DOI,Year,Title,Journal,Reason
10.1016/j.enbuild.2024.114799,2024,Individual room air-conditioning control in high-insulation residential building during winter: A deep reinforcement learning-based control model for reducing energy consumption,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114563,2024,Comparing different parameter identification techniques for optimal control of building energy systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.applthermaleng.2024.123009,2024,Theoretical and experimental research on the performance of new building environment control systems based on cooling dehumidification under positive pressure,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.autcon.2023.105261,2024,Neural network-based nonintrusive calibration for an unobserved model in digital twin-enabled building operations,Automation in Construction,KEEP – operational EE/control
10.1016/j.enbuild.2023.113760,2024,A transfer learning approach to minimize reinforcement learning risks in energy optimization for automated and smart buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.aei.2024.102868,2024,Graph Neural Networks for building and civil infrastructure operation and maintenance enhancement,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.enbuild.2024.114176,2024,WiSA: Privacy-enhanced WiFi-based activity intensity recognition in smart buildings using personalized federated learning,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2024.111925,2024,"A framework for assessing the energy performance of Personalized Environmental Control Systems (PECS) for heating, cooling and ventilation",Building and Environment,KEEP – operational EE/control
10.1016/j.aei.2024.102810,2024,Autoencoder-Based fault detection using building automation system data,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.jobe.2024.111080,2024,Prospects and challenges of reinforcement learning- based HVAC control,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2024.124004,2024,An adaptive switching control model for air conditioning systems based on information completeness,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114691,2024,Exploring automated energy optimization with unstructured building data: A multi-agent based framework leveraging large language models,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.111115,2024,A novel air balancing method based on an improved perceptron under multiple constraints for the energy conservation of ventilation system,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2024.114811,2024,Circuit categorization approach of office building energy consumption based on data features for energy-saving diagnosis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.111376,2024,Optimization research on the air infection intervention ability of interactive cascade ventilation in high-density building spaces,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2024.114112,2024,Influence of coupling air conditioner with hybrid PCMs on building interior conditions and consumed power: Experimental investigation,Energy and Buildings,Eliminated – unclear/other
10.1016/j.ijhydene.2023.03.373,2024,Dynamic fault detection and diagnosis of industrial alkaline water electrolyzer process with variational Bayesian dictionary learning,International Journal of Hydrogen Energy,KEEP – operational EE/control
10.1016/j.jobe.2023.108295,2024,Life cycle energy and greenhouse gas emissions of a traditional and a smart HVAC control system for Australian office buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.renene.2024.121836,2024,Coupled complementary operation and optimal planning of energy-water nexus synergies: Balancing water demand and renewable energy production,Renewable Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114457,2024,Advancing industrial building energy measurement and verification (M&V) with deep learning: Evaluating data size and feature selection impact,Energy and Buildings,Eliminated – Other/Industry
10.1016/j.jobe.2023.108246,2024,Numerical modeling of non-uniform indoor temperature distribution for coordinated air flow control,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2024.110410,2024,Hybrid model-free control based on deep reinforcement learning: An energy-efficient operation strategy for HVAC systems,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2024.112092,2024,Awareness-guided incremental control optimization for chilled water system with deep learning model under cold-start scenarios,Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2024.123888,2024,A dynamic model of wrist-worn rotational electret energy harvester: Theoretical investigation and experimental validations,Applied Energy,Eliminated – unclear/other
10.1016/j.aei.2024.102614,2024,Automated fire risk assessment and mitigation in building blueprints using computer vision and deep generative models,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.enbuild.2024.115035,2024,A knowledge graph-based framework to automate the generation of building energy models using geometric relation checking and HVAC topology establishment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113811,2024,"Thermal modeling for control applications of 60,000 homes in North America using smart thermostat data",Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbenv.2024.04.009,2024,Energy-saving regulation methods and energy consumption characteristics of office air-conditioning loads in hot summer and cold winter areas,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.110028,2024,Distributed model predictive control of fan coil system,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2024.115043,2024,The role of advanced energy management strategies to operate flexibility sources in Renewable Energy Communities,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114474,2024,A new integrated framework to fault detection and diagnosis of air handling unit: Emphasizing the impact of symptoms,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2023.111155,2024,Subzone division optimization with probability analysis-based K-means clustering for coupled control of non-uniform thermal environments and individual thermal preferences,Building and Environment,KEEP – operational EE/control
10.1016/j.scs.2024.105667,2024,Profiling residential energy vulnerability: Bayesian-based spatial mapping of occupancy and building characteristics,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2024.123840,2024,Digital twin-driven energy consumption management of integrated heat pipe cooling system for a data center,Applied Energy,Eliminated – Other/Industry
10.1016/j.jobe.2024.110697,2024,Developing an automatic integration approach to generate brick model from imperfect building information modelling,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2024.114229,2024,Grey-box modeling for thermal dynamics of buildings under the presence of unmeasured internal heat gains,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.108388,2024,Bioclimatic classification for building energy efficiency using hierarchical clustering: A case study for Sri Lanka,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2024.123431,2024,EPlus-LLM: A large language model-based computing platform for automated building energy modeling,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2024.114084,2024,Experimental and numerical investigation on energy-saving performance of radiative cooling coating for metal container office,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.autcon.2024.105823,2024,Virtual in-situ modeling between digital twin and BIM for advanced building operations and maintenance,Automation in Construction,KEEP – operational EE/control
10.1016/j.apenergy.2024.124224,2024,Application to novel smart techniques for decarbonization of commercial building heating and cooling through optimal energy management,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2024.122943,2024,A machine learning-based framework for clustering residential electricity load profiles to enhance demand response programs,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114516,2024,Development of a DNN model using calibrated simulation for the optimal control of HVAC systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2024.133641,2024,Redefining realistic and stochastic occupancy schedules and patterns for residential buildings in Jordan,Energy,KEEP – operational EE/control
10.1016/j.energy.2024.130812,2024,Low-order gray-box modeling of heating buildings and the progressive dimension reduction identification of uncertain model parameters,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113812,2024,Enhancing real-time nonintrusive occupancy estimation in buildings via knowledge fusion network,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114509,2024,High-accuracy occupancy counting at crowded entrances for smart buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2024.111489,2024,"OntoAgency: An agency-based ontology for tracing control, ownership and decision-making in smart buildings",Building and Environment,KEEP – operational EE/control
10.1016/j.scitotenv.2024.170085,2024,"Carbon capture, utilization and sequestration systems design and operation optimization: Assessment and perspectives of artificial intelligence opportunities",Science of The Total Environment,KEEP – operational EE/control
10.1016/j.jobe.2024.110033,2024,Evacuation scenario optimization in buildings with human anthropometric characteristics,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.scs.2024.105664,2024,An integrated price- and incentive-based demand response program for smart residential buildings: A robust multi-objective model,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.enbuild.2024.114289,2024,Advances in emerging digital technologies for energy efficiency and energy integration in smart cities,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2024.132578,2024,Infrared signal-based implementation of model-based predictive control (MPC) for cost saving in a campus building,Energy,KEEP – operational EE/control
10.1016/j.autcon.2024.105387,2024,Cellular network-based IIoT architecture for time-critical control tasks of building automation,Automation in Construction,KEEP – operational EE/control
10.1016/j.buildenv.2024.111385,2024,Unraveling the complexities: Impacts of energy burden on the built environment challenges among assistance-dependent populations in the United Kingdom,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2024.105486,2024,Scaled outdoor experiments to assess impacts of tree evapotranspiration and shading on microclimates and energy fluxes in 2D street canyons,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2024.109686,2024,Comparing the life cycle costs of a traditional and a smart HVAC control system for Australian office buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbenv.2024.07.006,2024,Thermoeconomic assessment of the air-cooled tropical data center through energy-saving strategies,Energy and Built Environment,Eliminated – Other/Industry
10.1016/j.ijrefrig.2024.10.018,2024,A comparative performance study of terminal control strategy for the multi-split backplane cooling system in data centers,International Journal of Refrigeration,KEEP – operational EE/control
10.1016/j.renene.2024.120110,2024,From Net Zero Energy Buildings to an energy sharing model - The role of NZEBs in Renewable Energy Communities,Renewable Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2024.114368,2024,Applying OPTICS with and without PCA for fault detection of fan coil units using building automation system data,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2024.111790,2024,Coupling effects of building-vegetation-land on seasonal land surface temperature on street-level: A study from a campus in Beijing,Building and Environment,Eliminated – unclear/other
10.1016/j.solener.2024.112511,2024,Characteristics of vertical temperature gradient in offices and its impact on air conditioning energy consumption,Solar Energy,Eliminated – unclear/other
10.1016/j.jobe.2024.110813,2024,A simplified model for seismic risk assessment of three-dimensional irregular steel moment frame buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2024.111303,2024,Bottom-up method to derive cost curves for space heating savings in residential buildings for all European countries,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2024.111385,2024,Encrypted fully model-free event-triggered HVAC control,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2024.114446,2024,Spatial distribution of energy consumption: Integrating climate and macro-statistics for insights from clustering and sensitivity analysis,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2024.111134,2024,Reliably estimating the impact of an active control strategy in a building,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2023.111110,2024,How occupant positioning systems can be applied to help historic residences manage energy consumption: A case study in China,Building and Environment,KEEP – operational EE/control
10.1016/j.energy.2024.132977,2024,An Alternative Reinforcement Learning (ARL) control strategy for data center air-cooled HVAC systems,Energy,KEEP – operational EE/control
10.1016/j.energy.2023.129592,2024,Study on energy-saving potential of lowering the emissivity of unheated surfaces for floor radiant heating,Energy,Eliminated – unclear/other
10.1016/j.jclepro.2024.140967,2024,"Climate change's effects on the amount of energy used for cooling in hot, humid office buildings and the solutions",Journal of Cleaner Production,Eliminated – Planning/Top-down
10.1016/j.enbuild.2023.113757,2024,Towards a blockchain and machine learning-based framework for decentralised energy management,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2024.111351,2024,Enhancing the accuracy of climate zoning for buildings through precise climate variables selection and novel misclassification index,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.buildenv.2024.111186,2024,Assessing built microclimate with building group frontal projection maps: A sun-path-dependent deep transfer learning neural network approach,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2024.114955,2024,Temperature adaptive passive daytime radiative cooling: The impact of their essential properties on energy performance of different building types,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.buildenv.2024.111234,2024,"What is NExT? A new conceptual model for comfort, satisfaction, health, and well-being in buildings",Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.108526,2024,Artificial intelligent based techno-economic-exergetic optimization of a thermoelectric enhanced building integrated photovoltaic thermal system,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.enbuild.2024.114036,2024,An energy-efficient exhaust hood for industrial buildings with strong thermal buoyancy,Energy and Buildings,Eliminated – Other/Industry
10.1016/j.apenergy.2024.123545,2024,An adaptive privacy protection framework for user energy data using dictionary learning and watermarking techniques,Applied Energy,Eliminated – unclear/other
10.1016/j.ijhydene.2024.07.419,2024,Research on the flow characteristics of injecting hydrogen into natural gas pipelines and its impact on energy metering,International Journal of Hydrogen Energy,Eliminated – Renewable-only
10.1016/j.enbuild.2024.113957,2024,Analysis of sensor offset characteristics in building energy systems based on redundant sensors: A case study on variable air volume system,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2023.140086,2024,Flexibility potential quantification and regulation measure comparison for the building air-conditioning system,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.energy.2024.130619,2024,Reduction of electricity consumption in an AHU using mathematical modelling for controller tuning,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2023.122238,2024,Novel building energy performance-based climate zoning enhanced with spatial constraint,Applied Energy,Eliminated – Planning/Top-down
10.1016/j.scs.2024.105654,2024,Geospatial modelling of seasonal water and electricity consumption in Doha's residential buildings using multiscale geographically weighted regression (MGWR) and Bootstrap analysis,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2024.114819,2024,Quantifying the potential of load flexibility for building HVAC system using model predictive control strategy,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2023.108341,2024,Investigating adaptive sampling strategies for optimal building energy performance using artificial neural networks and kriging surrogate models,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.applthermaleng.2024.123245,2024,A two-stage fault diagnosis strategy for air handling units via a backpropagation multidimensional Taylor network fitter and a novel statistical process control,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2024.114754,2024,Optimizing energy consumption in smart buildings: A model for efficient energy management and renewable integration,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114249,2024,Building consumption anomaly detection: A comparative study of two probabilistic approaches,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.110447,2024,Implications of latent and sensible building energy loads using natural ventilation,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2024.109237,2024,A simplified dynamic tool for building heating and cooling energy requirements estimation on a daily time scale,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.buildenv.2024.111161,2024,Study on the infection control performance under interactive cascade ventilation: A focus on a conference room environment,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2024.114568,2024,Comparison of EnergyPlus inside surfaces convective heat transfer coefficients algorithms for energy modelling of high-density controlled environment agriculture,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2023.111023,2024,Impact of building porosity on exterior convective heat transfer coefficients: An experimental and computational parametric study,Building and Environment,Eliminated – unclear/other
10.1016/j.jclepro.2024.142268,2024,Capabilities and social practices: A combined conceptual framework for domestic energy use,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2024.114913,2024,A convolutional neural network to control sound level for air conditioning units in four different classroom conditions,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2024.111143,2024,An interactive clustering method via metric learning for analyzing energy consumption patterns,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.enbenv.2022.10.006,2024,Feasibility of condensate water recycle of split air handling unit in Chinese University buildings,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.108608,2024,Application of a Calibrated Building Energy Model for the optimal sizing of a photovoltaic plant: An approach from self-consumption,Journal of Building Engineering,Eliminated – Renewable-only
10.1016/j.buildenv.2024.112018,2024,Usability of personalized thermal control systems by people with intellectual disabilities in energy poverty,Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2024.124262,2024,New robust multi-criteria decision-making framework for thermal insulation of buildings under conflicting stakeholder interests,Applied Energy,Eliminated – Materials/Envelope
10.1016/j.apenergy.2023.122360,2024,Building for tomorrow: Analyzing ideal thermal transmittances in the face of climate change in Brazil,Applied Energy,Eliminated – Planning/Top-down
10.1016/j.scs.2024.105312,2024,Seasonal anthropogenic heat fluxes over 200 cities in China: An investigation of driving factors with three-dimensional building forms,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2024.114665,2024,Comparing mechanical ventilation control strategies for indoor air quality: Monitoring and simulation results of a school building in northern Italy,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2024.142522,2024,Unraveling the complexity: A taxonomy for characterizing and structuring smart energy services in the building sector,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2024.114117,2024,Sensitivities of energy use reduction in subtropical high-rise office buildings: A Hong Kong case,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.109248,2024,Multiple regional climate model projections to assess building thermal performance in Brazil: Understanding the uncertainty,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2024.114141,2024,Closing the energy flexibility gap: Enriching flexibility performance rating of buildings with monitored data,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2024.110610,2024,An integrated model of the driving mechanism for the building energy performance gap,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2024.111387,2024,Dimensionless correlations of indoor thermal stratification in a non-enclosed large-space building under heating and cooling conditions,Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2024.105298,2024,A novel building flexibility potential assessment method based on hybrid CNN-GRU-CALDA framework considering consumer psychology,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.buildenv.2024.111875,2024,Evaluating human perception of building exteriors using street view imagery,Building and Environment,Eliminated – unclear/other
10.1016/j.ymssp.2023.110906,2024,Reduced-order model for RBDO of multiple TMDs on eccentric L-shaped buildings subjected to seismic excitations,Mechanical Systems and Signal Processing,Eliminated – unclear/other
10.1016/j.enbuild.2024.114439,2024,Three-tier integrated demand-supply energy management for optimized energy usage in institutional building,Energy and Buildings,KEEP – operational EE/control
10.1016/j.rser.2024.114745,2024,Consumers’ adoption characteristics of distributed energy resources and flexible loads behind the meter,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.apenergy.2024.123348,2024,Fast-apply deep autoregressive recurrent proximal policy optimization for controlling hot water systems,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2024.123406,2024,Analysing the influence of growing conditions on both energy load and crop yield of a controlled environment agriculture space,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114543,2024,Insights from hydronic heating systems in 259 commercial buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2024.114359,2024,A study on price responsive energy flexibility of an office building under cooling dominated climatic conditions,Energy and Buildings,KEEP – operational EE/control
10.1016/j.applthermaleng.2024.123611,2024,Evaluating advanced HVAC control benefits in operational buildings using historic data — A case study,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2024.111908,2024,Intermittent demand-controlled ventilation for energy flexibility and indoor air quality,Building and Environment,KEEP – operational EE/control
10.1016/j.renene.2024.120369,2024,Enhancing typical Meteorological Year generation for diverse energy systems: A hybrid Sandia-machine learning approach,Renewable Energy,Eliminated – unclear/other
10.1016/j.enbuild.2024.114584,2024,Comprehensive bottom-up methodology for generating high-resolution yearly building load profiles: A case study in temperate oceanic climate,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.108403,2024,Indoor-outdoor NO<ce:inf loc=post>X</ce:inf> modelling in a single-side naturally ventilated room in a real building in Madrid,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.rser.2024.114701,2024,Systematic examination of energy performance gap in low-energy buildings,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.enbuild.2024.114234,2024,A novel framework for assessing the smartness and the smart readiness level in highly electrified non-residential buildings: A Norwegian case study,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.108157,2024,Priori knowledge-based deep reinforcement learning control for fan coil unit system,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.aei.2024.102470,2024,Statelets extraction-guided contrastive learning for detection of control performance degradation with varying degrees,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.enbuild.2024.114949,2024,Nature-inspired temperature-adaptive module: Achieving all-season passive thermal regulation for buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.solener.2024.113031,2024,An Intra-Hour photovoltaic power generation prediction method for flexible building energy systems and its application in operation scheduling strategy,Solar Energy,KEEP – operational EE/control
10.1016/j.rser.2023.114235,2024,Multi-sensor data fusion framework for energy optimization in smart homes,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.buildenv.2024.111436,2024,On the effect of pressure coefficient source on the energy demand of an isolated cross-ventilated building,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2024.114869,2024,Optimising building performance for a resilient Future: A Multi-Objective approach to Net Zero energy strategies,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbenv.2023.07.001,2024,Demystifying energy savings from dynamic temperature setpoints under weather and occupancy variability,Energy and Built Environment,KEEP – operational EE/control
10.1016/j.buildenv.2024.112070,2024,"Quantitative filter forensics for allergens and semivolatile organic compounds in residential buildings in Toronto, Canada",Building and Environment,Eliminated – unclear/other
10.1016/j.scs.2023.105025,2024,Evaluating carbon emissions from the operation of historic dwellings in cities based on an intelligent management platform,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.buildenv.2024.111349,2024,How to measure and control indoor air quality based on intelligent digital twin platforms: A case study in China,Building and Environment,KEEP – operational EE/control
10.1016/j.ijrefrig.2024.01.006,2024,An intelligent fault detection and diagnosis model for refrigeration systems with a comprehensive feature selection method,International Journal of Refrigeration,KEEP – operational EE/control
10.1016/j.enbenv.2023.06.003,2024,Estimating cooling loads of Indian residences using building geometry data and multiple linear regression,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.jobe.2024.108645,2024,Enabling portable demand flexibility control applications in virtual and real buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2024.110025,2024,Distribution and correlation analysis of typical features of electricity use profiles in non-residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2024.123051,2024,"Household energy resilience in extreme weather events: An investigation of energy service importance, HVAC usage behaviors, and willingness to pay",Applied Energy,Eliminated – unclear/other
10.1016/j.applthermaleng.2024.122820,2024,Implementation of scalable performance monitoring method for air conditioners,Applied Thermal Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2024.111030,2024,Energy scheduling strategy for energy hubs using reinforcement learning approach,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.applthermaleng.2023.122098,2024,Development of a dynamic demand response quantification and control framework for fan-coil air-conditioning systems based on prediction models,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.jobe.2024.109519,2024,Global optimization strategy of prosumer data center system operation based on multi-agent deep reinforcement learning,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2024.109757,2024,Application of multi-objective artificial gorilla troops optimization algorithm in intelligent evacuation path planning for building fires,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.scs.2024.105603,2024,A novel quantitative method of heatwave classification for building resilience analysis,Sustainable Cities and Society,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2024.123259,2024,Optimal pricing of integrated community energy system for building prosumers with P2P multi-energy trading,Applied Energy,Eliminated – unclear/other
10.1016/j.jclepro.2024.144190,2024,Servitization for the energy transition: The case of enabling cooling-as-a-service (CaaS),Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.jobe.2024.109311,2024,"Fuzzy clustering-based climatic zoning method for building climate responsiveness in Qinba region, China",Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2024.110948,2024,Experimental and theoretical study on building integrated radiative cooling with a limited sky-view factor,Journal of Building Engineering,Eliminated – Materials/Envelope
10.1016/j.enbuild.2024.114223,2024,Energy efficiency practices: A case study analysis of innovative business models in buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2024.114215,2024,What’s the typical issues influencing operation performance of HVACs in super high-rise buildings? Field tests and optimization analysis,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114402,2024,Global assessment of radiative cooling and low-emissivity coatings for energy efficiency in buildings across all climate zones,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2024.114951,2024,A smart home energy management system based on human activity recognition and deep reinforcement learning,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2023.105056,2024,Impacts of humidity measurement uncertainties and an uncertainty-tolerant economizer control strategy for air-conditioning systems,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2024.123740,2024,A distributionally robust optimization model for building-integrated photovoltaic system expansion planning under demand and irradiance uncertainties,Applied Energy,Eliminated – Renewable-only
10.1016/j.scs.2024.105319,2024,Assessment of energy and thermal resilience performance to inform climate mitigation of multifamily buildings in disadvantaged communities,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2024.130420,2024,WiSOM: WiFi-enabled self-adaptive system for monitoring the occupancy in smart buildings,Energy,KEEP – operational EE/control
10.1016/j.ijepes.2024.110323,2024,Detecting energy theft with partially observed anomalies,International Journal of Electrical Power & Energy Systems,Eliminated – unclear/other
10.1016/j.ymssp.2024.111348,2024,Quantized information-theoretic learning based Laguerre functional linked neural networks for nonlinear active noise control,Mechanical Systems and Signal Processing,KEEP – operational EE/control
10.1016/j.energy.2024.132742,2024,Optimal strategy for transition into nearly zero energy residential buildings: A case study,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2024.112101,2024,Is 3D building morphology really related to land surface temperature? Insights from a new homogeneous unit,Building and Environment,Eliminated – unclear/other
10.1016/j.aei.2023.102239,2024,Simultaneous in-situ calibration for physical and virtual sensors towards digital twin-enabled building operations,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.enbuild.2024.114794,2024,Experimental and computational assessment of an energy-saving innovation in a customised testing cabin,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2024.111496,2024,Energy efficiency and cost benefits of office-to-residential building transformation: Insights from Los Angeles,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2024.123612,2024,"A holistic framework for the optimal design and operation of electricity, heating, cooling and hydrogen technologies in buildings",Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2024.114694,2024,"Innovate, insulate, integrate: Embracing circular economy in innovative insulations for reduced air conditioning expenses and carbon mitigation in fly ash brick buildings",Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2024.114547,2024,Short-term thermal resilience and building energy flexibility using thermal mass and controlled natural ventilation,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2024.114482,2024,Understanding Residents’ energy consumption Profiles: Behavioral segmentation analysis of heat energy consumption in Korean apartment residences,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2024.111588,2024,Numerical investigation of evaporative cooling strategies on the aero-thermal performance of courtyard buildings in hot-dry climates,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2024.114423,2024,Optimization scheduling for low-carbon operation of building integrated energy systems considering source-load uncertainty and user comfort,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2023.111039,2024,Indoor environmental wellness index (IEW-Index): Towards intelligent building systems automation and optimization,Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2024.124038,2024,"Energy examination and optimization workflow for container farms: A case study in Shanghai, China",Applied Energy,Eliminated – unclear/other
10.1016/j.ijhydene.2024.05.438,2024,Collective hydrogen stand-alone renewable energy systems for buildings in Spain. Towards the self-sufficiency,International Journal of Hydrogen Energy,Eliminated – Renewable-only
