DOI,Year,Title,Journal,Reason
10.1016/j.buildenv.2023.110278,2023,An individual weightage for indoor environmental quality component to enhance work performance in office buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.apenergy.2023.121785,2023,CIRLEM: a synergic integration of Collective Intelligence and Reinforcement learning in Energy Management for enhanced climate resilience and lightweight computation,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2023.110621,2023,Impact of building density on natural ventilation potential and cooling energy saving across Chinese climate zones,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2023.110726,2023,"Measuring, representing and analysing indoor soundscapes: A data collection campaign in residential buildings with natural and mechanical ventilation in England",Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2023.105859,2023,Thermal sensation and occupancy-based cooperative control method for multi-zone VAV air-conditioning systems,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2023.106896,2023,"Building decarbonization by means of ancient techniques. Assessment of environmental impact, energy performance and mechanical safety",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112702,2023,Sub-ambient cooling effect and net energy efficiency of a super-amphiphobic self-cleaning passive sub-ambient daytime radiative cooling coating applied to various buildings,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.enbuild.2023.112882,2023,Is IoT monitoring key to improve building energy efficiency? Case study of a smart campus in Spain,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.buildenv.2023.110350,2023,An XGBoost-Based predictive control strategy for HVAC systems in providing day-ahead demand response,Building and Environment,KEEP – operational EE/control
10.1016/j.jobe.2023.105830,2023,Comparison of the characteristics of the control strategies based on artificial neural network and genetic algorithm for air conditioning systems,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scs.2023.104586,2023,Exploring spatial and environmental heterogeneity affecting energy consumption in commercial buildings using machine learning,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.apenergy.2022.120223,2023,Transfer learning for multi-objective non-intrusive load monitoring in smart building,Applied Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.renene.2023.118975,2023,Development of energy aggregators for virtual communities: The energy efficiency-flexibility nexus for demand response,Renewable Energy,KEEP – operational EE/control
10.1016/j.scs.2022.104317,2023,Model predictive control of a building renewable energy system based on a long short-term hybrid model,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.energy.2023.128637,2023,Topology optimization of thermally activated building system in high-rise building,Energy,Eliminated – unclear/other
10.1016/j.conengprac.2023.105536,2023,Implementation of model predictive indoor climate control for hierarchical building energy management,Control Engineering Practice,KEEP – operational EE/control
10.1016/j.jobe.2023.106923,2023,Detecting thermal anomalies in buildings using frequency and temporal domains analysis,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.106272,2023,Development and validation of mobile app and data management system for intelligent control of indoor thermal environment,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2022.120635,2023,Anomaly detection based on joint spatio-temporal learning for building electricity consumption,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2023.106045,2023,"Analysis on the energy efficiency, thermal performance and infection intervention characteristics of interactive cascade ventilation (ICV)",Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2023.113484,2023,A water spraying box and its improving effect on the thermal environment around multi-story residential buildings to reduce released heat from air-conditioning units,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2023.162779,2023,Human thermal physiological response of wearing personal protective equipment: An educational building semi-open space experimental investigation,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.jobe.2023.106698,2023,Effects of complex spatial atrium geometric parameters on the energy performance of hotels in a cold climate zone in China,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.113584,2023,Wireless water consumption sensing system for building energy efficiency: A visual-based approach with self-powered operation,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2023.113604,2023,Identifying rural high energy intensity residential buildings using metered data,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.107372,2023,Small-scale experiments on the operational performance of a lightweight thermally active building system,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2023.113026,2023,Field test of Model Predictive Control in residential buildings for utility cost savings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2022.109898,2023,Weighting of indoor environment quality parameters for occupant satisfaction and energy efficiency,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2022.112700,2023,Categorising the existing irradiance based blind control occupant behavior models (BC-OBMs) using unsupervised machine learning approach: A case of office building in India,Energy and Buildings,KEEP – operational EE/control
10.1016/j.rser.2023.113612,2023,Similarity learning-based fault detection and diagnosis in building HVAC systems with limited labeled data,Renewable and Sustainable Energy Reviews,KEEP – operational EE/control
10.1016/j.apenergy.2022.120526,2023,Federated reinforcement learning for smart building joint peer-to-peer energy and carbon allowance trading,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2023.106651,2023,"Resilient or resistant to non-neutral environments? A comparative study on occupant thermal needs in buildings under natural ventilation, fee-free heating, and fee-charged heating modes",Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2023.108059,2023,A virtual sensor network for pressure distribution inside a multi-zone building based on spatial adjacency relationships and multivariate adaptive regression spline,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2022.125289,2023,The use of a thermal diode bridge for passive temperature control in the built environment during the heating seasons – An analytical study,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2022.120500,2023,Multi-agent hierarchical reinforcement learning for energy management,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.105240,2023,Study on the influencing factors on indoor PM<ce:inf loc=post>2.5</ce:inf> of office buildings in beijing based on statistical and machine learning methods,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112652,2023,Digital twins for decoding human-building interaction in multi-domain test-rooms for environmental comfort and energy saving via graph representation,Energy and Buildings,Eliminated – unclear/other
10.1016/j.applthermaleng.2023.121309,2023,Hierarchical fault diagnosis and severity identification method of building air condition systems,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.energy.2022.126399,2023,A day-ahead planning for multi-energy system in building community,Energy,Eliminated – Planning/Top-down
10.1016/j.apenergy.2022.120598,2023,Online transfer learning strategy for enhancing the scalability and deployment of deep reinforcement learning control in smart buildings,Applied Energy,KEEP – operational EE/control
10.1016/j.scs.2023.104726,2023,Towards the new generation of courtyard buildings as a healthy living concept for post-pandemic era,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jobe.2023.107021,2023,"Building digital twinning: Data, information, and models",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.measurement.2023.113140,2023,Digital twin-driven intelligent control of natural gas flowmeter calibration station,Measurement,KEEP – operational EE/control
10.1016/j.jobe.2023.105883,2023,A real-time fire evacuation system based on the integration of Building Information Modeling and Augmented Reality,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.112841,2023,New genetic algorithm-based workflow for multi-objective optimization of Net Zero Energy Buildings integrating robustness assessment,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.110371,2023,"Simulation-based assessment of ASHRAE Guideline 36, considering energy performance, indoor air quality, and control stability",Building and Environment,KEEP – operational EE/control
10.1016/j.jobe.2022.105559,2023,Improvement for energy efficiency and control characteristics in variable air volume system using in-situ sensor calibration method based on autoencoder,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2023.113608,2023,Developing energy flexibility in clusters of buildings: A critical analysis of barriers from planning to operation,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2023.106960,2023,An algorithmic-based energy sharing model with peer-to-peer energy trading for clustered residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.105998,2023,Near-optimal adaptive predictive control model study for roller shades in office spaces,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.measurement.2023.112898,2023,On the metrological reliability of subsequent verification of thermal energy meters,Measurement,Eliminated – unclear/other
10.1016/j.enbuild.2022.112762,2023,Performance characterization of M-cycle indirect evaporative cooler and heat recovery ventilator for commercial buildings – Experiments and model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2022.120621,2023,Quantum computing for future real-time building HVAC controls,Applied Energy,KEEP – operational EE/control
10.1016/j.scitotenv.2023.161919,2023,Parameter variability across different timescales in the energy balance-based model and its effect on evapotranspiration estimation,Science of The Total Environment,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2023.106850,2023,Research on the indoor temperature regulation characteristics of a nearly zero energy building with the nonlinear heat capacity building components: A simple model,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbenv.2022.02.005,2023,Room temperature and humidity decoupling control of common variable air volume air-conditioning system based on bilinear characteristics,Energy and Built Environment,KEEP – operational EE/control
10.1016/j.jobe.2023.107520,2023,Improved building facade segmentation through digital twin-enabled RandLA-Net with empirical intensity correction model,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.113747,2023,Investigation of heating energy performance gap (EPG) in design and operation stages of residential buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2023.110066,2023,Transmission mitigation of COVID-19: Exhaled contaminants removal and energy saving in densely occupied space by impinging jet ventilation,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2023.112790,2023,Dynamic analysis of the heat theft issue for residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2023.120650,2023,A reinforcement learning-enabled iterative learning control strategy of air-conditioning systems for building energy saving by shortening the morning start period,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2023.121450,2023,An AI framework integrating physics-informed neural network with predictive control for energy-efficient food production in the built environment,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2022.112713,2023,In-situ comparison between the energy performance of an in-slab gas heating system and a split system air conditioning in classrooms,Energy and Buildings,Eliminated – unclear/other
10.1016/j.aei.2022.101868,2023,Towards emotionally intelligent buildings: A Convolutional neural network based approach to classify human emotional experience in virtual built environments,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.energy.2023.127075,2023,An energy demand-side management and net metering decision framework,Energy,KEEP – operational EE/control
10.1016/j.energy.2023.128084,2023,Domain adaptation deep learning and its T-S diagnosis networks for the cross-control and cross-condition scenarios in data center HVAC systems,Energy,KEEP – operational EE/control
10.1016/j.jobe.2023.106992,2023,Predictive control of power demand peak regulation based on deep reinforcement learning,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.autcon.2022.104662,2023,Low-cost mobile augmented reality service for building information modeling,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbenv.2022.02.007,2023,Impact of occupant autonomy on satisfaction and building energy efficiency,Energy and Built Environment,KEEP – operational EE/control
10.1016/j.energy.2022.125494,2023,Model-based predictive control of multi-zone commercial building with a lumped building modelling approach,Energy,KEEP – operational EE/control
10.1016/j.jobe.2023.106991,2023,"An integrated pipeline for building performance analysis: Daylighting, energy, natural ventilation, and airborne contaminant dispersion",Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2023.107463,2023,Multi-agent based distributed cooperative control of air-conditioning systems for building fast demand response,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbenv.2022.02.011,2023,Generating hourly electricity demand data for large-scale single-family buildings by a decomposition-recombination method,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.112717,2023,Net-positive office commissioning and performance gap assessment: Empirical insights,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2023.120862,2023,An enhanced principal component analysis method with Savitzky–Golay filter and clustering algorithm for sensor fault detection and diagnosis,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2023.107068,2023,Parametric building information modelling and optimality criteria methods for automated multi-objective optimisation of structural and energy efficiency,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2023.110099,2023,A CFD-based framework to assess airborne infection risk in buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2023.110467,2023,Research on optimal control of HVAC system using swarm intelligence algorithms,Building and Environment,KEEP – operational EE/control
10.1016/j.scs.2023.104850,2023,MEMS: An automated multi-energy management system for smart residences using the DD-LSTM approach,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.enbuild.2023.113576,2023,Enhancing self-consumption for decarbonization: An optimization strategy based on a calibrated building energy model,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113200,2023,Approach in development and implementation of automatic control system in a smart building,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2023.127331,2023,An infiltration load calculation model of large-space buildings based on the grand canonical ensemble theory,Energy,Eliminated – Ventilation/IAQ only
10.1016/j.energy.2022.125944,2023,How combination of control methods and renewable energies leads a large commercial building to a zero-emission zone – A case study in U.S.,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2023.110806,2023,Ten questions concerning thermal resilience of buildings and occupants for climate adaptation,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2023.110584,2023,Surrogate-assisted high-accuracy observation modeling in building digital twins: In situ nonintrusive modeling without sensor observation (<ce:italic>Y</ce:italic>),Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.113267,2023,An ontology-based framework for automatic building energy modeling with thermal zoning,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.aei.2023.101895,2023,An intelligent HVAC control strategy for supplying comfortable and energy-efficient school environment,Advanced Engineering Informatics,KEEP – operational EE/control
10.1016/j.jobe.2023.106536,2023,"A new framework integrating reinforcement learning, a rule-based expert system, and decision tree analysis to improve building energy flexibility",Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2023.106204,2023,Hierarchical multi-agent control framework for energy efficiency and carbon emission reduction in multi-zone buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2023.127540,2023,A comparison of approaches with different constraint handling techniques for energy-efficient building form optimization,Energy,Eliminated – unclear/other
10.1016/j.jobe.2023.106225,2023,In situ virtual sensing for dwelling infiltration rates in multi-unit residential buildings,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.jobe.2023.106063,2023,"Potential impact of work from home jobs on residential energy bills: A case study in phoenix, AZ, USA",Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112627,2023,Human decision making during eco-feedback intervention in smart and connected energy-aware communities,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2023.106810,2023,Thermal performance and energy efficiency of the composite clay and hemp fibers,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.renene.2023.119002,2023,A hybrid approach based energy management for building resilience against power outage by shared parking station for EVs,Renewable Energy,KEEP – operational EE/control
10.1016/j.energy.2023.128894,2023,Investigation of energy recovery performance and frost risk of membrane enthalpy exchanger applied in cold climates,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113260,2023,Quantifying the financial value of building decarbonization technology under uncertainty: Integrating energy modeling and investment analysis,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.112776,2023,Smarter building start – A distributed solution,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2023.121106,2023,Energy saving and indoor temperature control for an office building using tube-based robust model predictive control,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2023.113153,2023,Estimation of heating system energy modeling profiles based on environmental monitoring records in Central-Southern Chile,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.autcon.2023.105122,2023,Visual Brick model authoring tool for building metadata standardization,Automation in Construction,Eliminated – unclear/other
10.1016/j.enbuild.2023.113106,2023,Classifying the operational energy performance of buildings with the use of digital twins,Energy and Buildings,KEEP – operational EE/control
10.1016/j.autcon.2022.104642,2023,Automated extraction of geometric primitives with solid lines from unstructured point clouds for creating digital buildings models,Automation in Construction,Eliminated – unclear/other
10.1016/j.energy.2022.125680,2023,Development of a probabilistic behavioural model creating diverse A/C operation patterns of households,Energy,KEEP – operational EE/control
10.1016/j.jobe.2023.106114,2023,Flexibility quantification and enhancement of flexible electric energy systems in buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2023.110556,2023,Developing smart air purifier control strategies for better IAQ and energy efficiency using reinforcement learning,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2022.112735,2023,An optimal operational scheduling model for energy-efficient building with dynamic heat loss prediction,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2023.121454,2023,Occupant-oriented demand response with multi-zone thermal building control,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2023.113367,2023,An efficient sensor and thermal coupling fault diagnosis methodology for building energy systems,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113549,2023,Assessment of climate classification methodologies used in building energy efficiency sector,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2023.112949,2023,Interpretation of convolutional neural network-based building HVAC fault diagnosis model using improved layer-wise relevance propagation,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2023.128447,2023,Impact of outdoor humidity conditions on building energy performance and environmental footprint in the degree days-based climate classification,Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2023.106233,2023,Appropriate level of development of in-situ building information modeling for existing building energy modeling implementation,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2023.112774,2023,"MILP-based model predictive control for home energy management systems: A real case study in Algarve, Portugal",Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2023.113590,2023,Behavioral energy efficiency with environment sensors: A case in Hong Kong,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113332,2023,Cost-optimal analysis of energy efficient hvac solution-sets for low-energy apartment buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2023.120701,2023,Augmenting energy time-series for data-efficient imputation of missing values,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112728,2023,Evaluating optimal control of active insulation and HVAC systems in residential buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.autcon.2023.105096,2023,Enabling technologies for remote and virtual inspection of building work,Automation in Construction,Eliminated – unclear/other
10.1016/j.jobe.2023.107657,2023,Potential quantification and impact factors analysis of energy flexibility in residential buildings with preheating control strategies,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scs.2023.104994,2023,Analyzing the impact of various factors on leaf surface temperature based on a new tree-scale canopy energy balance model,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.buildenv.2022.109871,2023,The impact of thermal environment of transition spaces in elderly-care buildings on thermal adaptation and thermal behavior of the elderly,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.113658,2023,Neural-assisted HVACs optimal scheduling for renewable energy communities,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2023.113698,2023,Energy flexibility using the thermal mass of residential buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2023.106598,2023,Optimization of visual comfort: Building openings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.applthermaleng.2023.120024,2023,Coordinated optimization of robustness and flexibility of building heating systems for demand response control considering prediction uncertainty,Applied Thermal Engineering,KEEP – operational EE/control
10.1016/j.jobe.2023.106702,2023,Research on a surrogate model updating-based efficient multi-objective optimization framework for supertall buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2023.128393,2023,Comparison of calculation and consumption methods for determining Energy Performance Certificates (EPC) in the case of multi-family residential buildings in Poland (Central-Eastern Europe),Energy,Eliminated – unclear/other
10.1016/j.apenergy.2023.120676,2023,PANDEMIC: Occupancy driven predictive ventilation control to minimize energy consumption and infection risk,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2023.113419,2023,Abnormal energy consumption detection using ensemble model for water chilling unit on HVAC system,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112594,2023,Model-free dynamic management strategy for low-carbon home energy based on deep reinforcement learning accommodating stochastic environments,Energy and Buildings,KEEP – operational EE/control
10.1016/j.ijepes.2022.108588,2023,Thermo-Electrical state and demand response potential estimation for power systems with building thermostats,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.buildenv.2023.110593,2023,Dynamic thermal demand analysis of residential buildings based on IoT air conditioner,Building and Environment,Eliminated – unclear/other
10.1016/j.rser.2023.113370,2023,Building integrated photovoltaic/thermal technologies in Middle Eastern and North African countries: Current trends and future perspectives,Renewable and Sustainable Energy Reviews,Eliminated – Renewable-only
10.1016/j.enbuild.2022.112766,2023,In-situ observation virtual sensor in building systems toward virtual sensing-enabled digital twins,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2023.113223,2023,Smart home energy management with mitigation of power profile uncertainties and model errors,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2023.126650,2023,Multi-objective problem of optimizing heat transfer and energy production in algal bioreactive façades,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2023.113392,2023,Study on key factors affecting the high-order building model order reduction for model predictive control application,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2023.110604,2023,A structural equation modelling paradigm for eco-rehabilitation and adaptive reuse of cultural heritage buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2023.107846,2023,An analytical model of stack ventilation in a shaft with controllable air volume,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.autcon.2022.104695,2023,Digital twin enabled fault detection and diagnosis process for building HVAC systems,Automation in Construction,KEEP – operational EE/control
10.1016/j.buildenv.2023.110030,2023,A two-phase online air balancing method for multi-zone ventilation systems based on distributed finite-time control,Building and Environment,KEEP – operational EE/control
10.1016/j.ijrefrig.2023.07.010,2023,Energy and exergy analysis of a subfreezing evaporator environment ammonia-water absorption refrigeration cycle: Machine learning and parametric optimization,International Journal of Refrigeration,Eliminated – Other/Industry
10.1016/j.enbuild.2023.112799,2023,Energy-saving potential in Indian open-plan offices using Micro-Zonal Occupant Centric Control (MZOCC),Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2023.113032,2023,Research and application of park multi-source synergistic and complementary heating system and its coordinated control method,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2023.106653,2023,Gaussian Mixture Model based pattern recognition for understanding the long-term impact of COVID-19 on energy consumption of public buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.106038,2023,Development of a white-box dynamic building thermal model integrated with a heating system,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.aei.2023.102097,2023,Fire propagation-driven dynamic intelligent evacuation model in multifloor hybrid buildings,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.enbuild.2023.113369,2023,Aggregation ready flexibility management methods for mechanical ventilation systems in buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2023.113226,2023,DeepEdge-NILM: A case study of non-intrusive load monitoring edge device in commercial building,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2023.106775,2023,Typical daily occupancy profiles of express hotels and its stochasticity effect on building heating and cooling loads,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.energy.2023.128020,2023,A new method of generating extreme building energy year and its application,Energy,Eliminated – unclear/other
10.1016/j.jobe.2023.107509,2023,A novel oxygen-enriched method for sentry buildings on plateaus based on an attached jet,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112616,2023,Optimal components capacity based multi-objective optimization and optimal scheduling based MPC-optimization algorithm in smart apartment buildings,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2023.121128,2023,Digital twin based reinforcement learning for extracting network structures and load patterns in planning and operation of distribution systems,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2023.113428,2023,The impact of COVID-19 on household energy consumption in England and Wales from April 2020 to March 2022,Energy and Buildings,Eliminated – unclear/other
10.1016/j.scitotenv.2023.161977,2023,Relative uncertainty-based Bayesian interlaboratory consensus building,Science of The Total Environment,Eliminated – unclear/other
10.1016/j.apenergy.2023.122003,2023,Towards COP27: Decarbonization patterns of residential building in China and India,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2023.127697,2023,"Key technologies and developments of multi-energy system: Three-layer framework, modelling and optimisation",Energy,Eliminated – unclear/other
10.1016/j.scs.2023.104942,2023,Dehumidification load ratio: influence mechanism on air conditioning and energy saving potential analysis for building cooling,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2023.112779,2023,Advanced control framework of regenerative electric heating with renewable energy based on multi-agent cooperation,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2022.105489,2023,Occupant preferences on the interaction with human-centered control systems in school buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2023.106650,2023,Building fire alarm model based on fire source inversion according to smoke arrival time intervals,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.106532,2023,Determining an optimal sensor system for smart buildings with uncertain energy supply and demand,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.105899,2023,Large-scale fire spread model for traditional Chinese building communities,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.aei.2022.101847,2023,Optimization of an office building form using a lattice incubate boxes method,Advanced Engineering Informatics,Eliminated – unclear/other
10.1016/j.enbuild.2022.112770,2023,A thermal performance standard for residential buildings in warm climates: Lessons learned in Brazil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2022.125939,2023,Understanding multi-scale spatiotemporal energy consumption data: A visual analysis approach,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.120542,2023,"Estimating building energy efficiency from street view imagery, aerial imagery, and land surface temperature data",Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2023.107427,2023,Experimental verification of artificial neural network scalability for performance monitoring of multi-split type air conditioners,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.jobe.2023.106101,2023,Optimal design method for photovoltaic shading devices (PVSDs) by combining geometric optimization and adaptive control model,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.buildenv.2022.109899,2023,Building parameters that influence overheating of apartment buildings in a temperate climate in Southern Europe,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.113344,2023,Thermal performance of highly glazed office buildings in the tropics: Contradicting architectś expectations,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2023.110815,2023,Outdoor thermal condition based-segmented intermittent demand-controlled ventilation for constant-air-volume system,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2023.110152,2023,Impact of heatwaves and system shocks on a nearly zero energy educational building: Is it resilient to overheating?,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2023.113136,2023,An optimal control strategy for ASHP units with a novel dual-fan outdoor coil for evener frosting along airflow direction based on GRNN modelling,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2022.105717,2023,Identifying the influence of user behaviour on building energy consumption based on model-based analysis of in-situ monitoring data,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.renene.2023.119193,2023,Cooling performance of all-orientated building facades integrated with photovoltaic-sky radiative cooling system in summer,Renewable Energy,Eliminated – Renewable-only
10.1016/j.energy.2023.129039,2023,Optimization model for home energy management system of rural dwellings,Energy,KEEP – operational EE/control
10.1016/j.energy.2022.125942,2023,The thermal performance and applicability analysis of the composite ventilation system with heat recovery in ultra-low energy buildings,Energy,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2023.113273,2023,"Substitution of heating systems in the Italian buildings panorama and potential for energy, environmental and economic efficiency improvement",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105647,2023,Development of early fire detection model for buildings using computer vision-based CCTV,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2023.106025,2023,Function matters: Development of a value engineering building–function–assessment framework from stakeholders’ perspectives using hybrid analytical methods,Journal of Building Engineering,Eliminated – unclear/other
