DOI,Year,Title,Journal,Reason
10.1016/j.scs.2021.103635,2022,An interpretable method for identifying mislabeled commercial building based on temporal feature extraction and ensemble classifier,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jclepro.2022.131605,2022,An easy and widely applicable forecast control for heating systems in existing and new buildings: First field experiences,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.ijrefrig.2022.01.017,2022,A novel intelligent control method for domestic refrigerators based on user behavior,International Journal of Refrigeration,KEEP – operational EE/control
10.1016/j.enbuild.2022.112312,2022,Understanding patterns of thermostat overrides after demand response events,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scitotenv.2021.152005,2022,Effects of a cool classroom microclimate on cardiac autonomic control and cognitive performances in undergraduate students,Science of The Total Environment,KEEP – operational EE/control
10.1016/j.enbuild.2022.111864,2022,An experimental comparison on regional thermal environment of the high-density enclosed building groups with retro-reflective and high-reflective coatings,Energy and Buildings,Eliminated – Materials/Envelope
10.1016/j.apenergy.2021.118372,2022,Quantifying the effect of multiple load flexibility strategies on commercial building electricity demand and services via surrogate modeling,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2022.119798,2022,ShinyRBase: Near real-time energy saving models using reactive programming,Applied Energy,Eliminated – unclear/other
10.1016/j.buildenv.2021.108529,2022,Implications of properties and quality of indoor sensor data for building machine learning applications: Two case studies in smart campuses,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2022.104100,2022,Investigating the flexibility of a novel multi-zone air heating and ventilation system using model predictive control,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scs.2022.104193,2022,A novel approach for occupants' horizontal and vertical movement modeling in non-residential buildings using Immersive Virtual Environment (IVE),Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.buildenv.2022.108760,2022,"Causal discovery and inference-based fault detection and diagnosis method for heating, ventilation and air conditioning systems",Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2022.119104,2022,Field demonstration and implementation analysis of model predictive control in an office HVAC system,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.104715,2022,Deep learning and computer vision based occupancy CO<ce:inf loc=post>2</ce:inf> level prediction for demand-controlled ventilation (DCV),Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2021.111647,2022,Prediction of heating energy consumption with operation pattern variables for non-residential buildings using LSTM networks,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2022.108814,2022,Assessing the mitigation performance of building setback from street and the combination with roadside tree planting,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2021.103778,2022,A coupled deep learning-based internal heat gains detection and prediction method for energy-efficient office building operation,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.jobe.2021.103530,2022,Procedure for modelling and calibrating operating thermal systems in buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2022.109669,2022,Optimal zoning for building zonal model of large-scale indoor space,Building and Environment,Eliminated – Planning/Top-down
10.1016/j.applthermaleng.2021.117971,2022,Modeling the effect of dual-core energy recovery ventilator unit on the energy use of houses in northern Canada,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.scs.2021.103544,2022,A novel probabilistic regression model for electrical peak demand estimate of commercial and manufacturing buildings,Sustainable Cities and Society,Eliminated – Other/Industry
10.1016/j.apenergy.2022.119752,2022,On energy-efficient HVAC operation with Model Predictive Control: A multiple climate zone study,Applied Energy,KEEP – operational EE/control
10.1016/j.jobe.2022.104401,2022,The efficiency of hybrid ventilation on cooling energy savings in NZEBs,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2022.109177,2022,"Motivation, preference, socioeconomic, and building features: New paradigm of analyzing electricity consumption in residential buildings",Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109456,2022,Cooling-related energy uses and adaptive behaviors in high-rise residential buildings in the subtropical climate: A case study in Hong Kong,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.111889,2022,Monitoring and diagnostics of buildings' heat loss based on 3D IR model of multiple buildings,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2022.119521,2022,A simplified improved transactive control of air-conditioning demand response for determining room set-point temperature: Experimental studies,Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2022.108908,2022,The problem of indoor environmental quality at a general Slovenian hospital and its contribution to sick building syndrome,Building and Environment,Eliminated – Other/Industry
10.1016/j.buildenv.2021.108704,2022,Development of an adaptive artificial neural network model and optimal control algorithm for a data center cyber–physical system,Building and Environment,KEEP – operational EE/control
10.1016/j.enbuild.2022.112284,2022,Optimal control method of HVAC based on multi-agent deep reinforcement learning,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2021.108561,2022,A measurement model of occupant well-being for Malaysian office building,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2022.109461,2022,Ten questions concerning energy flexibility in buildings,Building and Environment,KEEP – operational EE/control
10.1016/j.scs.2021.103518,2022,Estimating building cooling energy demand through the Cooling Degree Hours in a changing climate: A modeling study,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2021.122152,2022,Weather-induced variability of country-scale space heating demand under different refurbishment scenarios for residential buildings,Energy,Eliminated – Planning/Top-down
10.1016/j.jobe.2022.104439,2022,Modular hydronic subsystem models for testing and improving control algorithms of air-handling units,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scs.2022.103876,2022,Iterative Optimization of a Social Inmotics-Based Method in Order to Make Buildings Smart and Resilient,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.energy.2022.123266,2022,A machine learning approach based on neural networks for energy diagnosis of telecommunication sites,Energy,Eliminated – unclear/other
10.1016/j.scs.2021.103453,2022,Performance of a novel climate-adaptive temperature and humidity independent control system based on zeotropic mixture R32/R236fa,Sustainable Cities and Society,KEEP – operational EE/control
10.1016/j.apenergy.2021.118362,2022,Hierarchical distributed multi-energy demand response for coordinated operation of building clusters,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2022.112397,2022,A methodology for multi-criteria assessment of renewable integrated energy supply options and alternative HVAC systems in a household,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.jobe.2022.104411,2022,Statistical analysis of the modal properties of a seismically-damaged five-story RC building identified using ambient vibration data,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2022.109144,2022,A simulation-based framework to optimize occupant-centric controls given stochastic occupant behaviour,Building and Environment,KEEP – operational EE/control
10.1016/j.buildenv.2022.109252,2022,MySmartE – An eco-feedback and gaming platform to promote energy conserving thermostat-adjustment behaviors in multi-unit residential buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.112326,2022,Research on energy-saving optimization of commercial central air-conditioning based on data mining algorithm,Energy and Buildings,Eliminated – Monitoring/Forecasting only
10.1016/j.energy.2021.121926,2022,Bi-level stochastic real-time pricing model in multi-energy generation system: A reinforcement learning approach,Energy,KEEP – operational EE/control
10.1016/j.buildenv.2022.109587,2022,"The use of Taguchi, ANOVA, and GRA methods to optimize CFD analyses of ventilation performance in buildings",Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.rser.2022.112676,2022,An innovative clustering technique to generate hybrid modeling of cooling coils for energy analysis: A case study for control performance in HVAC systems,Renewable and Sustainable Energy Reviews,KEEP – operational EE/control
10.1016/j.jobe.2021.103519,2022,On the ageing and weathering effects in assembled modular facades: On-site experimental measurements in an Italian building of the 1960s,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112503,2022,Binary equilibrium optimizer: Theory and application in building optimal control problems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.autcon.2021.104097,2022,IFC models for semi-automating common planning checks for building permits,Automation in Construction,Eliminated – Planning/Top-down
10.1016/j.apenergy.2022.119962,2022,A machine learning-based control strategy for improved performance of HVAC systems in providing large capacity of frequency regulation service,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2021.111828,2022,Multimodal sensor fusion framework for residential building occupancy detection,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2022.111862,2022,Occupants’ on-demand control of individual heating devices in rural residential buildings: An experimental scheme and on-site study,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2021.118122,2022,Energy performance index of air distribution: Thermal utilization effectiveness,Applied Energy,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2022.112118,2022,"MPC solution for optimal load shifting for buildings with ON/OFF staged packaged units: Experimental demonstration, and lessons learned",Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.111806,2022,Distributed model predictive control of buildings and energy hubs,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2022.104644,2022,Comparative analysis of the energy efficiency of air-conditioner and variable refrigerant flow systems in residential buildings in the Yangtze River region,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.ijheatmasstransfer.2022.122860,2022,The effect of internal leakage of air streams on effectiveness of the fixed-bed regenerator for fast switching cycle of its operation: mathematical model and numerical simulations,International Journal of Heat and Mass Transfer,KEEP – operational EE/control
10.1016/j.autcon.2021.103981,2022,Digital building twins and blockchain for performance-based (smart) contracts,Automation in Construction,Eliminated – unclear/other
10.1016/j.aei.2022.101592,2022,False alarm moderation for performance monitoring in industrial water distribution systems,Advanced Engineering Informatics,Eliminated – Monitoring/Forecasting only
10.1016/j.apenergy.2022.119580,2022,Impact of occupant related data on identification and model predictive control for buildings,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2021.118445,2022,Adaptable scheduling of smart building communities with thermal mapping and demand flexibility,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2022.119109,2022,Constructing dynamic residential energy lifestyles using Latent Dirichlet Allocation,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112446,2022,Identifiability study of an RC building model based on the standard ISO13790,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2022.118825,2022,Scalable multi-agent reinforcement learning for distributed control of residential energy flexibility,Applied Energy,KEEP – operational EE/control
10.1016/j.enbuild.2022.112542,2022,Optimal energy management for air cooled server fans using Deep Reinforcement Learning control method,Energy and Buildings,KEEP – operational EE/control
10.1016/j.buildenv.2022.108846,2022,Improved normal-boundary intersection algorithm: A method for energy optimization strategy in smart buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.solener.2021.11.030,2022,Feasibility of net zero energy high rise apartment buildings in Australia,Solar Energy,Eliminated – unclear/other
10.1016/j.energy.2022.123109,2022,Computational time reduction using detailed building models with Typical Short Sequences,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.119323,2022,Improving the passive survivability of residential buildings during extreme heat events in the Pacific Northwest,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2021.121768,2022,Co-benefits of energy efficiency in residential buildings,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.124475,2022,Load pattern recognition based optimization method for energy flexibility in office buildings,Energy,KEEP – operational EE/control
10.1016/j.apenergy.2022.119190,2022,Optimisation modelling tools and solving techniques for integrated precinct-scale energy–water system planning,Applied Energy,Eliminated – Planning/Top-down
10.1016/j.rser.2022.112795,2022,A performance-based method to detect and characterize heatwaves for building resilience analysis,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.jclepro.2022.131626,2022,Explainable artificial intelligence for building energy performance certificate labelling classification,Journal of Cleaner Production,Eliminated – Monitoring/Forecasting only
10.1016/j.jclepro.2022.133512,2022,Model-based planning of technical building services and process chains for battery cell production,Journal of Cleaner Production,Eliminated – Planning/Top-down
10.1016/j.enbuild.2022.112298,2022,Nonlinear Hybrid Model Predictive Control for building energy systems,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2021.118088,2022,A hierarchical object oriented Bayesian network-based fault diagnosis method for building energy systems,Applied Energy,Eliminated – unclear/other
10.1016/j.autcon.2022.104594,2022,3D model-based terrestrial laser scanning (TLS) observation network planning for large-scale building facades,Automation in Construction,Eliminated – Planning/Top-down
10.1016/j.jobe.2022.104646,2022,Automated generation of a hierarchical building systems control structure,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.applthermaleng.2022.118689,2022,Dynamic modelling and thermoeconomic analysis for the energy refurbishment of the Italian building sector: Case study for the “Superbonus 110 %” funding strategy,Applied Thermal Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.105064,2022,Analysis of energy-saving for ventilation and air-conditioning system of subway stations with platform screen doors,Journal of Building Engineering,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2021.108737,2022,"Using Co-simulation between EnergyPlus and CONTAM to evaluate recirculation-based, demand-controlled ventilation strategies in an office building",Building and Environment,KEEP – operational EE/control
10.1016/j.apenergy.2022.119591,2022,A bottom-up intra-hour proactive scheduling of thermal appliances for household peak avoiding based on model predictive control,Applied Energy,KEEP – operational EE/control
10.1016/j.scs.2022.104196,2022,Decarbonizing residential energy consumption under the Italian collective self-consumption regulation,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111606,2022,Power disaggregation in commercial buildings considering unmonitored facilities and multiple routines,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103465,2022,Real-time heat dissipation model of electronic equipment for determining the dynamic cooling demand of office buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2022.109543,2022,Systems of social practice and automation in an energy efficient home,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2021.108570,2022,"Novel super-reduced, pedagogical model for scoping net zero buildings",Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2022.123425,2022,Characteristics of thermal stratification and its effects on HVAC energy consumption for an atrium building in south China,Energy,Eliminated – unclear/other
10.1016/j.jclepro.2022.131354,2022,"Energy efficiency of Heating, Ventilation and Air Conditioning systems in production environments through model-predictive control schemes: The case of battery production",Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.apenergy.2022.119652,2022,A deep reinforced learning spatiotemporal energy demand estimation system using deep learning and electricity demand monitoring data,Applied Energy,Eliminated – Monitoring/Forecasting only
10.1016/j.ijrefrig.2022.03.005,2022,Investigation on weights setting rule for weights-based fuzzy logic control algorithm utilized in direct expansion air-conditioning systems,International Journal of Refrigeration,KEEP – operational EE/control
10.1016/j.buildenv.2022.109354,2022,MPSN: Motion-aware Pseudo-Siamese Network for indoor video head detection in buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109565,2022,Thermal adaptation of different set point temperature modes and energy saving potential in split air-conditioned office buildings during summer,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111633,2022,Experimental and numerical modelling of hygrothermal transfer: Application on building energy performance,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112460,2022,The robustness of black and grey-box models of thermal building behaviour against weather changes,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2021.108628,2022,Impact of inter-building longwave radiative exchanges on building energy performance and indoor overheating,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2021.111817,2022,Distance measures in building informatics: An in-depth assessment through typical tasks in building energy management,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2021.111556,2022,Advances in the research of building energy saving,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2022.119298,2022,Optimal controls of precooling strategies using switchable insulation systems for commercial buildings,Applied Energy,KEEP – operational EE/control
10.1016/j.jclepro.2022.131208,2022,A robust approach for the decomposition of high-energy-consuming industrial loads with deep learning,Journal of Cleaner Production,Eliminated – Other/Industry
10.1016/j.enbuild.2022.112189,2022,Assessment of operational carbon emission reduction of energy conservation measures for commercial buildings: Model development,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2022.111859,2022,Comprehensive analysis of the influence of different building modelling approaches on the results and computational time using a cross-compared model as a reference,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111788,2022,The operational performance of net zero energy wooden structure building in the severe cold zone: A case study in Hailar of China,Energy and Buildings,KEEP – operational EE/control
10.1016/j.jclepro.2022.131040,2022,Impact of financial subsidy schemes on climate goals in the residential building sector,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.apenergy.2022.118753,2022,Integration of distributed controllers: Power reference tracking through charging station and building coordination,Applied Energy,KEEP – operational EE/control
10.1016/j.scs.2021.103647,2022,"A framework for integrated energy and exposure to ambient pollution (iEnEx) assessment toward low-carbon, healthy, and equitable cities",Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111783,2022,Assessing the impact of the COVID-19 lockdown on the energy consumption of university buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105232,2022,Hydraulic properties of capillary mats used for low-energy cooling and heating of buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jobe.2022.105219,2022,Investigation of VRF system cooling operation and performance in residential buildings based on large-scale dataset,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2022.120086,2022,Linear quadratic Gaussian control with advanced continuous-time disturbance models for building thermal regulation,Applied Energy,KEEP – operational EE/control
10.1016/j.renene.2022.10.089,2022,Multi-level optimal dispatch strategy and profit-sharing mechanism for unlocking energy flexibilities of non-residential building clusters in electricity markets of multiple flexibility services,Renewable Energy,KEEP – operational EE/control
10.1016/j.energy.2021.122240,2022,Energy consumption analysis and saving of buildings based on static and dynamic input-output models,Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.104983,2022,Modeling of occupant energy consumption behavior based on human dynamics theory: A case study of a government office building,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2022.118910,2022,Carbon emission responsive building control: A case study with an all-electric residential community in a cold climate,Applied Energy,KEEP – operational EE/control
10.1016/j.jclepro.2022.130837,2022,Effect of the location pattern of rural residential buildings on natural ventilation in mountainous terrain of central China,Journal of Cleaner Production,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2022.108938,2022,<ce:small-caps>CntrlDA</ce:small-caps>: A building energy management control system with real-time adjustments. Application to indoor temperature,Building and Environment,KEEP – operational EE/control
10.1016/j.jobe.2022.104932,2022,Bridging the knowledge gap between energy-saving intentions and behaviours of young people in residential buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2022.118956,2022,Accurate identification of influential building parameters through an integration of global sensitivity and feature selection techniques,Applied Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.104792,2022,Research on the semantic web representation for building operation with Variable Refrigerant Flow systems,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.scitotenv.2022.156625,2022,"Sensitivity of modeled residential fine particulate matter exposure to select building and source characteristics: A case study using public data in Boston, MA",Science of The Total Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109230,2022,Do high energy-efficient buildings increase overheating risk in cold climates? Causes and mitigation measures required under recent and future climates,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109681,2022,Ten questions concerning human-building interaction research for improving the quality of life,Building and Environment,Eliminated – unclear/other
10.1016/j.autcon.2021.104098,2022,Automatic co-registration of photogrammetric point clouds with digital building models,Automation in Construction,Eliminated – unclear/other
10.1016/j.buildenv.2021.108393,2022,Effect of high-rise buildings on the surrounding thermal environment,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2022.109773,2022,A biophilic wellbeing framework for positive indoor-outdoor connections in energy-efficient Arctic buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2022.104028,2022,Developing a conceptual framework for the application of digital twin technologies to revamp building operation and maintenance processes,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.enbuild.2022.112524,2022,Influential factors to residential building Occupants’ acceptance and adoption of smart energy technologies in Denmark,Energy and Buildings,KEEP – operational EE/control
10.1016/j.apenergy.2022.119770,2022,"Home energy management under realistic and uncertain conditions: A comparison of heuristic, deterministic, and stochastic control methods",Applied Energy,KEEP – operational EE/control
10.1016/j.buildenv.2021.108528,2022,Impact of atmospherical stability and intra-hour variation of meteorological data in the variability of building air change rates,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.112241,2022,Fault detection and diagnosis of the air handling unit via combining the feature sparse representation based dynamic SFA and the LSTM network,Energy and Buildings,KEEP – operational EE/control
10.1016/j.enbuild.2022.111944,2022,Predictive control of multi-zone variable air volume air-conditioning system based on radial basis function neural network,Energy and Buildings,KEEP – operational EE/control
10.1016/j.scs.2022.103969,2022,Theoretical fragility curves − A novel approach to assess heat vulnerability of residential buildings,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.jclepro.2022.134676,2022,Augmented Random Search with Artificial Neural Networks for energy cost optimization with battery control,Journal of Cleaner Production,KEEP – operational EE/control
10.1016/j.conengprac.2021.105026,2022,Deep truck cruise control: Field experiments and validation of heavy duty truck cruise control using deep reinforcement learning,Control Engineering Practice,KEEP – operational EE/control
10.1016/j.energy.2021.121914,2022,Energy consumption modelling of a passive hybrid system for office buildings in different climates,Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.103848,2022,Comfort and energy consumption optimization in smart homes using bat algorithm with inertia weight,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2021.111565,2022,Ground characterization of building energy models,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111611,2022,Multi-criteria assessment of the scenarios of changing the heating system in apartments in historical buildings in Wroclaw (Poland) – Case study,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.jobe.2021.103380,2022,Investigation on performance of RGB point cloud and thermal information data fusion for 3D building thermal map modeling using aerial images under different experimental conditions,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.energy.2021.121501,2022,"OpenBuildingControl: Digitizing the control delivery from building energy modeling to specification, implementation and formal verification",Energy,KEEP – operational EE/control
10.1016/j.jobe.2021.103830,2022,Improving fire resistance and energy performance of fast buildings made of hollow polypropylene blocks,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.jclepro.2021.129786,2022,Techno-economic assessment of building energy efficiency systems using behavioral change: A case study of an edge-based micro-moments solution,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.scs.2022.103706,2022,CitEnergy : A BERT based model to analyse Citizens’ Energy-Tweets,Sustainable Cities and Society,Eliminated – unclear/other
10.1016/j.enbuild.2021.111491,2022,"Fault detection and diagnosis for variable-air-volume systems using combined residual, qualitative and quantitative techniques",Energy and Buildings,KEEP – operational EE/control
10.1016/j.jobe.2022.105097,2022,The impact of LEED certification on energy performance and occupant satisfaction: A case study of residential college buildings,Journal of Building Engineering,KEEP – operational EE/control
10.1016/j.apenergy.2022.120169,2022,Quantifying the climate and human-system-driven uncertainties in energy planning by using GANs,Applied Energy,Eliminated – Planning/Top-down
10.1016/j.buildenv.2021.108519,2022,Investigation of HVAC operation strategies for office buildings during COVID-19 pandemic,Building and Environment,KEEP – operational EE/control
10.1016/j.energy.2021.121938,2022,Thermally conductive and form-stable phase change composite for building thermal management,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.124810,2022,Fine-tuning energy efficiency subsidies allocation for maximum savings in residential buildings,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112323,2022,An efficient performance assessing index for building climatic zoning methods based on probability density functions,Energy and Buildings,Eliminated – Planning/Top-down
10.1016/j.energy.2021.122009,2022,A theoretical study of the effects of different heating loads on the exergy performance of water-based and air-based space heating systems in buildings,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.124694,2022,Energy data generation with Wasserstein Deep Convolutional Generative Adversarial Networks,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2021.118403,2022,Safe reinforcement learning for real-time automatic control in a smart energy-hub,Applied Energy,KEEP – operational EE/control
10.1016/j.apenergy.2022.118722,2022,Time-series analysis of the effects of building and household features on residential end-use energy,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112283,2022,Characterizing model errors due to flow-pressure formulation and zero-flow pressure correction in building pressurization tests in steady windy anisothermal conditions,Energy and Buildings,Eliminated – Renewable-only
10.1016/j.autcon.2021.104081,2022,Building digital twins of existing highways using map data based on engineering expertise,Automation in Construction,Eliminated – unclear/other
10.1016/j.ijepes.2022.108007,2022,Bi-level retail pricing scheme considering price-based demand response of multi-energy buildings,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.measurement.2022.111488,2022,Extracting suburban residential building zone from airborne streak tube imaging LiDAR data,Measurement,Eliminated – Planning/Top-down
10.1016/j.enbenv.2021.01.009,2022,"Trends, benefits, risks, and challenges of IoT implementation in residential and commercial buildings",Energy and Built Environment,Eliminated – unclear/other
10.1016/j.apenergy.2021.118447,2022,From investment optimization to fair benefit distribution in renewable energy community modelling,Applied Energy,Eliminated – Renewable-only
10.1016/j.buildenv.2022.109486,2022,Numerical investigation of the flow behavior of an isothermal corner impinging jet for building ventilation,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.buildenv.2021.108671,2022,Unsteady nodal modeling of building ventilation networks,Building and Environment,Eliminated – Ventilation/IAQ only
10.1016/j.enbuild.2021.111730,2022,Influence of user behavior on energy consumption in a university building versus automation costs,Energy and Buildings,Eliminated – unclear/other
10.1016/j.apenergy.2021.118115,2022,Towards inclusive community-based energy markets: A multiagent framework,Applied Energy,Eliminated – unclear/other
10.1016/j.apenergy.2021.117973,2022,Automated computational design method for energy systems in buildings using capacity and operation optimization,Applied Energy,KEEP – operational EE/control
10.1016/j.measurement.2022.110793,2022,Research on intelligent measurement and driving mechanism of influencing factors of building energy saving,Measurement,Eliminated – unclear/other
10.1016/j.aei.2022.101805,2022,A comparative study on pretreatment methods and dimensionality reduction techniques for energy data disaggregation in home appliances,Advanced Engineering Informatics,Eliminated – Other/Industry
10.1016/j.buildenv.2022.109621,2022,A novel membrane liquid desiccant system for air humidity control,Building and Environment,KEEP – operational EE/control
10.1016/j.ijepes.2021.107811,2022,Long-term Value of Flexibility from Flexible Assets in Building Operation,International Journal of Electrical Power & Energy Systems,KEEP – operational EE/control
10.1016/j.enbuild.2022.112582,2022,Analysis of the influence of the stay-at-home order on the electricity consumption in Chinese university dormitory buildings during the COVID-19 pandemic,Energy and Buildings,Eliminated – unclear/other
10.1016/j.autcon.2022.104246,2022,Simulation-based personalized real-time control of adaptive facades in shared office spaces,Automation in Construction,KEEP – operational EE/control
10.1016/j.jobe.2022.105421,2022,The method of reducing heat loss from thermal bridges in residential buildings with internal insulation in the hot summer and cold winter zone of China,Journal of Building Engineering,Eliminated – Materials/Envelope
10.1016/j.enbuild.2022.112149,2022,"Electricity consumption variation of public buildings in response to COVID-19 restriction and easing policies: A case study in Scotland, U.K.",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2021.103703,2022,Verifying of the feasibility and energy efficiency of the largest certified passive house office building in China: A three-year performance monitoring study,Journal of Building Engineering,Eliminated – Monitoring/Forecasting only
10.1016/j.enbuild.2022.111963,2022,Control method of multi-energy system based on layered control architecture,Energy and Buildings,KEEP – operational EE/control
10.1016/j.energy.2022.124520,2022,Impact of shading systems with various type-number configuration combinations on energy consumption in traditional dwelling (China),Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112371,2022,Assessment of the energy consumption in non-residential building sector in Brazil,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.105142,2022,Eco-efficiency to support selection of energy conservation measures for buildings: A life-cycle approach,Journal of Building Engineering,Eliminated – Planning/Top-down
10.1016/j.enbuild.2022.112038,2022,Study on the distribution characteristics and uncertainty of multiple energy load patterns for building group to enhance demand side management,Energy and Buildings,Eliminated – unclear/other
10.1016/j.energy.2021.121637,2022,Impact of stay home living on energy demand of residential buildings: Saudi Arabian case study,Energy,Eliminated – unclear/other
10.1016/j.jobe.2022.104916,2022,Investigation of the effect of microclimatic environment in historical buildings via infrared thermography,Journal of Building Engineering,Eliminated – unclear/other
