DOI,Year,Title,Journal
10.1016/j.proeng.2015.09.099,2015,Analysis on Issues of Control and Operation Regulation of the Variable Flow in Heat Metering System,Procedia Engineering
10.1016/j.egypro.2015.11.142,2015,Influence of Natural Ventilation on the Thermal Behavior of a Massive Building,Energy Procedia
10.1016/j.energy.2015.06.001,2015,The impact of the mean daily air temperature change on electricity consumption,Energy
10.1016/j.enbuild.2015.09.052,2015,Demand controlled ventilation indoor climate and energy performance in a high performance building with air flow rate controlled chilled beams,Energy and Buildings
10.1016/j.enbuild.2015.06.012,2015,Adaptive predictive control of thermo-active building systems (TABS) based on a multiple regression algorithm,Energy and Buildings
10.1016/j.enbuild.2015.07.048,2015,Experimental study of diffuse ceiling ventilation coupled with a thermally activated building construction in an office room,Energy and Buildings
10.1016/j.proeng.2015.09.100,2015,"Economic and Technical Analysis of Several Heat Metering Modes: A Case Study from Beijing, China",Procedia Engineering
10.1016/j.buildenv.2015.06.022,2015,Experimental and numerical research to assess indoor environment quality and schoolwork performance in university classrooms,Building and Environment
10.1016/j.applthermaleng.2014.12.021,2015,Optimum supply air temperature ranges of various air-side economizers in a modular data center,Applied Thermal Engineering
10.1016/j.enbuild.2015.05.058,2015,"A field study on thermal environment and occupant local thermal sensation in offices with cooling ceiling in Zhuhai, China",Energy and Buildings
10.1016/j.enbuild.2015.04.010,2015,How high albedo and traditional buildings’ materials and vegetation affect the quality of urban microclimate. A case study,Energy and Buildings
10.1016/j.applthermaleng.2015.05.032,2015,In-situ validation of a fault tolerant control strategy for VAV systems,Applied Thermal Engineering
10.1016/j.buildenv.2015.07.007,2015,POD approach to determine in real-time the temperature distribution in a cavity,Building and Environment
10.1016/j.enbuild.2015.08.045,2015,Optimizing urban irrigation schemes for the trade-off between energy and water consumption,Energy and Buildings
10.1016/j.egypro.2015.07.220,2015,Experimental Investigation on a Ceiling Capillary Radiant Heating System,Energy Procedia
10.1016/j.buildenv.2015.01.037,2015,A new model predictive control scheme for energy and cost savings in commercial buildings: An airport terminal building case study,Building and Environment
10.1016/j.egypro.2015.11.112,2015,Push-pull Mechanical Ventilation System with Heat Exchanger Controlled by Intake Air Temperature,Energy Procedia
10.1016/j.enbuild.2015.09.005,2015,Laboratory testing of a displacement ventilation diffuser for underfloor air distribution systems,Energy and Buildings
10.1016/j.applthermaleng.2014.10.004,2015,Integrated analysis of CFD data with K-means clustering algorithm and extreme learning machine for localized HVAC control,Applied Thermal Engineering
10.1016/j.egypro.2015.11.660,2015,The Influence of Solar Control Films on Energy and Daylighting Performance by Means of Experimental Data and Preliminary Unsteady Simulations,Energy Procedia
10.1016/j.buildenv.2014.11.037,2015,Simulating the human-building interaction: Development and validation of an agent-based model of office occupant behaviors,Building and Environment
10.1016/j.proeng.2015.09.025,2015,Characteristics of Human Body Micro-thermal Environment under Displacement Ventilation,Procedia Engineering
10.1016/j.solener.2014.11.024,2015,"System identification and model-predictive control of office buildings with integrated photovoltaic-thermal collectors, radiant floor heating and active thermal storage",Solar Energy
10.1016/j.buildenv.2015.11.004,2015,Evaluation of different air distribution systems for sleeping spaces in transport vehicles,Building and Environment
10.1016/j.renene.2014.05.062,2015,Experimental study on thermal response of passive solar house with color changed,Renewable Energy
10.1016/j.proeng.2015.08.412,2015,The Urban Heat Island Effect in the City of Toronto,Procedia Engineering
10.1016/j.enbuild.2015.06.064,2015,Multi-objective optimization of a nearly zero-energy building based on thermal and visual discomfort minimization using a non-dominated sorting genetic algorithm (NSGA-II),Energy and Buildings
10.1016/j.apenergy.2015.05.072,2015,Estimating the benefits of electric vehicle smart charging at non-residential locations: A data-driven approach,Applied Energy
10.1016/j.proeng.2015.09.120,2015,The Impact of Split Air Condition Supply Temperature to Indoor Temperature Field in Winter,Procedia Engineering
10.1016/j.enbuild.2014.11.037,2015,Model predictive control of radiant slab systems with evaporative cooling sources,Energy and Buildings
10.1016/j.buildenv.2014.11.023,2015,The effect of temperature and direction of airflow from the personalised ventilation on occupants' thermal sensations in office areas,Building and Environment
10.1016/j.apenergy.2015.05.081,2015,Model-based and model-free “plug-and-play” building energy efficient control,Applied Energy
10.1016/j.egypro.2015.11.272,2015,Phase Change Materials Applications to Optimize Cooling Performance of Buildings in the Mediterranean Area: A Parametric Analysis,Energy Procedia
10.1016/j.enbuild.2014.11.033,2015,Algorithm for automating the selection of a temperature dependent change point model,Energy and Buildings
10.1016/j.enbuild.2014.11.053,2015,Development of a window shutter with phase change materials: Full scale outdoor experimental approach,Energy and Buildings
10.1016/j.enbuild.2015.03.052,2015,Ranking appliance energy efficiency in households: Utilizing smart meter data and energy efficiency frontiers to estimate and identify the determinants of appliance energy efficiency in residential buildings,Energy and Buildings
10.1016/j.energy.2015.09.002,2015,"Novel activity classification and occupancy estimation methods for intelligent HVAC (heating, ventilation and air conditioning) systems",Energy
10.1016/j.enbuild.2015.01.050,2015,Energy-efficient control of under-actuated HVAC zones in commercial buildings,Energy and Buildings
10.1016/j.apenergy.2014.09.084,2015,A fast chiller power demand response control strategy for buildings connected to smart grid,Applied Energy
10.1016/j.egypro.2015.11.311,2015,Orchestration of Renewable Generation in Low Energy Buildings and Districts Using Energy Storage and Load Shaping,Energy Procedia
10.1016/j.enbuild.2015.03.035,2015,Analysis on building energy performance of Tibetan traditional dwelling in cold rural area of Gannan,Energy and Buildings
10.1016/j.enbuild.2014.11.003,2015,Multi-objectives optimization of Energy Efficiency Measures in existing buildings,Energy and Buildings
10.1016/j.proeng.2015.09.208,2015,Study on LiBr-Liquid Desiccant System Driven by Heat Pump,Procedia Engineering
10.1016/j.buildenv.2015.04.033,2015,MPC control for improving energy efficiency of a building air handler for multi-zone VAVs,Building and Environment
10.1016/j.egypro.2015.03.275,2015,Computational Analysis of Thermal Building in a No-uniform Thermal Environment,Energy Procedia
10.1016/j.buildenv.2015.02.002,2015,Airflow utilization in buildings in hot and humid areas of China,Building and Environment
10.1016/j.buildenv.2014.11.008,2015,A comparison of student performance between conditioned and naturally ventilated classrooms,Building and Environment
10.1016/j.buildenv.2014.11.024,2015,Assessment of thermal environmental conditions and quantification of thermal adaptation in naturally ventilated buildings in composite climate of India,Building and Environment
10.1016/j.apenergy.2015.01.026,2015,Automated measurement and verification: Performance of public domain whole-building electric baseline models,Applied Energy
10.1016/j.egypro.2015.11.735,2015,Climate-based Performance Evaluation of Double Skin Facades by Building Energy Modelling in Central Europe,Energy Procedia
10.1016/j.buildenv.2015.08.018,2015,A framework for an adaptive thermal heat balance model (ATHB),Building and Environment
10.1016/j.proeng.2015.06.169,2015,Performance of Building Materials and Whole Enclosures in Non-Stationary Thermal Conditions,Procedia Engineering
10.1016/j.buildenv.2014.10.014,2015,Towards whom should indoor environmental quality control be sympathetic – Asthmatics or non-asthmatics?,Building and Environment
10.1016/j.proeng.2015.08.1056,2015,Investigation of Subjectively Assessed Health Symptoms and Human Thermal Perceptions in Transient Thermal Environments,Procedia Engineering
10.1016/j.enbuild.2014.11.031,2015,Development and validation of a three dimensional thermal transient numerical model with sun patch: Application to a low energy cell,Energy and Buildings
10.1016/j.egypro.2015.07.237,2015,Thermal Adaptive Models in Built Environment and Its Energy Implications in Eastern China,Energy Procedia
10.1016/j.scs.2015.04.001,2015,Recent challenges in modeling of urban heat island,Sustainable Cities and Society
10.1016/j.enbuild.2014.10.069,2015,Robust model-based fault diagnosis for air handling units,Energy and Buildings
10.1016/j.enbuild.2015.08.047,2015,Flow field obtained by PIV technique for a scaled building-wind tower model in a wind tunnel,Energy and Buildings
10.1016/j.enbuild.2015.06.068,2015,"Smart residential load reduction via fuzzy logic, wireless sensors, and smart grid incentives",Energy and Buildings
10.1016/j.apenergy.2015.06.007,2015,Design optimization and optimal control of grid-connected and standalone nearly/net zero energy buildings,Applied Energy
10.1016/j.egypro.2015.11.180,2015,Assessment of Natural Ventilation within Buildings Located on Hot-temperate and Mild-temperate Regions,Energy Procedia
10.1016/j.buildenv.2015.01.013,2015,A method of evaluating the accuracy of human body thermoregulation models,Building and Environment
10.1016/j.buildenv.2015.02.019,2015,An ontology to represent energy-related occupant behavior in buildings. Part I: Introduction to the DNAs framework,Building and Environment
10.1016/j.egypro.2015.11.362,2015,Thermal Modeling and Parametric Analysis of Underground Rail Systems,Energy Procedia
10.1016/j.enbuild.2015.01.060,2015,Window operation and impacts on building energy consumption,Energy and Buildings
10.1016/j.applthermaleng.2015.03.059,2015,Performance of a window shutter with phase change material under summer Mediterranean climate conditions,Applied Thermal Engineering
10.1016/j.enbuild.2015.01.068,2015,Thermal uniformity in an open plan room with an active chilled beam system and conventional air distribution systems,Energy and Buildings
10.1016/j.proeng.2015.08.1041,2015,Levels of Adaptation in Dry-Hot and Dry-Cold Climate Zone and its Implications in Evaluation for Indoor Thermal Environment,Procedia Engineering
10.1016/j.enbuild.2015.02.029,2015,The potential of phase change materials to reduce domestic cooling energy loads for current and future UK climates,Energy and Buildings
10.1016/j.egypro.2015.11.113,2015,Passive Control of Indoor Climate Conditions in Low Energy Buildings,Energy Procedia
10.1016/j.applthermaleng.2014.09.078,2015,CFD analysis of the impact of physical parameters on evaporative cooling by a mist spray system,Applied Thermal Engineering
10.1016/j.applthermaleng.2015.01.030,2015,Online optimal control of variable refrigerant flow and variable air volume combined air conditioning system for energy saving,Applied Thermal Engineering
10.1016/j.enbuild.2014.11.058,2015,A new methodology for cost-optimal analysis by means of the multi-objective optimization of building energy performance,Energy and Buildings
10.1016/j.egypro.2015.11.697,2015,The EcoThermo Project: Key and Innovative Aspects,Energy Procedia
10.1016/j.buildenv.2014.09.004,2015,Modeling the comfort effects of short-wave solar radiation indoors,Building and Environment
10.1016/j.egypro.2015.11.289,2015,A Study of Temperature Set Point Strategies for Peak Power Reduction in Residential Buildings,Energy Procedia
10.1016/j.egypro.2015.11.253,2015,Optimal HVAC Control as Demand Response with On-site Energy Storage and Generation System,Energy Procedia
10.1016/j.enbuild.2014.12.023,2015,Numerical analysis on the thermal environment of an old city district during urban renewal,Energy and Buildings
10.1016/j.proeng.2015.08.1064,2015,Evaluation of the Effect of the Different Distances between Two Facades Natural Ventilation on Atrium Buildings with DSF and PMV-PPD Comfort,Procedia Engineering
10.1016/j.egypro.2015.11.671,2015,Summer Comfort in Exposed Concrete Free Running Buildings,Energy Procedia
10.1016/j.energy.2015.02.011,2015,Peak load reductions: Electric load shifting with mechanical pre-cooling of residential buildings with low thermal mass,Energy
10.1016/j.enbuild.2015.02.057,2015,Effective fuzzy black-box modeling for building heating dynamics,Energy and Buildings
10.1016/j.energy.2015.04.112,2015,Dynamic thermal dimensioning of underground spaces,Energy
10.1016/j.apenergy.2015.03.041,2015,Effectiveness and life-cycle cost-benefit analysis of active cold storages for building demand management for smart grid applications,Applied Energy
10.1016/j.egypro.2015.07.603,2015,SPUCAL_mrt as a New Model for Estimating the Mean Radiant Temperature in Arid Lands,Energy Procedia
10.1016/j.enbuild.2015.04.035,2015,A combined passive-active sensor fault detection and isolation approach for air handling units,Energy and Buildings
10.1016/j.solener.2014.12.020,2015,Mapping of the indoor comfort conditions considering the effect of solar radiation,Solar Energy
10.1016/j.egypro.2015.11.346,2015,Effect Smart Solutions for District Heating Networks Based on Energy Storage in Buildings. Impact on Indoor Temperatures,Energy Procedia
10.1016/j.apenergy.2015.06.033,2015,Proactive control for solar energy exploitation: A german high-inertia building case study,Applied Energy
10.1016/j.egypro.2015.11.707,2015,Ventilative Cooling as a Solution for Highly Insulated Buildings in Cold Climate,Energy Procedia
10.1016/j.enbuild.2015.08.025,2015,Development and experimental demonstration of a plug-and-play multiple RTU coordination control algorithm for small/medium commercial buildings,Energy and Buildings
10.1016/j.energy.2015.01.103,2015,Model-based optimization strategy of chiller driven liquid desiccant dehumidifier with genetic algorithm,Energy
10.1016/j.enbuild.2015.05.023,2015,Optimization of an Air-PCM heat exchanger and elaboration of peak power reduction strategies,Energy and Buildings
10.1016/j.enbuild.2015.10.016,2015,Adaptive thermal zone modeling including the storage mass of the building zone,Energy and Buildings
10.1016/j.enbuild.2014.09.049,2015,Numerical study on performance of a desiccant cooling system with indirect evaporative cooler,Energy and Buildings
10.1016/j.solener.2015.08.020,2015,Development of a new control strategy for improving the operation of multiple shades in a solarium,Solar Energy
10.1016/j.buildenv.2015.07.008,2015,Rational selection of heating temperature set points for China's hot summer – Cold winter climatic region,Building and Environment
10.1016/j.enbuild.2015.01.040,2015,Measuring the potential of zonal space heating controls to reduce energy use in UK homes: The case of un-furbished 1930s dwellings,Energy and Buildings
10.1016/j.buildenv.2014.04.022,2015,"CFD analysis of transpirational cooling by vegetation: Case study for specific meteorological conditions during a heat wave in Arnhem, Netherlands",Building and Environment
10.1016/j.egypro.2015.11.645,2015,Measured Internal Temperatures in UK Homes – A Time Series Analysis And Modelling Approach,Energy Procedia
10.1016/j.renene.2015.02.021,2015,Performance analysis of ground water-source heat pump system with improved control strategies for building retrofit,Renewable Energy
10.1016/j.proeng.2015.09.141,2015,Typical Dressing Behavior and Subjective Temperature in Beijing-Tianjin Summer Air-conditioning Office Building,Procedia Engineering
10.1016/j.buildenv.2014.11.033,2015,Temperature sensor placement optimization for VAV control using CFD–BES co-simulation strategy,Building and Environment
10.1016/j.egypro.2015.11.058,2015,The Influence of a Heating System Control Program and Thermal Mass of External Walls on the Internal Comfort in the Polish Climate,Energy Procedia
10.1016/j.proeng.2015.09.119,2015,Model Development and Comparison for the Evaluation of the Energy Performance of Three Tertiary Institutional Buildings in Singapore,Procedia Engineering
10.1016/j.buildenv.2014.11.032,2015,Cooling efficiency of a brushless direct current stand fan,Building and Environment
10.1016/j.egypro.2015.07.155,2015,Load Management in District Heating Operation,Energy Procedia
10.1016/j.egypro.2015.12.059,2015,Simulating Building Thermal Behaviour: The Case Study of the School of the State Forestry Corp,Energy Procedia
10.1016/j.buildenv.2015.07.031,2015,"Evaluation of energy, thermal, and daylighting performance of solar control films for a case study in moderate climate",Building and Environment
10.1016/j.proeng.2015.08.462,2015,Semi-supervised Energy Modeling (SSEM) for Building Clusters Using Machine Learning Techniques,Procedia Engineering
10.1016/j.egypro.2015.11.377,2015,A Methodology to Assess the Ambient Temperature of a Building using a Limited Number of Sensors,Energy Procedia
10.1016/j.proeng.2015.09.021,2015,Analysis of Thermal Environment in a Hospital Operating Room,Procedia Engineering
10.1016/j.buildenv.2015.01.002,2015,"Personal environmental control: Effects of pre-set conditions for heating and lighting on personal settings, task performance and comfort experience",Building and Environment
10.1016/j.egypro.2015.11.775,2015,"School Building Heritage: Energy Efficiency, Thermal and Lighting Comfort Evaluation Via Virtual Tour",Energy Procedia
10.1016/j.applthermaleng.2014.12.017,2015,A simplified analytical model to evaluate the impact of radiant heat on building cooling load,Applied Thermal Engineering
10.1016/j.proeng.2015.08.432,2015,A Study of Shading Device Configuration on the Natural Ventilation Efficiency and Energy Performance of a Double Skin Façade,Procedia Engineering
10.1016/j.buildenv.2015.02.001,2015,Thermal performance characteristics of unshaded courtyards in hot and humid climates,Building and Environment
10.1016/j.rser.2014.09.020,2015,The role of window glazing on daylighting and energy saving in buildings,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.07.032,2015,Passive Houses for different climate zones,Energy and Buildings
10.1016/j.enbuild.2015.06.024,2015,Thermal environment in the cotton textile workshop,Energy and Buildings
10.1016/j.proeng.2015.08.1100,2015,Challenges for Modeling Energy Use in High-rise Office Buildings in Hong Kong,Procedia Engineering
10.1016/j.egypro.2015.12.192,2015,Hybrid Model Predictive Control of a Residential HVAC System with PVT Energy Generation and PCM Thermal Storage,Energy Procedia
10.1016/j.scs.2014.07.007,2015,Qatar 2022: Facing the FIFA World Cup climatic and legacy challenges,Sustainable Cities and Society
10.1016/j.egypro.2015.11.659,2015,Comfort and Perceived Air Quality in Refurbished Social Houses with Mechanical Ventialtion System: The Impact of Occupants Behaviour,Energy Procedia
10.1016/j.proeng.2015.09.085,2015,Comparative Study on Thermal Environment and Energy Consumption of Urban Residential Houses in Beijing,Procedia Engineering
10.1016/j.apenergy.2014.11.064,2015,Experimental study of occupancy-based control of HVAC zones,Applied Energy
10.1016/j.apenergy.2015.08.077,2015,Modeling industrial loads in non-residential buildings,Applied Energy
10.1016/j.rser.2015.04.041,2015,Properties evaluation and applications of thermal energystorage materials in buildings,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.11.059,2015,"Environmental High Performance Urban Open Spaces Paving: Experimentations in Urban Barriera (Turin, Italy)",Energy Procedia
10.1016/j.apenergy.2014.11.042,2015,Big-data for building energy performance: Lessons from assembling a very large national database of building energy use,Applied Energy
10.1016/j.egypro.2015.11.308,2015,Modelling of a Multi-purpose Commercial Building for Demand Response Analysis,Energy Procedia
10.1016/j.egypro.2015.11.316,2015,Adaptive Control for Building Thermo-hygrometric Analysis: A Novel Dynamic Simulation Code for Indoor Spaces with Multi-enclosed Thermal Zones,Energy Procedia
10.1016/j.egypro.2015.11.628,2015,Overheating Risk of UK Dwellings Under a Changing Climate,Energy Procedia
10.1016/j.buildenv.2014.11.030,2015,A novel concept to determine the optimal heating mode of residential rooms based on the inverse problem method,Building and Environment
10.1016/j.energy.2015.02.008,2015,Identifying key variables and interactions in statistical models of building energy consumption using regularization,Energy
10.1016/j.egypro.2015.11.320,2015,Applying Model Predictive Control to a LEED Silver-certified Building,Energy Procedia
10.1016/j.renene.2015.01.017,2015,Analysis of the effect of global climate change on ground source heat pump systems in different climate categories,Renewable Energy
10.1016/j.buildenv.2015.03.030,2015,Overheating investigation in UK social housing flats built to the Passivhaus standard,Building and Environment
10.1016/j.scs.2014.06.001,2015,The optimal utilization of solar energy in residential buildings in light of the Jordanian building regulations,Sustainable Cities and Society
10.1016/j.renene.2015.07.003,2015,Energy cost models for air supported sports hall in cold climates considering energy efficiency,Renewable Energy
10.1016/j.buildenv.2014.10.018,2015,Does the occupant behavior match the energy concept of the building? – Analysis of a German naturally ventilated office building,Building and Environment
10.1016/j.enbuild.2015.08.038,2015,Assessment of different airflow modeling approaches on a naturally ventilated Mediterranean building,Energy and Buildings
10.1016/j.buildenv.2015.04.003,2015,Human comfort and perceived air quality in warm and humid environments with ceiling fans,Building and Environment
10.1016/j.buildenv.2015.05.014,2015,Modeling and measurement study on an intermittent heating system of a residence in Cambridgeshire,Building and Environment
10.1016/j.enbuild.2015.03.045,2015,A neural network-based multi-zone modelling approach for predictive control system design in commercial buildings,Energy and Buildings
10.1016/j.buildenv.2014.04.006,2015,Simple future weather files for estimating heating and cooling demand,Building and Environment
10.1016/j.applthermaleng.2014.12.058,2015,Integrated control of the cooling system and surface openings using the artificial neural networks,Applied Thermal Engineering
10.1016/j.egypro.2015.11.622,2015,Thermal Response of Different Body Parts: The Fingertip as Control Sensor for Personalized Heating,Energy Procedia
10.1016/j.egypro.2015.11.061,2015,Verifying a Need of Artificial Cooling - A Simplified Method Dedicated to Single-family Houses in Poland,Energy Procedia
10.1016/j.egypro.2015.11.022,2015,Data Mining of Occupant Behavior in Office Buildings,Energy Procedia
10.1016/j.egypro.2015.11.666,2015,"Natural Cross-ventilation of Buildings, An Experimental Study",Energy Procedia
10.1016/j.proeng.2015.09.202,2015,Experimental Research on Office Building Solar Capillary Heating System,Procedia Engineering
10.1016/j.proeng.2015.08.1042,2015,Analysis on Human Adaptive Levels in Different Kinds of Indoor Thermal Environment,Procedia Engineering
10.1016/j.apenergy.2015.05.096,2015,Development of a model predictive control framework through real-time building energy management system data,Applied Energy
10.1016/j.scs.2015.07.008,2015,Urban neighborhood characteristics influence on a building indoor environment,Sustainable Cities and Society
10.1016/j.buildenv.2015.10.015,2015,Technical feasibility of a stratum-ventilated room for multiple rows of occupants,Building and Environment
10.1016/j.solener.2014.10.013,2015,Optimization of latent heat storage in solar air heating system with vacuum tube air solar collector,Solar Energy
10.1016/j.egypro.2015.06.008,2015,Comparative Multiple Regression Analysis of Household Electricity use in Latvia: Using Smart Meter Data to Examine the Effect of Different Household Characteristics,Energy Procedia
10.1016/j.enbuild.2015.09.030,2015,Thermal performance of a window-based cooling unit using phase change materials combined with night ventilation,Energy and Buildings
10.1016/j.proeng.2015.09.087,2015,Analysis on Electric Loads and Temperature in Wuhan City,Procedia Engineering
10.1016/j.egypro.2015.11.214,2015,Integrated Evaluation of the Performance of Composite Cool Thermal Insulation Materials,Energy Procedia
10.1016/j.buildenv.2015.05.039,2015,Occupant perceptions and a health outcome in retail stores,Building and Environment
10.1016/j.buildenv.2015.02.003,2015,The influence of tenure status on housing satisfaction and indoor environmental quality in Finnish apartment buildings,Building and Environment
10.1016/j.proeng.2015.09.086,2015,"The Effect of Temperature on Thermal Sensation: A Case Study in Wuhan City, China",Procedia Engineering
10.1016/j.proeng.2015.09.194,2015,Evaluation of Different Thermal Models in EnergyPlus for Calculating Moisture Effects on Building Energy Consumption in Different Climate Conditions,Procedia Engineering
10.1016/j.buildenv.2015.06.020,2015,"Atrium cooling performance in a low energy office building in the Tropics, a field study",Building and Environment
10.1016/j.enbuild.2014.09.070,2015,Field evaluation of performance of radiant heating/cooling ceiling panel system,Energy and Buildings
10.1016/j.enbuild.2015.05.043,2015,Potential cooling savings from a ground-coupled return-air duct system for residential buildings in hot and humid climates,Energy and Buildings
10.1016/j.enbuild.2015.01.029,2015,Using a hybrid method to construct a computational efficient cooling coil model for an automated single-duct variable air volume system fault detection and diagnosis,Energy and Buildings
10.1016/j.proeng.2015.09.129,2015,Experimental Test on a new Integrated Rural Energy Usage Mode,Procedia Engineering
10.1016/j.buildenv.2015.08.026,2015,Using air movement for comfort during moderate exercise,Building and Environment
10.1016/j.enbuild.2015.03.007,2015,Parameters influencing the energy performance of residential buildings in different Chinese climate zones,Energy and Buildings
10.1016/j.enbuild.2015.02.036,2015,The influence of surface finishes on the energy demand of HVAC systems for existing buildings,Energy and Buildings
10.1016/j.enbuild.2015.03.009,2015,"His, hers or both's? The role of male and female's attitudes in explaining their home energy use behaviours",Energy and Buildings
10.1016/j.egypro.2015.12.062,2015,Dynamic Thermal-energy Performance Analysis of a Prototype Building with Integrated Phase Change Materials,Energy Procedia
10.1016/j.buildenv.2015.10.024,2015,Acceptance of thermal conditions and energy use of three ventilation strategies with six exhaust configurations for the classroom,Building and Environment
10.1016/j.enbuild.2015.07.055,2015,Increasing energy efficiency of displacement ventilation integrated with an evaporative-cooled ceiling for operation in hot humid climate,Energy and Buildings
10.1016/j.enbuild.2015.01.005,2015,Residential lighting load profile modelling,Energy and Buildings
10.1016/j.buildenv.2015.06.008,2015,Numerical modeling of heat and moisture transfer in a wearable convective cooling system for human comfort,Building and Environment
10.1016/j.egypro.2015.11.651,2015,"Optimized Blind Control Method to Minimize Heating, Cooling and Lighting Energy",Energy Procedia
10.1016/j.applthermaleng.2015.08.012,2015,An experimental investigation into the pull-down performances with different air distributions,Applied Thermal Engineering
10.1016/j.energy.2015.03.014,2015,Scalable tuning of building models to hourly data,Energy
10.1016/j.buildenv.2014.12.003,2015,Climate responsive strategies of traditional dwellings located in an ancient village in hot summer and cold winter region of China,Building and Environment
10.1016/j.egypro.2015.11.653,2015,Indoor Environment Control and Energy Saving Performance of a Hybrid Ventilation System for a Multi-residential Building,Energy Procedia
10.1016/j.egypro.2015.11.292,2015,Performance Assessment of Ancient Wind Catchers - an Experimental and Analytical Study,Energy Procedia
10.1016/j.enbuild.2015.08.054,2015,Simplified modeling of displacement ventilation systems with chilled ceilings,Energy and Buildings
10.1016/j.egypro.2015.07.440,2015,Performance Evaluation of Displacement Ventilation System Combined with a Novel Evaporative Cooled Ceiling for a Typical Office in the City of Beirut,Energy Procedia
10.1016/j.solener.2015.04.004,2015,NIR-reflecting properties of new paints for energy-efficient buildings,Solar Energy
10.1016/j.enbuild.2015.02.038,2015,Fener: A Radiance-based modelling approach to assess the thermal and daylighting performance of complex fenestration systems in office spaces,Energy and Buildings
10.1016/j.proeng.2015.08.481,2015,Improving Data Center Energy Efficiency Using a Cyber-physical Systems Approach: Integration of Building Information Modeling and Wireless Sensor Networks,Procedia Engineering
10.1016/j.egypro.2015.12.169,2015,Model Predictive Control for Building Active Demand Response Systems,Energy Procedia
10.1016/j.buildenv.2015.01.021,2015,Air Diffusion Performance Index (ADPI) of diffusers for heating mode,Building and Environment
10.1016/j.proeng.2015.08.1070,2015,Comparative Study on Machine Learning for Urban Building Energy Analysis,Procedia Engineering
10.1016/j.egypro.2015.11.098,2015,Simplified Characterization of Building Thermal Response Rates,Energy Procedia
10.1016/j.egypro.2015.11.071,2015,Development and Testing of a Virtual Flow Meter Tool to Monitor the Performance of Cooling Plants,Energy Procedia
10.1016/j.apenergy.2015.08.048,2015,Experimental investigation of a two-inlet air-based building integrated photovoltaic/thermal (BIPV/T) system,Applied Energy
10.1016/j.enbuild.2015.05.019,2015,Double skin glazed façades in sunny Mediterranean climates,Energy and Buildings
10.1016/j.egypro.2015.11.676,2015,The Effect of Thermal Inertia on Office Workers Subjective and Physiological Responses; and Performance Under Summer Conditions,Energy Procedia
10.1016/j.solener.2015.04.036,2015,Dimensionless and thermodynamic modelling of integrated photovoltaics–air source heat pump systems,Solar Energy
10.1016/j.egypro.2015.11.674,2015,"Field Investigation of Indoor Thermal Environments in Apartments of Surabaya, Indonesia: Potential Passive Cooling Strategies for Middle-class Apartments",Energy Procedia
10.1016/j.buildenv.2014.10.029,2015,A validated three-node model for displacement ventilation,Building and Environment
