DOI,Year,Title,Journal
10.1016/j.enbuild.2015.08.047,2015,Flow field obtained by PIV technique for a scaled building-wind tower model in a wind tunnel,Energy and Buildings
10.1016/j.enbuild.2015.06.068,2015,"Smart residential load reduction via fuzzy logic, wireless sensors, and smart grid incentives",Energy and Buildings
10.1016/j.apenergy.2015.06.007,2015,Design optimization and optimal control of grid-connected and standalone nearly/net zero energy buildings,Applied Energy
10.1016/j.enbuild.2015.01.060,2015,Window operation and impacts on building energy consumption,Energy and Buildings
10.1016/j.applthermaleng.2015.03.059,2015,Performance of a window shutter with phase change material under summer Mediterranean climate conditions,Applied Thermal Engineering
10.1016/j.proeng.2015.08.1041,2015,Levels of Adaptation in Dry-Hot and Dry-Cold Climate Zone and its Implications in Evaluation for Indoor Thermal Environment,Procedia Engineering
10.1016/j.enbuild.2015.02.029,2015,The potential of phase change materials to reduce domestic cooling energy loads for current and future UK climates,Energy and Buildings
10.1016/j.buildenv.2014.09.004,2015,Modeling the comfort effects of short-wave solar radiation indoors,Building and Environment
10.1016/j.egypro.2015.11.253,2015,Optimal HVAC Control as Demand Response with On-site Energy Storage and Generation System,Energy Procedia
10.1016/j.enbuild.2014.12.023,2015,Numerical analysis on the thermal environment of an old city district during urban renewal,Energy and Buildings
10.1016/j.proeng.2015.08.1064,2015,Evaluation of the Effect of the Different Distances between Two Facades Natural Ventilation on Atrium Buildings with DSF and PMV-PPD Comfort,Procedia Engineering
10.1016/j.apenergy.2015.03.041,2015,Effectiveness and life-cycle cost-benefit analysis of active cold storages for building demand management for smart grid applications,Applied Energy
10.1016/j.solener.2014.12.020,2015,Mapping of the indoor comfort conditions considering the effect of solar radiation,Solar Energy
10.1016/j.egypro.2015.11.346,2015,Effect Smart Solutions for District Heating Networks Based on Energy Storage in Buildings. Impact on Indoor Temperatures,Energy Procedia
10.1016/j.apenergy.2015.06.033,2015,Proactive control for solar energy exploitation: A german high-inertia building case study,Applied Energy
10.1016/j.energy.2015.01.103,2015,Model-based optimization strategy of chiller driven liquid desiccant dehumidifier with genetic algorithm,Energy
10.1016/j.enbuild.2015.05.023,2015,Optimization of an Air-PCM heat exchanger and elaboration of peak power reduction strategies,Energy and Buildings
10.1016/j.enbuild.2015.10.016,2015,Adaptive thermal zone modeling including the storage mass of the building zone,Energy and Buildings
10.1016/j.buildenv.2014.04.022,2015,"CFD analysis of transpirational cooling by vegetation: Case study for specific meteorological conditions during a heat wave in Arnhem, Netherlands",Building and Environment
10.1016/j.renene.2015.02.021,2015,Performance analysis of ground water-source heat pump system with improved control strategies for building retrofit,Renewable Energy
10.1016/j.egypro.2015.11.058,2015,The Influence of a Heating System Control Program and Thermal Mass of External Walls on the Internal Comfort in the Polish Climate,Energy Procedia
10.1016/j.proeng.2015.09.119,2015,Model Development and Comparison for the Evaluation of the Energy Performance of Three Tertiary Institutional Buildings in Singapore,Procedia Engineering
10.1016/j.egypro.2015.07.155,2015,Load Management in District Heating Operation,Energy Procedia
10.1016/j.buildenv.2015.07.031,2015,"Evaluation of energy, thermal, and daylighting performance of solar control films for a case study in moderate climate",Building and Environment
10.1016/j.buildenv.2015.01.002,2015,"Personal environmental control: Effects of pre-set conditions for heating and lighting on personal settings, task performance and comfort experience",Building and Environment
10.1016/j.egypro.2015.11.775,2015,"School Building Heritage: Energy Efficiency, Thermal and Lighting Comfort Evaluation Via Virtual Tour",Energy Procedia
10.1016/j.proeng.2015.08.432,2015,A Study of Shading Device Configuration on the Natural Ventilation Efficiency and Energy Performance of a Double Skin Façade,Procedia Engineering
10.1016/j.rser.2014.09.020,2015,The role of window glazing on daylighting and energy saving in buildings,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.12.192,2015,Hybrid Model Predictive Control of a Residential HVAC System with PVT Energy Generation and PCM Thermal Storage,Energy Procedia
10.1016/j.proeng.2015.09.085,2015,Comparative Study on Thermal Environment and Energy Consumption of Urban Residential Houses in Beijing,Procedia Engineering
10.1016/j.rser.2015.04.041,2015,Properties evaluation and applications of thermal energystorage materials in buildings,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.11.059,2015,"Environmental High Performance Urban Open Spaces Paving: Experimentations in Urban Barriera (Turin, Italy)",Energy Procedia
10.1016/j.renene.2015.01.017,2015,Analysis of the effect of global climate change on ground source heat pump systems in different climate categories,Renewable Energy
10.1016/j.buildenv.2015.03.030,2015,Overheating investigation in UK social housing flats built to the Passivhaus standard,Building and Environment
10.1016/j.scs.2014.06.001,2015,The optimal utilization of solar energy in residential buildings in light of the Jordanian building regulations,Sustainable Cities and Society
10.1016/j.buildenv.2015.04.003,2015,Human comfort and perceived air quality in warm and humid environments with ceiling fans,Building and Environment
10.1016/j.proeng.2015.09.202,2015,Experimental Research on Office Building Solar Capillary Heating System,Procedia Engineering
10.1016/j.scs.2015.07.008,2015,Urban neighborhood characteristics influence on a building indoor environment,Sustainable Cities and Society
10.1016/j.solener.2014.10.013,2015,Optimization of latent heat storage in solar air heating system with vacuum tube air solar collector,Solar Energy
10.1016/j.enbuild.2015.09.030,2015,Thermal performance of a window-based cooling unit using phase change materials combined with night ventilation,Energy and Buildings
10.1016/j.proeng.2015.09.087,2015,Analysis on Electric Loads and Temperature in Wuhan City,Procedia Engineering
10.1016/j.egypro.2015.11.214,2015,Integrated Evaluation of the Performance of Composite Cool Thermal Insulation Materials,Energy Procedia
10.1016/j.buildenv.2015.02.003,2015,The influence of tenure status on housing satisfaction and indoor environmental quality in Finnish apartment buildings,Building and Environment
10.1016/j.proeng.2015.09.086,2015,"The Effect of Temperature on Thermal Sensation: A Case Study in Wuhan City, China",Procedia Engineering
10.1016/j.proeng.2015.09.194,2015,Evaluation of Different Thermal Models in EnergyPlus for Calculating Moisture Effects on Building Energy Consumption in Different Climate Conditions,Procedia Engineering
10.1016/j.enbuild.2014.09.070,2015,Field evaluation of performance of radiant heating/cooling ceiling panel system,Energy and Buildings
10.1016/j.egypro.2015.12.062,2015,Dynamic Thermal-energy Performance Analysis of a Prototype Building with Integrated Phase Change Materials,Energy Procedia
10.1016/j.enbuild.2015.07.055,2015,Increasing energy efficiency of displacement ventilation integrated with an evaporative-cooled ceiling for operation in hot humid climate,Energy and Buildings
10.1016/j.enbuild.2015.01.005,2015,Residential lighting load profile modelling,Energy and Buildings
10.1016/j.egypro.2015.11.651,2015,"Optimized Blind Control Method to Minimize Heating, Cooling and Lighting Energy",Energy Procedia
10.1016/j.egypro.2015.11.292,2015,Performance Assessment of Ancient Wind Catchers - an Experimental and Analytical Study,Energy Procedia
10.1016/j.enbuild.2015.08.054,2015,Simplified modeling of displacement ventilation systems with chilled ceilings,Energy and Buildings
10.1016/j.egypro.2015.07.440,2015,Performance Evaluation of Displacement Ventilation System Combined with a Novel Evaporative Cooled Ceiling for a Typical Office in the City of Beirut,Energy Procedia
10.1016/j.proeng.2015.08.1070,2015,Comparative Study on Machine Learning for Urban Building Energy Analysis,Procedia Engineering
10.1016/j.egypro.2015.11.071,2015,Development and Testing of a Virtual Flow Meter Tool to Monitor the Performance of Cooling Plants,Energy Procedia
10.1016/j.solener.2015.04.036,2015,Dimensionless and thermodynamic modelling of integrated photovoltaics–air source heat pump systems,Solar Energy
10.1016/j.rser.2015.03.092,2015,Environmental impacts of reflective materials: Is high albedo a ‘silver bullet’ for mitigating urban heat island?,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2015.02.037,2015,Effect of urban neighborhoods on the performance of building cooling systems,Building and Environment
10.1016/j.scs.2014.07.003,2015,Development and application of ‘thermal radiative power’ for urban environmental evaluation,Sustainable Cities and Society
10.1016/j.enbuild.2015.03.030,2015,Performance evaluation of radiant cooling system integrated with air system under different operational strategies,Energy and Buildings
10.1016/j.egypro.2015.02.160,2015,Experimental Investigation on a Solar-powered Absorption Radiant Cooling System,Energy Procedia
10.1016/j.egypro.2015.11.119,2015,Dynamic Thermal Performance of a PCM Window System: Characterization Using Large Scale Measurements,Energy Procedia
10.1016/j.enbuild.2015.08.048,2015,Microclimate development in open urban spaces: The influence of form and materials,Energy and Buildings
10.1016/j.egypro.2015.11.644,2015,Experimental Validation of Basic Natural Ventilation Air Flow Calculations for different Flow Path and Window Configurations,Energy Procedia
10.1016/j.apenergy.2014.11.078,2015,Effect of phase change materials on indoor thermal environment under different weather conditions and over a long time,Applied Energy
10.1016/j.proeng.2015.06.167,2015,Experimental Thermal Performance Analysis of Building Components Containing Phase Change Material (PCM),Procedia Engineering
10.1016/j.buildenv.2014.05.005,2015,Using Local Climate Zone scheme for UHI assessment: Evaluation of the method using mobile measurements,Building and Environment
10.1016/j.proeng.2015.09.092,2015,Thermal Performance of a New Type of Phase Change Material Room in Summer and Winter,Procedia Engineering
10.1016/j.egypro.2015.11.610,2015,Energy Demand Profiles Assessment at District Scale: A Stochastic Approach for a Block of Buildings Demand Profiles Generation,Energy Procedia
10.1016/j.proeng.2015.08.408,2015,The Influence of Height/width Ratio on Urban Heat Island in Hot-arid Climates,Procedia Engineering
10.1016/j.egypro.2015.11.730,2015,The Impact of City Scale Morphological and Anthropogenic Heat Parameters on Daily Temperature Cycles,Energy Procedia
10.1016/j.apenergy.2015.04.116,2015,Load match optimisation of a residential building case study: A cross-entropy based electricity storage sizing algorithm,Applied Energy
10.1016/j.buildenv.2015.08.009,2015,Super insulated aerogel windows: Impact on daylighting and thermal performance,Building and Environment
10.1016/j.enbuild.2015.04.041,2015,Pseudo transient numerical study of an earth-to-air heat exchanger for different climates of México,Energy and Buildings
10.1016/j.scs.2015.07.012,2015,Numerical evaluation of the effect of photovoltaic cell installation on urban thermal environment,Sustainable Cities and Society
10.1016/j.proeng.2015.09.209,2015,Effects of Orientation of Urban Roads on the Local Thermal Environment in Guangzhou City,Procedia Engineering
10.1016/j.scs.2015.07.009,2015,"Coupled CFD, radiation and building energy model for studying heat fluxes in an urban environment with generic building configurations",Sustainable Cities and Society
10.1016/j.proeng.2015.10.067,2015,Mathematical Modeling of Energy Balance in the Photobiological Treatment Plants,Procedia Engineering
10.1016/j.jclepro.2014.09.054,2015,Smart meter enabled water end-use demand data: platform for the enhanced infrastructure planning of contemporary urban water supply networks,Journal of Cleaner Production
10.1016/j.applthermaleng.2015.02.081,2015,Parametrical analysis of latent heat and cold storage for heating and cooling of rooms,Applied Thermal Engineering
10.1016/j.enbuild.2014.09.060,2015,Use of Earth Observation based indices for the monitoring of built-up area features and dynamics in support of urban energy studies,Energy and Buildings
10.1016/j.apenergy.2014.12.068,2015,Integrated model for characterization of spatiotemporal building energy consumption patterns in neighborhoods and city districts,Applied Energy
10.1016/j.enbuild.2015.08.028,2015,Comparative analysis and assessment of ANFIS-based domestic lighting profile modelling,Energy and Buildings
10.1016/j.apenergy.2015.03.006,2015,Comparison of control systems for the optimisation of ice storage in a dynamic real time electricity pricing environment,Applied Energy
10.1016/j.renene.2014.11.078,2015,A hybrid methodology for the determination of the effective heat capacity of PCM enhanced building components,Renewable Energy
10.1016/j.enbuild.2015.07.039,2015,Experimental investigation of cooling performance of a novel HVAC system combining natural ventilation with diffuse ceiling inlet and TABS,Energy and Buildings
10.1016/j.renene.2015.03.054,2015,An experimental study on the thermal performance of a solar chimney without and with PCM,Renewable Energy
10.1016/j.enbuild.2015.09.069,2015,Control algorithms for dynamic windows for residential buildings,Energy and Buildings
10.1016/j.egypro.2015.11.335,2015,An Evaluation of Distributed Solar Thermal “Net Metering” in Small-scale District Heating Systems,Energy Procedia
10.1016/j.egypro.2015.07.425,2015,CFD and Wind Tunnel Study of the Performance of a Multi-Directional Wind Tower with Heat Transfer Devices,Energy Procedia
10.1016/j.proeng.2015.08.1044,2015,Field Investigation on Indoor Thermal Environment at a Rural Passive Solar House in Severe Cold Area of China,Procedia Engineering
10.1016/j.buildenv.2014.10.017,2015,Modeling a triple-glazed supply-air window,Building and Environment
10.1016/j.enbuild.2015.06.069,2015,Multivariate statistical monitoring of buildings. Case study: Energy monitoring of a social housing building,Energy and Buildings
10.1016/j.scitotenv.2014.08.060,2015,A general procedure to generate models for urban environmental-noise pollution using feature selection and machine learning methods,Science of The Total Environment
10.1016/j.applthermaleng.2015.05.030,2015,Variability and impact of internal surfaces convective heat transfer coefficients in the thermal evaluation of office buildings,Applied Thermal Engineering
10.1016/j.enbuild.2015.04.020,2015,Heating performance of a solar chimney combined PCM: A numerical case study,Energy and Buildings
10.1016/j.proeng.2015.09.166,2015,"Analysis of an Integrated Heating System with Solar Energy, Capillary Network and Phase Change Energy Storage Applied in Rural Residences",Procedia Engineering
10.1016/j.buildenv.2014.11.028,2015,Simulating buoyancy-driven airflow in buildings by coarse-grid fast fluid dynamics,Building and Environment
10.1016/j.buildenv.2015.08.007,2015,Impact evaluation of the indoor environmental performance of animate spaces in buildings,Building and Environment
10.1016/j.enbuild.2015.08.023,2015,A simplified PEM fuel cell model for building cogeneration applications,Energy and Buildings
10.1016/j.buildenv.2015.07.018,2015,Integrated improvement of occupants' comfort in urban areas during outdoor events,Building and Environment
10.1016/j.jobe.2015.07.003,2015,Façade refurbishment of existing office buildings: Do conventional energy-saving interventions always work?,Journal of Building Engineering
10.1016/j.enbuild.2015.07.068,2015,Influence of thermal storage mass on summer thermal stability in a passive wooden house in the Czech Republic,Energy and Buildings
10.1016/j.scs.2015.03.006,2015,Experimental investigation of microclimatic conditions in relation to the built environment in a central urban area in Thessaloniki (Northern Greece): A case study,Sustainable Cities and Society
10.1016/j.enbuild.2015.07.038,2015,Experimental study on the building evaporative cooling by using the Climatic Wind Tunnel,Energy and Buildings
10.1016/j.scs.2015.05.006,2015,Estimating the building based energy consumption as an anthropogenic contribution to urban heat islands,Sustainable Cities and Society
10.1016/j.egypro.2015.11.648,2015,Thermal and Acoustic Performance Evaluation of New Basalt Fiber Insulation Panels for Buildings,Energy Procedia
10.1016/j.rser.2014.11.065,2015,Smart meter communication standards in Europe – a comparison,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.11.623,2015,Evaluation of Sensation of Dryness in Airway Under Low Humidity Environment by Heat and Moisture Transfer Model of Respiration,Energy Procedia
10.1016/j.proeng.2015.08.1082,2015,Numerical Evaluation of the Local Weather Data Impacts on Cooling Energy Use of Buildings in an Urban Area,Procedia Engineering
10.1016/j.proeng.2015.09.069,2015,Thermal Performance Improvement of Prefab Houses by Covering Retro-reflective Materials,Procedia Engineering
10.1016/j.buildenv.2015.04.032,2015,Environmental assessment of popular single-family house construction alternatives in Jordan,Building and Environment
10.1016/j.enbuild.2014.12.039,2015,"Optimal electrical and thermal energy management of a residential energy hub, integrating demand response and energy storage system",Energy and Buildings
10.1016/j.autcon.2015.09.009,2015,"Workforce location tracking to model, visualize and analyze workspace requirements in building information models for construction safety planning",Automation in Construction
10.1016/j.proeng.2015.08.1069,2015,Variable Importance Analysis for Urban Building Energy Assessment in the Presence of Correlated Factors,Procedia Engineering
10.1016/j.applthermaleng.2015.04.082,2015,Case study of performance evaluation of ground source heat pump system based on ANN and ANFIS models,Applied Thermal Engineering
10.1016/j.jobe.2015.03.004,2015,Computational analysis of a wind tower assisted passive cooling technology for the built environment,Journal of Building Engineering
10.1016/j.scitotenv.2015.02.062,2015,A study of the hourly variability of the urban heat island effect in the Greater Athens Area during summer,Science of The Total Environment
10.1016/j.egypro.2015.11.461,2015,"Urban Heat Island and Household Energy Consumption in Bangkok, Thailand",Energy Procedia
10.1016/j.proeng.2015.09.146,2015,Real Operation Pattern of District Heating System and its Heating Effects,Procedia Engineering
10.1016/j.enbuild.2015.01.030,2015,Effect of housing density on energy efficiency of buildings located in hot climates,Energy and Buildings
10.1016/j.enbuild.2015.02.047,2015,Estimation of urban temperature and humidity using a lumped parameter model coupled with an EnergyPlus model,Energy and Buildings
10.1016/j.ijheatmasstransfer.2015.06.056,2015,Frost formation in the cross-flow plate heat exchanger for energy recovery,International Journal of Heat and Mass Transfer
10.1016/j.proeng.2015.09.193,2015,Research on Indoor Thermal Environment Improvement of Lightweight Building Integrated with Phase Change Material under Different Climate Conditions,Procedia Engineering
10.1016/j.apenergy.2015.08.076,2015,Modeling and optimization of building mix and energy supply technology for urban districts,Applied Energy
10.1016/j.buildenv.2015.10.003,2015,Micro-scale thermal performance of tropical urban parks in Singapore,Building and Environment
10.1016/j.enbuild.2015.01.044,2015,Systematic evaluation of mathematical methods and numerical schemes for modeling PCM-enhanced building enclosure,Energy and Buildings
10.1016/j.proeng.2015.08.1024,2015,Performance Analysis of Solar Desiccant-Evaporative Cooling for a Commercial Building under Different Australian Climates,Procedia Engineering
10.1016/j.egypro.2015.11.261,2015,Modelling of an Active PCM Thermal Energy Storage for Control Applications,Energy Procedia
10.1016/j.applthermaleng.2015.07.025,2015,Subsurface urban heat island and its effects on horizontal ground-source heat pump potential under climate change,Applied Thermal Engineering
10.1016/j.applthermaleng.2014.10.007,2015,Experimental assessment and dynamic analysis of a hybrid generator composed of an air source heat pump coupled with a condensing gas boiler in a residential building,Applied Thermal Engineering
10.1016/j.egypro.2015.12.179,2015,Development of Models for On-line Diagnostic and Energy Assessment Analysis of PV Power Plants: The Study Case of 1 MW Sicilian PV Plant,Energy Procedia
10.1016/j.enbuild.2015.06.053,2015,Solar heat harvesting and transparent insulation in textile architecture inspired by polar bear fur,Energy and Buildings
10.1016/j.egypro.2015.07.598,2015,A GIS-based Energy Balance Modeling System for Urban Solar Buildings,Energy Procedia
10.1016/j.egypro.2015.02.118,2015,PCM Thermal Energy Storage in Buildings: Experimental Study and Applications,Energy Procedia
10.1016/j.enbuild.2014.09.071,2015,Data analysis and stochastic modeling of lighting energy use in large office buildings in China,Energy and Buildings
10.1016/j.energy.2015.07.105,2015,Improved modelling of thermal energy savings potential in the existing residential stock using a newly available data source,Energy
10.1016/j.egypro.2015.11.621,2015,Naturally ventilated geothermal foundation modeling,Energy Procedia
10.1016/j.enbuild.2015.02.031,2015,A comparison of thermal energy storage models for building energy system optimization,Energy and Buildings
10.1016/j.energy.2015.06.127,2015,Calculating impacts of energy standards on energy demand in U.S. buildings with uncertainty in an integrated assessment model,Energy
10.1016/j.buildenv.2015.08.016,2015,Verification of stochastic behavioural models of occupants' interactions with windows in residential buildings,Building and Environment
10.1016/j.buildenv.2014.08.012,2015,Breakdown of the night time urban heat island energy budget,Building and Environment
10.1016/j.proeng.2015.09.012,2015,Hybrid Artificial Neural Network−Genetic Algorithm Technique for Condensing Temperature Control of Air-Cooled Chillers,Procedia Engineering
10.1016/j.enbuild.2015.07.049,2015,Hygrothermal performance evaluation of traditional brick masonry in historic buildings,Energy and Buildings
10.1016/j.energy.2015.09.128,2015,A study of the impact of building geometry on the thermal performance of road pavement solar collectors,Energy
10.1016/j.enbuild.2014.12.024,2015,Estimation of the Energy Performance Certificate of a housing stock characterised via qualitative variables through a typology-based approach model: A fuel poverty evaluation tool,Energy and Buildings
10.1016/j.proeng.2015.09.125,2015,"Statistical Analyses of Energy Consumption Data in Urban Office Buildings of Changsha, China",Procedia Engineering
10.1016/j.enbuild.2015.09.019,2015,Lightweight dense/porous PCM-ceramic tiles for indoor temperature control,Energy and Buildings
10.1016/j.applthermaleng.2014.10.091,2015,Potential for using water reservoirs as heat sources in heat pump systems,Applied Thermal Engineering
10.1016/j.ijepes.2014.07.075,2015,A smart building power management concept: Smart socket applications with DC distribution,International Journal of Electrical Power & Energy Systems
10.1016/j.egypro.2015.11.848,2015,Thermal Behaviour and Energy Saving Evaluation of Innovative Reinforced Coatings,Energy Procedia
10.1016/j.applthermaleng.2014.11.069,2015,Investigation on soil thermal saturation and recovery of an earth to air heat exchanger under different operation strategies,Applied Thermal Engineering
10.1016/j.apenergy.2014.12.035,2015,A comprehensive experimental approach for the validation of quantitative infrared thermography in the evaluation of building thermal transmittance,Applied Energy
10.1016/j.energy.2015.05.119,2015,"Evaluation of operation and control in HVAC (heating, ventilation and air conditioning) system using exergy analysis method",Energy
10.1016/j.egypro.2015.11.862,2015,On the Impact of Urban Micro Climate on the Energy Consumption of Buildings,Energy Procedia
10.1016/j.proeng.2015.11.129,2015,Application of Coconut Fibres as Outer Eco-insulation to Control Solar Heat Radiation on Horizontal Concrete Slab Rooftop,Procedia Engineering
10.1016/j.buildenv.2015.07.033,2015,Thermal performance of a selection of insulation materials suitable for historic buildings,Building and Environment
10.1016/j.proeng.2015.08.407,2015,Performance Assessment of a Ground-coupled Heat Pump for an Office Room Heating using Radiator or Radiant Floor Heating Systems,Procedia Engineering
10.1016/j.enbuild.2015.06.034,2015,Field investigations of stack ventilation in a residential building with multiple chimneys and tilted window in cold climate,Energy and Buildings
10.1016/j.enbuild.2015.07.061,2015,Development of a plastic rotary heat exchanger for room-based ventilation in existing apartments,Energy and Buildings
10.1016/j.egypro.2015.02.101,2015,Field Study of the Performance for a Solar Water Heating System with MHPA-FPCs,Energy Procedia
10.1016/j.autcon.2015.03.023,2015,Building seismic response and visualization using 3D urban polygonal modeling,Automation in Construction
10.1016/j.enbuild.2014.10.019,2015,MPC-based optimal scheduling of grid-connected low energy buildings with thermal energy storages,Energy and Buildings
10.1016/j.egypro.2015.11.116,2015,Effect of Attic Insulation Thickness and Solar Gain in a Mild Climate,Energy Procedia
10.1016/j.rser.2015.02.017,2015,Energy storage and heat extraction – From thermally activated building systems (TABS) to thermally homeostatic buildings,Renewable and Sustainable Energy Reviews
10.1016/j.proeng.2015.08.471,2015,Evaluation of Lighting Performance Risk Using Surrogate Model and EnergyPlus,Procedia Engineering
10.1016/j.egypro.2015.11.349,2015,Modelling and Characterization of Transparent Building Integrated PV/T Collector,Energy Procedia
10.1016/j.renene.2015.01.019,2015,Induced flow for ventilation and cooling by a solar chimney,Renewable Energy
10.1016/j.buildenv.2015.10.008,2015,From street canyon microclimate to indoor environmental quality in naturally ventilated urban buildings: Issues and possibilities for improvement,Building and Environment
10.1016/j.enbuild.2015.03.029,2015,A GIS domestic building framework to estimate energy end-use demand in UK sub-city areas,Energy and Buildings
10.1016/j.scs.2015.02.001,2015,"Local urban warming, possible impacts and a resilience plan to climate change for the historical center of Athens, Greece",Sustainable Cities and Society
10.1016/j.applthermaleng.2015.03.045,2015,Heat transfer and cooling characteristics of concrete ceiling radiant cooling panel,Applied Thermal Engineering
10.1016/j.egypro.2015.07.324,2015,Heat Transfer Analysis of Large Scale Seasonal Thermal Energy Storage for Underground Mine Ventilation,Energy Procedia
10.1016/j.energy.2014.11.084,2015,Performance of a desiccant wheel cycle utilizing new zeolite material: Experimental investigation,Energy
10.1016/j.solener.2015.09.009,2015,The experimental characterization of a lithium bromide–water absorption chiller and the development of a calibrated model,Solar Energy
10.1016/j.energy.2014.10.027,2015,Comparison of sensorless dimming control based on building modeling and solar power generation,Energy
10.1016/j.enbuild.2015.02.024,2015,Parametric investigations of using a PCM curtain for energy efficient buildings,Energy and Buildings
10.1016/j.apenergy.2015.04.014,2015,Integrated modeling of active demand response with electric heating systems coupled to thermal energy storage systems,Applied Energy
10.1016/j.buildenv.2015.04.027,2015,Evaluation of LES and RANS CFD modelling of multiple steady states in natural ventilation,Building and Environment
10.1016/j.enbuild.2015.05.047,2015,Simple models for building-integrated solar thermal systems,Energy and Buildings
10.1016/j.energy.2015.02.075,2015,Experimental study of the application of intermittently operated SEHRAC (storage-enhanced heat recovery room air-conditioner) in residential buildings in Hong Kong,Energy
10.1016/j.enbuild.2014.10.074,2015,Building age as an indicator for energy consumption,Energy and Buildings
10.1016/j.solener.2015.02.015,2015,Directional and angular response of construction materials solar properties: Characterisation and assessment,Solar Energy
10.1016/j.renene.2014.08.076,2015,Performance analysis on a building-integrated solar heating and cooling panel,Renewable Energy
10.1016/j.enbuild.2014.10.003,2015,Daylight in buildings equipped with traditional or innovative sources: A critical analysis on the use of the scale model approach,Energy and Buildings
10.1016/j.scs.2015.04.007,2015,Enhancing the spatial resolution of satellite-derived land surface temperature mapping for urban areas,Sustainable Cities and Society
10.1016/j.ijrefrig.2014.07.002,2015,Heat transfer study of submicro-encapsulated PCM plate for food packaging application,International Journal of Refrigeration
10.1016/j.egypro.2015.07.241,2015,"Steady State Experimental Analysis of Various Solar Insulation Materials and Techniques for Buildings in Climatic Condition of Ras Al Khaimah, UAE",Energy Procedia
