DOI,Year,Title,Journal
10.1016/j.uclim.2015.05.006,2015,Thermal-energy analysis of natural “cool” stone aggregates as passive cooling and global warming mitigation technique,Urban Climate
10.1016/j.ecolmodel.2015.06.023,2015,A spatial modelling framework for assessing climate change impacts on freshwater ecosystems: Response of brown trout (<ce:italic>Salmo trutta</ce:italic> L<ce:italic>.</ce:italic>) biomass to warming water temperature,Ecological Modelling
10.1016/j.enconman.2015.05.014,2015,Numerical analysis on thermal performance of roof contained PCM of a single residential building,Energy Conversion and Management
10.1016/j.ufug.2014.09.010,2015,Urban forestry and cool roofs: Assessment of heat mitigation strategies in Phoenix residential neighborhoods,Urban Forestry & Urban Greening
10.1016/j.ifacol.2015.12.397,2015,Building Indoor Temperature Control Using Model Predictive Control in Cooling Systems,IFAC-PapersOnLine
10.1016/j.atmosenv.2015.08.034,2015,Numerical simulation of diurnally varying thermal environment in a street canyon under haze-fog conditions,Atmospheric Environment
10.1016/j.proenv.2015.01.026,2015,The Difference of Thermal Performance between Houses with Wooden Walls and Exposed Brick Walls in Tropical Coasts,Procedia Environmental Sciences
10.1016/j.enconman.2015.06.011,2015,How reliable are geometry-based building indices as thermal performance indicators?,Energy Conversion and Management
10.1016/j.epsr.2014.10.024,2015,Risk-constrained framework for residential storage space heating load management,Electric Power Systems Research
10.1016/j.uclim.2015.09.006,2015,The impact of vegetation on urban microclimate to counterbalance built density in a subtropical changing climate,Urban Climate
10.1016/j.ijthermalsci.2014.09.014,2015,A semi-dynamic model of active pipe-embedded building envelope for thermal performance evaluation,International Journal of Thermal Sciences
10.1016/j.compfluid.2015.05.023,2015,Unsteady-RANS simulation of conjugate heat transfer in a cavity with a vertical semitransparent wall,Computers & Fluids
10.1016/j.agrformet.2014.11.015,2015,Advanced statistical models commonly applied in aerobiology cannot accurately predict the exposure of people to <ce:italic>Ganoderma</ce:italic> spore-related allergies,Agricultural and Forest Meteorology
10.1016/j.sbspro.2015.01.074,2015,Microclimatic Conditions of an Urban Square: Role of Built Environment and Geometry,Procedia - Social and Behavioral Sciences
10.1016/j.jhydrol.2015.10.023,2015,The application of Dynamic Linear Bayesian Models in hydrological forecasting: Varying Coefficient Regression and Discount Weighted Regression,Journal of Hydrology
10.1016/j.procs.2015.07.305,2015,Building Efficient Probability Transition Matrix Using Machine Learning from Big Data for Personalized Route Prediction,Procedia Computer Science
10.1016/j.biosystemseng.2014.10.007,2015,Kinetics of alfalfa drying: Simultaneous modelling of moisture content and temperature,Biosystems Engineering
10.1016/j.enconman.2015.06.060,2015,Robustness analysis of chiller sequencing control,Energy Conversion and Management
10.1016/j.landurbplan.2014.10.017,2015,Urban heat island and indoor comfort effects in social housing dwellings,Landscape and Urban Planning
10.1016/j.uclim.2015.06.004,2015,Effects of urbanization on the urban heat island in Beirut,Urban Climate
10.1016/j.erss.2015.04.010,2015,Benefit or burden? Perceptions of energy efficiency efforts among low-income housing residents in New York City,Energy Research & Social Science
10.1016/j.jhydrol.2015.09.002,2015,Stressor–response modeling using the 2D water quality model and regression trees to predict <ce:italic>chlorophyll-a</ce:italic> in a reservoir system,Journal of Hydrology
10.1016/j.pmcj.2014.10.002,2015,Averting the privacy risks of smart metering by local data preprocessing,Pervasive and Mobile Computing
10.1016/j.erss.2015.08.002,2015,From responsibility to accountability: Working creatively with distributed agency in office energy metering and management,Energy Research & Social Science
10.1016/j.enpol.2015.06.038,2015,Assessing the consumers’ willingness to adopt a prepayment metering system in Nigeria,Energy Policy
10.1016/j.enpol.2015.05.009,2015,Zero energy homes – Are they economically viable?,Energy Policy
10.1016/j.eswa.2014.09.062,2015,Performance comparison of Adoptive Neuro Fuzzy Inference System (ANFIS) with Loading Simulation Program C<ce:sup loc=post>++</ce:sup> (LSPC) model for streamflow simulation in El Niño Southern Oscillation (ENSO)-affected watershed,Expert Systems with Applications
10.1016/j.ijhm.2015.01.005,2015,Design of an ice thermal energy storage system for a building of hospitality operation,International Journal of Hospitality Management
10.1016/j.procs.2015.07.101,2015,Impacts of the Technological Change Introduced by Smart Energy Metering in the Legal Department of an Electricity Utility,Procedia Computer Science
10.1016/j.ijthermalsci.2015.02.008,2015,Numerical simulation of radiative heat transfer in indoor environments on programmable graphics hardware,International Journal of Thermal Sciences
10.1016/j.enconman.2015.01.067,2015,A study on the energy management in domestic micro-grids based on Model Predictive Control strategies,Energy Conversion and Management
10.1016/j.jglr.2015.10.002,2015,Lake Diefenbaker temperature model,Journal of Great Lakes Research
10.1016/j.apergo.2015.04.007,2015,Thermal environment in eight low-energy and twelve conventional Finnish houses,Applied Ergonomics
10.1016/j.enpol.2015.04.010,2015,Reduction of carbon dioxide emissions by solar water heating systems and passive technologies in social housing,Energy Policy
10.1016/j.uclim.2015.07.007,2015,Object-oriented approach to urban canyon analysis and its applications in meteorological modeling,Urban Climate
10.1016/j.sbspro.2015.01.044,2015,Significant Effect of Beach Morning Glory in Improving the Quality of Life,Procedia - Social and Behavioral Sciences
10.1016/j.erss.2015.06.004,2015,Human factors in energy efficient housing: Insights from a Northern Ireland pocket neighbourhood,Energy Research & Social Science
10.1016/j.protcy.2015.10.053,2015,Design of Smart Meter Using Atmel 89S52 Microcontroller,Procedia Technology
10.1016/j.quaint.2014.10.001,2015,Analyzing effects of climate change on streamflow in a glacier mountain catchment using an ARMA model,Quaternary International
10.1016/j.quascirev.2015.08.001,2015,"Constraints on southern hemisphere tropical climate change during the Little Ice Age and Younger Dryas based on glacier modeling of the Quelccaya Ice Cap, Peru",Quaternary Science Reviews
10.1016/j.landurbplan.2015.06.005,2015,Role of street trees in mitigating effects of heat and drought at highly sealed urban sites,Landscape and Urban Planning
10.1016/j.procs.2015.05.476,2015,CFD Post-processing in Unity3D,Procedia Computer Science
10.1016/j.ijhcs.2015.05.001,2015,TSCL: A conceptual model to inform understanding of collaborative learning processes at interactive tabletops,International Journal of Human-Computer Studies
10.1016/j.enconman.2015.04.062,2015,A thermal model for amorphous silicon photovoltaic integrated in ETFE cushion roofs,Energy Conversion and Management
10.1016/j.egyr.2014.10.001,2015,Consumer energy management system with integration of smart meters,Energy Reports
10.1016/j.uclim.2015.10.007,2015,Vulnerability to heat waves: Impact of urban expansion scenarios on urban heat island and heat stress in Paris (France),Urban Climate
10.1016/j.dib.2015.04.026,2015,Hourly test reference weather data in the changing climate of Finland for building energy simulations,Data in Brief
10.1016/j.protcy.2015.10.039,2015,Application and Analysis of Smart Meter Data along with RTL SDR and GNU Radio,Procedia Technology
10.1016/j.ecolmodel.2014.08.019,2015,Learning ensembles of population dynamics models and their application to modelling aquatic ecosystems,Ecological Modelling
10.1016/j.eswa.2015.05.047,2015,Practical implementation of knowledge-based approaches for steam-assisted gravity drainage production analysis,Expert Systems with Applications
10.1016/j.jweia.2015.07.007,2015,CFD analysis of forced convective heat transfer coefficients at windward building facades: Influence of building geometry,Journal of Wind Engineering and Industrial Aerodynamics
10.1016/j.is.2015.01.004,2015,Scalable end-to-end security for advanced metering infrastructures,Information Systems
10.1016/j.jtherbio.2015.01.005,2015,Thermal responses and perceptions under distinct ambient temperature and wind conditions,Journal of Thermal Biology
10.1016/j.compag.2015.04.012,2015,Determination of the most influential weather parameters on reference evapotranspiration by adaptive neuro-fuzzy methodology,Computers and Electronics in Agriculture
10.1016/j.erss.2015.08.014,2015,When meters start to talk: The public’s encounter with smart meters in France,Energy Research & Social Science
10.1016/j.atmosres.2013.11.017,2015,"Studying the urban thermal environment under a human-biometeorological point of view: The case of a large coastal metropolitan city, Athens",Atmospheric Research
10.1016/j.enconman.2015.02.082,2015,Performance analysis of proposed hybrid air conditioning and humidification–dehumidification systems for energy saving and water production in hot and dry climatic regions,Energy Conversion and Management
10.1016/j.tej.2014.12.007,2015,Identifying the Cyber Attack Surface of the Advanced Metering Infrastructure,The Electricity Journal
10.1016/j.enpol.2015.03.020,2015,"Social norms, trust and control of power theft in Uganda: Does bulk metering work for MSEs?",Energy Policy
10.1016/j.funeco.2015.09.006,2015,An analysis of local wind and air mass directions and their impact on <ce:italic>Cladosporium</ce:italic> distribution using HYSPLIT and circular statistics,Fungal Ecology
10.1016/j.enpol.2014.11.021,2015,What can we learn from high-frequency appliance-level energy metering? Results from a field experiment,Energy Policy
10.1016/j.foar.2014.12.002,2015,Design support tools to sustain climate change adaptation at the local level: A review and reflection on their suitability,Frontiers of Architectural Research
10.1016/j.ergon.2014.10.004,2015,A review on ergonomics of headgear: Thermal effects,International Journal of Industrial Ergonomics
10.1016/j.compenvurbsys.2015.05.004,2015,Predicting building façade structures with multilinear Gaussian graphical models based on few observations,"Computers, Environment and Urban Systems"
10.1016/j.procs.2015.05.049,2015,Resiliency of Smart Power Meters to Common Security Attacks,Procedia Computer Science
10.1016/j.ssresearch.2014.12.003,2015,"Privacy, technology, and norms: The case of Smart Meters",Social Science Research
10.1016/j.engappai.2015.03.012,2015,Significant wave height and energy flux range forecast with machine learning classifiers,Engineering Applications of Artificial Intelligence
10.1016/j.earscirev.2015.08.010,2015,Re-evaluating the role of solar variability on Northern Hemisphere temperature trends since the 19th century,Earth-Science Reviews
10.1016/j.epsr.2015.08.008,2015,Statistical modeling of aggregated electricity consumption and distributed wind generation in distribution systems using AMR data,Electric Power Systems Research
10.1016/j.agwat.2015.07.004,2015,Climate change impact on water resources and crop production in Armenia,Agricultural Water Management
10.1016/j.enconman.2015.07.032,2015,Ground source heat pumps as high efficient solutions for building space conditioning and for integration in smart grids,Energy Conversion and Management
10.1016/j.biosystemseng.2015.02.003,2015,Statistical modelling of ammonia absorption in an acid spray scrubber,Biosystems Engineering
10.1016/j.enpol.2014.11.017,2015,Low carbon thermal technologies in an ageing society – What are the issues?,Energy Policy
10.1016/j.eneco.2015.08.015,2015,The determinants of residential gas demand in Ireland,Energy Economics
10.1016/j.enconman.2015.07.029,2015,Experimental study of a combined system of solar Kang and solar air collector,Energy Conversion and Management
10.1016/j.enconman.2015.01.068,2015,Energy and economic analysis of a building air-conditioner with a phase change material (PCM),Energy Conversion and Management
10.1016/j.envsoft.2014.12.021,2015,"A probabilistic methodology for quantifying, diagnosing and reducing model structural and predictive errors in short term water demand forecasting",Environmental Modelling & Software
10.1016/j.enpol.2015.02.027,2015,Advanced metering policy development and influence structures: The case of Norway,Energy Policy
10.1016/j.ifacol.2015.09.057,2015,Dynamic Operational Optimization of Air Source Heat Pump Heating System with the Consideration of Energy Saving,IFAC-PapersOnLine
10.1016/j.uclim.2015.10.004,2015,Assessing the impact of urban expansion to the state of thermal environment of peri-urban areas using indices,Urban Climate
10.1016/j.rse.2015.07.009,2015,"Spatio-temporal patterns in water surface temperature from Landsat time series data in the Chesapeake Bay, U.S.A.",Remote Sensing of Environment
10.1016/j.isprsjprs.2015.03.016,2015,Identification of damage in buildings based on gaps in 3D point clouds from very high resolution oblique airborne images,ISPRS Journal of Photogrammetry and Remote Sensing
10.1016/j.agrformet.2015.02.003,2015,Empirical modelling of regional and national durum wheat quality,Agricultural and Forest Meteorology
10.1016/j.enpol.2015.09.013,2015,Updates to the China Design Standard for Energy Efficiency in public buildings,Energy Policy
10.1016/j.advengsoft.2015.06.003,2015,Computational analysis of wind interactions for comparing different buildings sites in terms of natural ventilation,Advances in Engineering Software
10.1016/j.procs.2015.08.126,2015,Applying Bipartite Network Approach to Scarce Data: Modeling Habitat Suitability of A Marine Mammal Species,Procedia Computer Science
10.1016/j.enconman.2015.06.071,2015,"Gray-box model for energy-efficient selection of set point hysteresis in heating, ventilation, air conditioning, and refrigeration controllers",Energy Conversion and Management
10.1016/j.jhydrol.2015.07.011,2015,Global Land Data Assimilation System data assessment using a distributed biosphere hydrological model,Journal of Hydrology
10.1016/j.proenv.2015.03.012,2015,"The Detection of Urban Open Space at Jakarta, Bogor, Depok, and Tangerang – Indonesia by Using Remote Sensing Technique for Urban Ecology Analysis",Procedia Environmental Sciences
10.1016/j.procs.2015.05.123,2015,Modeling and Simulation of Residential HVAC Systems Energy Consumption,Procedia Computer Science
10.1016/j.ocecoaman.2015.02.011,2015,Developing social-ecological system indicators using group model building,Ocean & Coastal Management
10.1016/j.proenv.2015.03.019,2015,Indicator Determination of Forest and Land Fires Vulnerability Using Landsat-5 TM Data (Case Study: Jambi Province),Procedia Environmental Sciences
10.1016/j.uclim.2015.01.001,2015,<ce:italic>UrbClim</ce:italic> – A fast urban boundary layer climate model,Urban Climate
10.1016/j.erss.2015.08.020,2015,The ageing population and smart metering: A field study of householders’ attitudes and behaviours towards energy use in Scotland,Energy Research & Social Science
10.1016/j.mechatronics.2015.04.003,2015,LMI-based distributed <mml:math altimg=si4.gif overflow=scroll><mml:mrow><mml:msub><mml:mrow><mml:mi>H</mml:mi></mml:mrow><mml:mrow><mml:mi>∞</mml:mi></mml:mrow></mml:msub></mml:mrow></mml:math> control of the Thirty Meter Telescope’s primary mirror,Mechatronics
10.1016/j.atmosres.2015.03.016,2015,Interdecadal variations and trends of the Urban Heat Island in Athens (Greece) and its response to heat waves,Atmospheric Research
10.1016/j.enconman.2014.12.036,2015,Performance analysis of hybrid ground-coupled heat pump system with multi-functions,Energy Conversion and Management
10.1016/j.jup.2014.12.006,2015,Toward the digital water age: Survey and case studies of Australian water utility smart-metering programs,Utilities Policy
10.1016/j.ijthermalsci.2014.09.006,2015,A new parameter for the dynamic analysis of building walls using the harmonic method,International Journal of Thermal Sciences
10.1016/j.jweia.2015.05.014,2015,"Impact of roof geometry of an isolated leeward sawtooth roof building on cross-ventilation: Straight, concave, hybrid or convex?",Journal of Wind Engineering and Industrial Aerodynamics
10.1016/j.ufug.2014.11.005,2015,Landscape modification for ambient environmental improvement in central business districts – A case from Beijing,Urban Forestry & Urban Greening
10.1016/j.compind.2015.03.001,2015,An overview on fault diagnosis and nature-inspired optimal control of industrial process applications,Computers in Industry
10.1016/j.fbp.2015.02.006,2015,Convective drying of a single cherry tomato: Modeling and experimental study,Food and Bioproducts Processing
10.1016/j.rse.2014.10.022,2015,A new perspective to assess the urban heat island through remotely sensed atmospheric profiles,Remote Sensing of Environment
10.1016/j.ress.2014.08.010,2015,Sensitivity analysis of complex models: Coping with dynamic and static inputs,Reliability Engineering & System Safety
10.1016/j.uclim.2015.05.004,2015,Urban surface cover determined with airborne lidar at 2<ce:hsp sp=0.25></ce:hsp>m resolution – Implications for surface energy balance modelling,Urban Climate
10.1016/j.ifacol.2015.05.200,2015,Model predictive control in small family house: extravagance or future of energy consumption in households,IFAC-PapersOnLine
10.1016/j.atmosenv.2015.01.059,2015,"WRF/Chem modeling of the impacts of urban expansion on regional climate and air pollutants in Yangtze River Delta, China",Atmospheric Environment
10.1016/j.uclim.2015.07.004,2015,The use of <ce:italic>SOLENE-microclimat</ce:italic> model to assess adaptation strategies at the district scale,Urban Climate
10.1016/j.physbeh.2014.12.009,2015,Influence of repeated daily menthol exposure on human temperature regulation and perception,Physiology & Behavior
10.1016/j.segan.2015.03.003,2015,Smart grid and smart building inter-operation using agent-based particle swarm optimization,"Sustainable Energy, Grids and Networks"
10.1016/j.atmosenv.2015.01.049,2015,"Two-week NO<ce:inf loc=post>2</ce:inf> maps for the City of Zurich, Switzerland, derived by statistical modelling utilizing data from a routine passive diffusion sampler network",Atmospheric Environment
10.1016/j.engappai.2014.10.013,2015,Evaluation of the performance of clustering algorithms for a high voltage industrial consumer,Engineering Applications of Artificial Intelligence
10.1016/j.ufug.2015.03.001,2015,Design of urban green square in dry areas: Thermal performance and comfort,Urban Forestry & Urban Greening
10.1016/j.jcss.2014.11.012,2015,Peak power modeling for join algorithms in DBMS,Journal of Computer and System Sciences
10.1016/j.asoc.2014.09.021,2015,Learning fuzzy controllers in mobile robotics with embedded preprocessing,Applied Soft Computing
10.1016/j.enconman.2015.07.043,2015,Experimental study on the performance of a liquid cooling garment with the application of MEPCMS,Energy Conversion and Management
10.1016/j.adhoc.2014.11.002,2015,"Energy-efficient, thermal-aware modeling and simulation of data centers: The CoolEmAll approach and evaluation results",Ad Hoc Networks
10.1016/j.isprsjprs.2015.06.004,2015,Stochastic geometrical model and Monte Carlo optimization methods for building reconstruction from InSAR data,ISPRS Journal of Photogrammetry and Remote Sensing
10.1016/j.jhydrol.2015.10.032,2015,Event-based prediction of stream turbidity using a combined cluster analysis and classification tree approach,Journal of Hydrology
10.1016/j.atmosenv.2015.10.074,2015,"A study of vertical distribution patterns of PM<ce:inf loc=post>2.5</ce:inf> concentrations based on ambient monitoring with unmanned aerial vehicles: A case in Hangzhou, China",Atmospheric Environment
10.1016/j.resconrec.2014.11.009,2015,"Novel bottom-up urban water demand forecasting model: Revealing the determinants, drivers and predictors of residential indoor end-use consumption","Resources, Conservation and Recycling"
10.1016/j.enconman.2015.05.026,2015,Experimental investigation of a building integrated photovoltaic/thermal roof collector combined with a liquid desiccant enhanced indirect evaporative cooling system,Energy Conversion and Management
10.1016/j.procs.2015.12.102,2015,Investigating Users’ Perspectives in Building Energy Management System with an Extension of Technology Acceptance Model: A Case Study in Indonesian Manufacturing Companies,Procedia Computer Science
10.1016/j.culher.2014.10.001,2015,Passive control of microclimate in museum display cases: A lumped parameter model and experimental tests,Journal of Cultural Heritage
10.1016/j.ifacol.2015.07.068,2015,Smart Energo Model,IFAC-PapersOnLine
10.1016/j.proeps.2015.08.002,2015,Frost Index from Aspect of Design of Pavement Construction in Slovakia,Procedia Earth and Planetary Science
10.1016/j.enconman.2014.11.042,2015,Performance analysis of an earth-to-air heat exchanger assisted by a wind tower for passive cooling of buildings in arid and hot climate,Energy Conversion and Management
10.1016/j.ifacol.2015.05.193,2015,Comparison case between Modelica and specialized tools for building modelling,IFAC-PapersOnLine
10.1016/j.landurbplan.2015.08.002,2015,Research note. Visualisation of summer heat intensity for different settlement types and varying surface fraction partitioning,Landscape and Urban Planning
10.1016/j.psep.2015.02.008,2015,Modeling and optimization of activated sludge bulking for a real wastewater treatment plant using hybrid artificial neural networks-genetic algorithm approach,Process Safety and Environmental Protection
10.1016/j.ifacol.2015.09.531,2015,Leak Localization in Water Distribution Networks using Pressure Residuals and Classifiers,IFAC-PapersOnLine
10.1016/j.envres.2015.02.006,2015,Fatigue and sleep under large summer temperature differences,Environmental Research
10.1016/j.culher.2014.11.001,2015,Modelling of heat and moisture induced strain to assess the impact of present and historical indoor climate conditions on mechanical degradation of a wooden cabinet,Journal of Cultural Heritage
10.1016/j.eiar.2014.10.003,2015,Web tools concerning performance analysis and planning support for solar energy plants starting from remotely sensed optical images,Environmental Impact Assessment Review
10.1016/j.crhy.2015.08.010,2015,Numerical study of the thermal behavior of bi-zone buildings,Comptes Rendus Physique
10.1016/j.quascirev.2015.01.001,2015,Comparison between chironomid-inferred mean-August temperature from varved Lake Żabińskie (Poland) and instrumental data since 1896 AD,Quaternary Science Reviews
10.1016/j.geothermics.2014.11.003,2015,Multiple regression analysis of performance parameters of a binary cycle geothermal power plant,Geothermics
10.1016/j.oceaneng.2015.05.038,2015,"Short-term forecasting of the wave energy flux: Analogues, random forests, and physics-based models",Ocean Engineering
10.1016/j.fuel.2015.01.091,2015,Neural network approach for predicting drum pressure and level in coal-fired subcritical power plant,Fuel
