DOI,Year,Title,Journal
10.1016/j.enbuild.2014.12.013,2015,A generalized thermal perception approach for indoor thermal comfort assessment in the humid tropics of Malaysia,Energy and Buildings
10.1016/j.enbuild.2015.03.055,2015,"Thermal comfort in the Fraschini theatre (Pavia, Italy): Correlation between data from questionnaires, measurements, and mathematical model",Energy and Buildings
10.1016/j.enbuild.2015.05.017,2015,Impact of different thermal comfort models on zero energy residential buildings in hot climate,Energy and Buildings
10.1016/j.buildenv.2014.08.029,2015,Temporal and spatial variability of urban heat island and thermal comfort within the Rotterdam agglomeration,Building and Environment
10.1016/j.proeng.2015.08.502,2015,Developing a Thermal Comfort Report Card for Building,Procedia Engineering
10.1016/j.buildenv.2014.06.019,2015,Evaluating thermal comfort in mixed-mode buildings: A field study in a subtropical climate,Building and Environment
10.1016/j.egypro.2015.11.661,2015,Thermal Performances of Traditional Houses in Dry Hot Arid Climate and the Effect of Natural Ventilation on Thermal Comfort: A Case Study in Damascus,Energy Procedia
10.1016/j.solener.2015.01.035,2015,Comparative assessment of vernacular passive cooling techniques for improving indoor thermal comfort of modern terraced houses in hot–humid climate of Malaysia,Solar Energy
10.1016/j.rser.2014.10.105,2015,Thermal comfort models for indoor spaces and vehicles—Current capabilities and future perspectives,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2015.04.036,2015,Effects of temperature and supply airflow rate on thermal comfort in a stratum-ventilated room,Building and Environment
10.1016/j.proeng.2015.09.197,2015,Analysis of Indoor Thermal Comfort of Test Model Building Installing Double-Glazed Window with Curtains Based on CFD,Procedia Engineering
10.1016/j.egypro.2015.07.218,2015,Thermal Comfort Analysis of PMV Model Prediction in Air Conditioned and Naturally Ventilated Buildings,Energy Procedia
10.1016/j.buildenv.2014.05.013,2015,Psychological and physical impact of urban green spaces on outdoor thermal comfort during summertime in The Netherlands,Building and Environment
10.1016/j.buildenv.2015.10.016,2015,"Impacts of mesic and xeric urban vegetation on outdoor thermal comfort and microclimate in Phoenix, AZ",Building and Environment
10.1016/j.buildenv.2015.10.020,2015,Studies of thermal comfort and space use in an urban park square in cool and cold seasons in Shanghai,Building and Environment
10.1016/j.buildenv.2015.10.017,2015,On the improvement of thermal comfort of university students by using electrically and chemically heated clothing in a cold classroom environment,Building and Environment
10.1016/j.proeng.2015.08.1093,2015,"Thermal Comfort in Naturally Ventilated Apartments in Surabaya, Indonesia",Procedia Engineering
10.1016/j.buildenv.2015.07.032,2015,Effects of temperature steps on human health and thermal comfort,Building and Environment
10.1016/j.enbuild.2015.05.042,2015,Thermal comfort in offices in India: Behavioral adaptation and the effect of age and gender,Energy and Buildings
10.1016/j.proeng.2015.06.125,2015,Features of Materials versus Thermal Comfort in a Passive Building,Procedia Engineering
10.1016/j.enbuild.2015.09.047,2015,Retrofitting with low-temperature heating to achieve energy-demand savings and thermal comfort,Energy and Buildings
10.1016/j.enbuild.2015.04.004,2015,"Effects of return air vent height on energy consumption, thermal comfort conditions and indoor air quality in an under floor air distribution system",Energy and Buildings
10.1016/j.buildenv.2015.10.019,2015,Evaluation and improvement of outdoor thermal comfort in urban areas on extreme temperature days: Applications of automatic algorithms,Building and Environment
10.1016/j.egypro.2015.11.230,2015,Thermal Comfort and Visual Comfort in an Office Building Equipped with Smart Electrochromic Glazing: An Experimental Study,Energy Procedia
10.1016/j.proeng.2015.09.115,2015,"Analysis of Thermal Comfort and Energy Consumption in Long Time Large Educational Halls (Studios), Assiut University, Egypt",Procedia Engineering
10.1016/j.enbuild.2014.10.035,2015,Performance assessment of a passive solar building for thermal comfort and energy saving in a hilly terrain of India,Energy and Buildings
10.1016/j.enbuild.2015.07.020,2015,The use of adaptive thermal comfort models to evaluate the summer performance of a Mediterranean earth building,Energy and Buildings
10.1016/j.buildenv.2014.09.010,2015,Extending air temperature setpoints: Simulated energy savings and design considerations for new and retrofit buildings,Building and Environment
10.1016/j.enbuild.2014.10.008,2015,Thermal environments and thermal comfort impacts of Direct Load Control air-conditioning strategies in university lecture theatres,Energy and Buildings
10.1016/j.buildenv.2015.06.028,2015,A comparison of thermal comfort conditions in four urban spaces by means of measurements and modelling techniques,Building and Environment
10.1016/j.egypro.2015.11.459,2015,CFD Analysis on Thermal Comfort and Energy Consumption Effected by Partitions in Air-Conditioned Building,Energy Procedia
10.1016/j.buildenv.2015.02.023,2015,Evaluation on classroom thermal comfort and energy performance of passive school building by optimizing HVAC control systems,Building and Environment
10.1016/j.jobe.2015.10.003,2015,"A field study of indoor thermal comfort in the subtropical highland climate of Bogota, Colombia",Journal of Building Engineering
10.1016/j.scs.2014.08.011,2015,Development of thermal comfort models for various climatic zones of North-East India,Sustainable Cities and Society
10.1016/j.renene.2014.05.060,2015,Numerical studies of the outdoor wind environment and thermal comfort at pedestrian level in housing blocks with different building layout patterns and trees arrangement,Renewable Energy
10.1016/j.buildenv.2015.01.005,2015,Indoor air temperature monitoring: A method lending support to management and design tested on a wine-aging room,Building and Environment
10.1016/j.enbuild.2015.10.029,2015,Thermal comfort in naturally ventilated buildings with double skin façade under tropical climate conditions: The influence of key design parameters,Energy and Buildings
10.1016/j.egypro.2015.11.011,2015,The Impact of Refurbishment on Thermal Comfort in Post-war Office Buildings,Energy Procedia
10.1016/j.proeng.2015.09.060,2015,Influence of Natural Ventilation on Thermal Comfort in Semi-open Building under Early Summer Climate in the Area of Tropical Island,Procedia Engineering
10.1016/j.egypro.2015.11.668,2015,Thermal Comfort for Users According to the Brazilian Housing Buildings Performance Standards,Energy Procedia
10.1016/j.applthermaleng.2015.08.077,2015,Thermal comfort study of a building equipped with thermoelectric air duct system for tropical climate,Applied Thermal Engineering
10.1016/j.ijrefrig.2015.04.008,2015,Acquiring the best cooling strategy based on thermal comfort and 3E analyses for small scale residential buildings at diverse climatic conditions,International Journal of Refrigeration
10.1016/j.proeng.2015.11.114,2015,Thermal Comfort of Wood-wall House in Coastal and Mountainous Region in Tropical Area,Procedia Engineering
10.1016/j.egypro.2015.11.669,2015,Experimental Research of Thermal Comfort Conditions in Small Test Buildings with Different Types of Heating,Energy Procedia
10.1016/j.proeng.2015.09.157,2015,Study on Human Physiological Adaptation of Thermal Comfort Under Building Environment,Procedia Engineering
10.1016/j.buildenv.2015.05.019,2015,Climate change and thermal comfort in Southern Europe housing: A case study from Lisbon,Building and Environment
10.1016/j.egypro.2015.11.785,2015,Different Strategies for Improving Summer Thermal Comfort in Heavyweight Traditional Buildings,Energy Procedia
10.1016/j.egypro.2015.11.049,2015,Energy Consumption and Thermal Comfort Assessment in Retail Stores: Monitoring and Dynamic Simulation Applied to a Case Study in Turin,Energy Procedia
10.1016/j.proeng.2015.06.187,2015,Influence of the Balcony Glazing Construction on Thermal Comfort of Apartments in Retrofitted Large Panel Buildings,Procedia Engineering
10.1016/j.egypro.2015.11.754,2015,Data Driven Approaches for Prediction of Building Energy Consumption at Urban Level,Energy Procedia
10.1016/j.proeng.2015.08.1043,2015,"The Influence of Urban Geometry on Thermal Comfort and Energy Consumption in Residential Building of Hot Arid Climate, Assiut, Egypt",Procedia Engineering
10.1016/j.apenergy.2015.05.119,2015,Fuzzy logic-based advanced on–off control for thermal comfort in residential buildings,Applied Energy
10.1016/j.buildenv.2015.05.024,2015,"A thermal comfort field study of naturally ventilated classrooms in Kharagpur, India",Building and Environment
10.1016/j.buildenv.2015.04.013,2015,Assessment of the influence of daily shadings pattern on human thermal comfort and attendance in Rome during summer period,Building and Environment
10.1016/j.applthermaleng.2014.09.014,2015,A study of the social acceptability of a proposal to improve the thermal comfort of a traditional dwelling,Applied Thermal Engineering
10.1016/j.enbuild.2015.06.086,2015,Using footwarmers in offices for thermal comfort and energy savings,Energy and Buildings
10.1016/j.scs.2015.07.016,2015,"Urban microclimate analysis with consideration of local ambient temperature, external heat gain, urban ventilation, and outdoor thermal comfort in the tropics",Sustainable Cities and Society
10.1016/j.buildenv.2014.12.006,2015,An adaptive thermal comfort model for the tropical climatic regions of India (Köppen climate type A),Building and Environment
10.1016/j.rser.2015.04.017,2015,Assessing the thermal comfort and ventilation in Malaysia and the surrounding regions,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2015.01.009,2015,Thermal comfort design zone delineation for India using GIS,Building and Environment
10.1016/j.egypro.2015.07.589,2015,An Assessment of Thermal Comfort and Users’ “Perceptions” in Office Buildings - Case of Arid Areas with Hot and Dry Climate -,Energy Procedia
10.1016/j.proeng.2015.09.083,2015,Thermal Comfort in High-rise Urban Environments in Singapore,Procedia Engineering
10.1016/j.enbuild.2014.12.015,2015,Numerical optimisation of thermal comfort improvement for indoor environment with occupants and furniture,Energy and Buildings
10.1016/j.buildenv.2015.10.007,2015,"Analysis of microclimatic diversity and outdoor thermal comfort perceptions in the tropical megacity Dhaka, Bangladesh",Building and Environment
10.1016/j.energy.2015.04.045,2015,Predictive modeling and optimization of a multi-zone HVAC system with data mining and firefly algorithms,Energy
10.1016/j.enbuild.2015.09.071,2015,Numerical investigation on the airflow characteristics and thermal comfort in buoyancy-driven natural ventilation rooms,Energy and Buildings
10.1016/j.enbuild.2014.09.084,2015,Design charts for sizing <ce:italic>CC</ce:italic>/<ce:italic>DV</ce:italic> system aided with personalized evaporative cooler to the desired thermal comfort,Energy and Buildings
10.1016/j.buildenv.2015.07.006,2015,Effect of thermal transient on human thermal comfort in temporarily occupied space in winter – A case study in Tianjin,Building and Environment
10.1016/j.enbuild.2015.06.076,2015,A hybrid predictive control approach for the management of an energy production–consumption system applied to a TRNSYS solar absorption cooling system for thermal comfort in buildings,Energy and Buildings
10.1016/j.renene.2015.06.003,2015,An evaluation and model of the Chinese Kang system to improve indoor thermal comfort in northeast rural China – Part-1: Model development,Renewable Energy
10.1016/j.proeng.2015.09.038,2015,Thermal Comfort during Summer in a High-speed Railway Station in Cold Region of China,Procedia Engineering
10.1016/j.applthermaleng.2014.11.004,2015,A study of adaptive thermal comfort in a well-controlled climate chamber,Applied Thermal Engineering
10.1016/j.buildenv.2015.07.016,2015,A case study on human bio-heat transfer and thermal comfort within CFD,Building and Environment
10.1016/j.proeng.2015.09.118,2015,Investigation of Human Thermal Comfort in Sleeping Environments Based on the Effects of Bed Climate,Procedia Engineering
10.1016/j.proeng.2015.08.947,2015,Data driven analysis of customer flow meter data,Procedia Engineering
10.1016/j.buildenv.2015.03.019,2015,"Prediction of thermal comfort, IAQ, and energy consumption in a dense occupancy environment with the under floor air distribution system",Building and Environment
10.1016/j.egypro.2015.11.322,2015,Data-driven Simple Thermal Models: The Importance of the Parameter Estimates,Energy Procedia
10.1016/j.proeng.2015.09.103,2015,Effect of Thermal Plume on Personal Thermal Comfort in Displacement Ventilation at One Side of the Room,Procedia Engineering
10.1016/j.apenergy.2015.01.145,2015,Intelligent energy and thermal comfort management in grid-connected microgrids with heterogeneous occupancy schedule,Applied Energy
10.1016/j.buildenv.2014.11.019,2015,Analysis and experiments on the periodically fluctuating air temperature in a building with earth-air tube ventilation,Building and Environment
10.1016/j.proeng.2015.08.457,2015,"Potential Contribution of Urban Developments to Outdoor Thermal Comfort Conditions: The Influence of Urban Geometry and Form in Worcester, Massachusetts, USA",Procedia Engineering
10.1016/j.buildenv.2015.04.015,2015,Appropriate indoor operative temperature and bedding micro climate temperature that satisfies the requirements of sleep thermal comfort,Building and Environment
10.1016/j.egypro.2015.11.658,2015,Thermal Comfort in Office Buildings in Line with a New German Acoustic Guideline,Energy Procedia
10.1016/j.buildenv.2015.07.005,2015,Climatic and thermal comfort analysis of the Tel-Aviv Geddes Plan: A historical perspective,Building and Environment
10.1016/j.buildenv.2015.01.018,2015,An integrated approach for ventilation's assessment on outdoor thermal comfort,Building and Environment
10.1016/j.energy.2015.04.029,2015,Study on the optimal heat supply control algorithm for district heating distribution network in response to outdoor air temperature,Energy
10.1016/j.buildenv.2015.05.041,2015,A study on the thermal comfort and clothing insulation characteristics of preschool children in Korea,Building and Environment
10.1016/j.apenergy.2014.12.047,2015,A data-driven feed-forward decision framework for building clusters operation under uncertainty,Applied Energy
10.1016/j.enbuild.2014.10.083,2015,Building optimization and control algorithms implemented in existing BEMS using a web based energy management and control system,Energy and Buildings
10.1016/j.proeng.2015.09.114,2015,Numerical Simulation on Indoor Thermal Comfort of a new Integrated Rural Heating System,Procedia Engineering
10.1016/j.enbuild.2015.05.018,2015,"Impact of façade window design on energy, daylighting and thermal comfort in nearly zero-energy houses",Energy and Buildings
10.1016/j.scs.2015.05.007,2015,Modeling the determinants of large-scale building water use: Implications for data-driven urban sustainability policy,Sustainable Cities and Society
10.1016/j.energy.2015.02.024,2015,"Multi-objective optimization of the HVAC (heating, ventilation, and air conditioning) system performance",Energy
10.1016/j.renene.2015.06.002,2015,An evaluation and model of the Chinese Kang system to improve indoor thermal comfort in northeast rural China – Part-2: Result analysis,Renewable Energy
10.1016/j.buildenv.2014.11.029,2015,A data-driven study of important climate factors on the achievement of LEED-EB credits,Building and Environment
10.1016/j.scs.2014.10.001,2015,Effect of built-up ratio on the variation of air temperature in a heritage city,Sustainable Cities and Society
10.1016/j.apenergy.2015.09.013,2015,A data-driven approach to identify households with plug-in electrical vehicles (PEVs),Applied Energy
10.1016/j.buildenv.2014.11.004,2015,The difference between the mean radiant temperature and the air temperature within indoor environments: A case study during summer conditions,Building and Environment
10.1016/j.renene.2014.05.065,2015,Probability of occupant operation of windows during transition seasons in office buildings,Renewable Energy
10.1016/j.scs.2014.08.005,2015,A study of vaulted roof assisted evaporative cooling channel for natural cooling of 1-floor buildings,Sustainable Cities and Society
10.1016/j.egypro.2015.11.694,2015,Data-driven Performance Evaluation of Ventilated Photovoltaic Double-skin Facades in the Built Environment,Energy Procedia
10.1016/j.proeng.2015.09.099,2015,Analysis on Issues of Control and Operation Regulation of the Variable Flow in Heat Metering System,Procedia Engineering
10.1016/j.egypro.2015.11.142,2015,Influence of Natural Ventilation on the Thermal Behavior of a Massive Building,Energy Procedia
10.1016/j.energy.2015.06.001,2015,The impact of the mean daily air temperature change on electricity consumption,Energy
10.1016/j.enbuild.2015.09.052,2015,Demand controlled ventilation indoor climate and energy performance in a high performance building with air flow rate controlled chilled beams,Energy and Buildings
10.1016/j.enbuild.2015.06.012,2015,Adaptive predictive control of thermo-active building systems (TABS) based on a multiple regression algorithm,Energy and Buildings
10.1016/j.enbuild.2015.07.048,2015,Experimental study of diffuse ceiling ventilation coupled with a thermally activated building construction in an office room,Energy and Buildings
10.1016/j.proeng.2015.09.100,2015,"Economic and Technical Analysis of Several Heat Metering Modes: A Case Study from Beijing, China",Procedia Engineering
10.1016/j.buildenv.2015.06.022,2015,Experimental and numerical research to assess indoor environment quality and schoolwork performance in university classrooms,Building and Environment
10.1016/j.applthermaleng.2014.12.021,2015,Optimum supply air temperature ranges of various air-side economizers in a modular data center,Applied Thermal Engineering
10.1016/j.enbuild.2015.05.058,2015,"A field study on thermal environment and occupant local thermal sensation in offices with cooling ceiling in Zhuhai, China",Energy and Buildings
10.1016/j.enbuild.2015.04.010,2015,How high albedo and traditional buildings’ materials and vegetation affect the quality of urban microclimate. A case study,Energy and Buildings
10.1016/j.buildenv.2014.11.015,2015,Design criteria of built thermal environment for Hot Summer & Warm Winter zone of China,Building and Environment
10.1016/j.applthermaleng.2015.05.032,2015,In-situ validation of a fault tolerant control strategy for VAV systems,Applied Thermal Engineering
10.1016/j.buildenv.2015.07.007,2015,POD approach to determine in real-time the temperature distribution in a cavity,Building and Environment
10.1016/j.enbuild.2015.08.045,2015,Optimizing urban irrigation schemes for the trade-off between energy and water consumption,Energy and Buildings
10.1016/j.egypro.2015.07.220,2015,Experimental Investigation on a Ceiling Capillary Radiant Heating System,Energy Procedia
10.1016/j.enbuild.2015.04.029,2015,"Field tests of an adaptive, model-predictive heating controller for residential buildings",Energy and Buildings
10.1016/j.buildenv.2015.01.037,2015,A new model predictive control scheme for energy and cost savings in commercial buildings: An airport terminal building case study,Building and Environment
10.1016/j.egypro.2015.11.112,2015,Push-pull Mechanical Ventilation System with Heat Exchanger Controlled by Intake Air Temperature,Energy Procedia
10.1016/j.enbuild.2015.09.005,2015,Laboratory testing of a displacement ventilation diffuser for underfloor air distribution systems,Energy and Buildings
10.1016/j.buildenv.2015.01.006,2015,Implementation of green building specification credits for better thermal conditions in naturally ventilated school buildings,Building and Environment
10.1016/j.applthermaleng.2014.10.004,2015,Integrated analysis of CFD data with K-means clustering algorithm and extreme learning machine for localized HVAC control,Applied Thermal Engineering
10.1016/j.egypro.2015.11.660,2015,The Influence of Solar Control Films on Energy and Daylighting Performance by Means of Experimental Data and Preliminary Unsteady Simulations,Energy Procedia
10.1016/j.buildenv.2014.11.037,2015,Simulating the human-building interaction: Development and validation of an agent-based model of office occupant behaviors,Building and Environment
10.1016/j.proeng.2015.09.025,2015,Characteristics of Human Body Micro-thermal Environment under Displacement Ventilation,Procedia Engineering
10.1016/j.solener.2014.11.024,2015,"System identification and model-predictive control of office buildings with integrated photovoltaic-thermal collectors, radiant floor heating and active thermal storage",Solar Energy
10.1016/j.buildenv.2015.11.004,2015,Evaluation of different air distribution systems for sleeping spaces in transport vehicles,Building and Environment
10.1016/j.renene.2014.05.062,2015,Experimental study on thermal response of passive solar house with color changed,Renewable Energy
10.1016/j.proeng.2015.08.412,2015,The Urban Heat Island Effect in the City of Toronto,Procedia Engineering
10.1016/j.enbuild.2015.06.064,2015,Multi-objective optimization of a nearly zero-energy building based on thermal and visual discomfort minimization using a non-dominated sorting genetic algorithm (NSGA-II),Energy and Buildings
10.1016/j.apenergy.2015.05.072,2015,Estimating the benefits of electric vehicle smart charging at non-residential locations: A data-driven approach,Applied Energy
10.1016/j.proeng.2015.09.120,2015,The Impact of Split Air Condition Supply Temperature to Indoor Temperature Field in Winter,Procedia Engineering
10.1016/j.enbuild.2014.11.037,2015,Model predictive control of radiant slab systems with evaporative cooling sources,Energy and Buildings
10.1016/j.egypro.2015.11.055,2015,Combined Retrofitting with Low Temperature Heating and Ventilation Energy Savings,Energy Procedia
10.1016/j.buildenv.2014.11.023,2015,The effect of temperature and direction of airflow from the personalised ventilation on occupants' thermal sensations in office areas,Building and Environment
10.1016/j.proeng.2015.09.030,2015,Numerical Simulation of Indoor Thermal Environment Effected by Air Supply Temperature and Grille Angle on Stratum Ventilation in a Typical Office,Procedia Engineering
10.1016/j.buildenv.2014.10.015,2015,Comparative study on the indoor environment quality of green office buildings in China with a long-term field measurement and investigation,Building and Environment
10.1016/j.buildenv.2014.08.011,2015,Towards dynamic thermal performance benchmarks for naturally ventilated buildings in a hot-dry climate,Building and Environment
10.1016/j.enbuild.2015.09.032,2015,Combined thermal and daylight analysis of a typical public rental housing development to fulfil green building guidance in Hong Kong,Energy and Buildings
10.1016/j.apenergy.2015.05.081,2015,Model-based and model-free “plug-and-play” building energy efficient control,Applied Energy
10.1016/j.buildenv.2014.12.023,2015,Comparisons of inverse modeling approaches for predicting building energy performance,Building and Environment
10.1016/j.egypro.2015.11.272,2015,Phase Change Materials Applications to Optimize Cooling Performance of Buildings in the Mediterranean Area: A Parametric Analysis,Energy Procedia
10.1016/j.enbuild.2014.11.033,2015,Algorithm for automating the selection of a temperature dependent change point model,Energy and Buildings
10.1016/j.enbuild.2014.11.053,2015,Development of a window shutter with phase change materials: Full scale outdoor experimental approach,Energy and Buildings
10.1016/j.enbuild.2015.03.052,2015,Ranking appliance energy efficiency in households: Utilizing smart meter data and energy efficiency frontiers to estimate and identify the determinants of appliance energy efficiency in residential buildings,Energy and Buildings
10.1016/j.proeng.2015.09.073,2015,The Improvement of Ventilation Design in School Buildings Using CFD Simulation,Procedia Engineering
10.1016/j.energy.2015.09.002,2015,"Novel activity classification and occupancy estimation methods for intelligent HVAC (heating, ventilation and air conditioning) systems",Energy
10.1016/j.enbuild.2014.11.055,2015,Thermal performance analysis of an emergency shelter using dynamic building simulation,Energy and Buildings
10.1016/j.enbuild.2015.01.050,2015,Energy-efficient control of under-actuated HVAC zones in commercial buildings,Energy and Buildings
10.1016/j.enbuild.2015.02.050,2015,Building model calibration using energy and environmental data,Energy and Buildings
10.1016/j.enbuild.2015.04.015,2015,Automatic extraction of reduced-order models from CFD simulations for building energy modelling,Energy and Buildings
10.1016/j.apenergy.2014.09.084,2015,A fast chiller power demand response control strategy for buildings connected to smart grid,Applied Energy
10.1016/j.egypro.2015.11.311,2015,Orchestration of Renewable Generation in Low Energy Buildings and Districts Using Energy Storage and Load Shaping,Energy Procedia
10.1016/j.enbuild.2015.03.035,2015,Analysis on building energy performance of Tibetan traditional dwelling in cold rural area of Gannan,Energy and Buildings
10.1016/j.enbuild.2014.08.051,2015,Development of the adaptive PMV model for improving prediction performances,Energy and Buildings
10.1016/j.enbuild.2014.11.003,2015,Multi-objectives optimization of Energy Efficiency Measures in existing buildings,Energy and Buildings
10.1016/j.proeng.2015.09.208,2015,Study on LiBr-Liquid Desiccant System Driven by Heat Pump,Procedia Engineering
10.1016/j.buildenv.2015.04.033,2015,MPC control for improving energy efficiency of a building air handler for multi-zone VAVs,Building and Environment
10.1016/j.egypro.2015.03.275,2015,Computational Analysis of Thermal Building in a No-uniform Thermal Environment,Energy Procedia
10.1016/j.buildenv.2015.02.002,2015,Airflow utilization in buildings in hot and humid areas of China,Building and Environment
10.1016/j.buildenv.2014.11.008,2015,A comparison of student performance between conditioned and naturally ventilated classrooms,Building and Environment
10.1016/j.scs.2014.09.004,2015,Thermal simulation and system optimization of a chilled ceiling coupled with a floor containing a phase change material (PCM),Sustainable Cities and Society
10.1016/j.buildenv.2014.11.024,2015,Assessment of thermal environmental conditions and quantification of thermal adaptation in naturally ventilated buildings in composite climate of India,Building and Environment
10.1016/j.apenergy.2015.01.026,2015,Automated measurement and verification: Performance of public domain whole-building electric baseline models,Applied Energy
10.1016/j.enbuild.2015.09.010,2015,Calibrating historic building energy models to hourly indoor air and surface temperatures: Methodology and case study,Energy and Buildings
10.1016/j.egypro.2015.11.735,2015,Climate-based Performance Evaluation of Double Skin Facades by Building Energy Modelling in Central Europe,Energy Procedia
10.1016/j.buildenv.2015.08.018,2015,A framework for an adaptive thermal heat balance model (ATHB),Building and Environment
10.1016/j.proeng.2015.06.169,2015,Performance of Building Materials and Whole Enclosures in Non-Stationary Thermal Conditions,Procedia Engineering
10.1016/j.buildenv.2014.10.014,2015,Towards whom should indoor environmental quality control be sympathetic – Asthmatics or non-asthmatics?,Building and Environment
10.1016/j.proeng.2015.08.1056,2015,Investigation of Subjectively Assessed Health Symptoms and Human Thermal Perceptions in Transient Thermal Environments,Procedia Engineering
10.1016/j.enbuild.2014.11.031,2015,Development and validation of a three dimensional thermal transient numerical model with sun patch: Application to a low energy cell,Energy and Buildings
10.1016/j.autcon.2015.08.003,2015,Virtual in-situ calibration method in building systems,Automation in Construction
10.1016/j.apenergy.2015.08.044,2015,Energy conservation in museums using different setpoint strategies: A case study for a state-of-the-art museum using building simulations,Applied Energy
10.1016/j.egypro.2015.07.237,2015,Thermal Adaptive Models in Built Environment and Its Energy Implications in Eastern China,Energy Procedia
10.1016/j.egypro.2015.11.704,2015,Selection of Input Variables for a Thermal Load Prediction Model,Energy Procedia
10.1016/j.proeng.2015.09.097,2015,Using Support Vector Machine to Predict Next Day Electricity Load of Public Buildings with Sub-metering Devices,Procedia Engineering
10.1016/j.scs.2015.04.001,2015,Recent challenges in modeling of urban heat island,Sustainable Cities and Society
10.1016/j.enbuild.2014.10.069,2015,Robust model-based fault diagnosis for air handling units,Energy and Buildings
10.1016/j.enbuild.2015.08.047,2015,Flow field obtained by PIV technique for a scaled building-wind tower model in a wind tunnel,Energy and Buildings
10.1016/j.enbuild.2015.06.068,2015,"Smart residential load reduction via fuzzy logic, wireless sensors, and smart grid incentives",Energy and Buildings
10.1016/j.egypro.2015.11.384,2015,Eco Silver House - a Challenge of Integrated Energy Design and Quality Assurance in Demo EE-Highrise Building,Energy Procedia
10.1016/j.apenergy.2015.06.007,2015,Design optimization and optimal control of grid-connected and standalone nearly/net zero energy buildings,Applied Energy
10.1016/j.egypro.2015.11.180,2015,Assessment of Natural Ventilation within Buildings Located on Hot-temperate and Mild-temperate Regions,Energy Procedia
10.1016/j.buildenv.2015.01.013,2015,A method of evaluating the accuracy of human body thermoregulation models,Building and Environment
10.1016/j.renene.2014.09.045,2015,Modeling of cool roof heat transfer in tropical climate,Renewable Energy
10.1016/j.buildenv.2015.02.019,2015,An ontology to represent energy-related occupant behavior in buildings. Part I: Introduction to the DNAs framework,Building and Environment
10.1016/j.egypro.2015.11.362,2015,Thermal Modeling and Parametric Analysis of Underground Rail Systems,Energy Procedia
10.1016/j.enbuild.2015.01.060,2015,Window operation and impacts on building energy consumption,Energy and Buildings
10.1016/j.applthermaleng.2015.03.059,2015,Performance of a window shutter with phase change material under summer Mediterranean climate conditions,Applied Thermal Engineering
10.1016/j.enbuild.2015.01.068,2015,Thermal uniformity in an open plan room with an active chilled beam system and conventional air distribution systems,Energy and Buildings
10.1016/j.proeng.2015.08.1041,2015,Levels of Adaptation in Dry-Hot and Dry-Cold Climate Zone and its Implications in Evaluation for Indoor Thermal Environment,Procedia Engineering
10.1016/j.enbuild.2015.02.029,2015,The potential of phase change materials to reduce domestic cooling energy loads for current and future UK climates,Energy and Buildings
10.1016/j.egypro.2015.11.113,2015,Passive Control of Indoor Climate Conditions in Low Energy Buildings,Energy Procedia
10.1016/j.proeng.2015.09.024,2015,A Simulation Study of Passively Heated Residential Buildings,Procedia Engineering
