DOI,Year,Title,Journal
10.1016/j.rser.2014.11.031,2015,Combining thermal energy storage with buildings – a review,Renewable and Sustainable Energy Reviews
10.1016/j.jclepro.2014.12.078,2015,Impacts of heat waves and corresponding measures: a review,Journal of Cleaner Production
10.1016/j.scitotenv.2015.07.073,2015,Review of the indoor environmental quality and energy consumption studies for low income households in Europe,Science of The Total Environment
10.1016/j.rser.2015.06.009,2015,Building integrated solar thermal collectors – A review,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.12.196,2015,Electricity Consumption Constraints for Smart-home Automation: An Overview of Models and Applications,Energy Procedia
10.1016/j.rser.2014.10.035,2015,Energy efficiency and renewable energy integration in data centres. Strategies and modelling review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.03.087,2015,A comprehensive review of heat recovery systems for building applications,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2014.12.024,2015,Review of some effects of climate change on indoor environmental quality and health and associated no-regrets mitigation measures,Building and Environment
10.1016/j.apenergy.2015.01.023,2015,"A review on Life Cycle Assessment, Life Cycle Energy Assessment and Life Cycle Carbon Emissions Assessment on buildings",Applied Energy
10.1016/j.rser.2014.10.094,2015,"Techno-economic review of rooftop photovoltaic systems: Case studies of industrial, residential and off-grid rooftops in Bangalore, Karnataka",Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.02.012,2015,"A comprehensive review of environmental design in UK schools: History, conflicts and solutions",Renewable and Sustainable Energy Reviews
10.1016/j.scs.2015.04.002,2015,Appraisal of indoor environmental quality (IEQ) in healthcare facilities: A literature review,Sustainable Cities and Society
10.1016/j.buildenv.2015.09.026,2015,The airborne transmission of infection between flats in high-rise residential buildings: A review,Building and Environment
10.1016/j.rser.2015.01.046,2015,Home energy management systems: A review of modelling and complexity,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.07.019,2015,Review on using microencapsulated phase change materials (PCM) in building applications,Energy and Buildings
10.1016/j.rser.2015.03.002,2015,"Reducing energy demand: A review of issues, challenges and approaches",Renewable and Sustainable Energy Reviews
10.1016/j.apenergy.2014.12.028,2015,Photovoltaic self-consumption in buildings: A review,Applied Energy
10.1016/j.renene.2015.06.043,2015,A review of heat pump systems for heating and cooling of buildings in China in the last decade,Renewable Energy
10.1016/j.proeng.2015.09.165,2015,A Review of Static Pressure Reset Control in Variable Air Volume Air Condition System,Procedia Engineering
10.1016/j.enbuild.2015.01.066,2015,"Energy saving potential through Energy Conservation Building Code and advance energy efficiency measures in hotel buildings of Jaipur City, India",Energy and Buildings
10.1016/j.apenergy.2015.04.070,2015,Review of analytical models for heat transfer by vertical ground heat exchangers (GHEs): A perspective of time and space scales,Applied Energy
10.1016/j.buildenv.2014.09.006,2015,Overview of challenges and achievements in the climate adaptation of cities and in the Climate Proof Cities program,Building and Environment
10.1016/j.jclepro.2014.08.042,2015,A critical review of the interplay between policy instruments and business models: greening the built environment a case in point,Journal of Cleaner Production
10.1016/j.buildenv.2015.05.012,2015,Review and critical analysis of early-design phase evaluation metrics for the solar potential of neighborhood designs,Building and Environment
10.1016/j.rser.2014.10.045,2015,HEMSs and enabled demand response in electricity market: An overview,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.05.029,2015,Review of solar thermoelectric cooling technologies for use in zero energy buildings,Energy and Buildings
10.1016/j.rser.2015.07.163,2015,Performance of green roofs with respect to water quality and reduction of energy consumption in tropics: A review,Renewable and Sustainable Energy Reviews
10.1016/j.proeng.2015.08.475,2015,"Statistical Analysis of Chemical Admixtures Usage for Concrete: A Survey of Eskisehir city, Turkey",Procedia Engineering
10.1016/j.enbuild.2015.02.021,2015,Low-energy residential buildings in New Borg El Arab: Simulation and survey based energy assessment,Energy and Buildings
10.1016/j.buildenv.2015.01.007,2015,Solar façades: A review,Building and Environment
10.1016/j.rser.2014.11.042,2015,Methods and tools for community energy planning: A review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.03.020,2015,Recent developments in solar assisted liquid desiccant evaporative cooling technology—A review,Energy and Buildings
10.1016/j.rser.2015.04.037,2015,Applications of fuzzy logic in renewable energy systems – A review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.07.013,2015,Heat exchanger applications in wastewater source heat pumps for buildings: A key review,Energy and Buildings
10.1016/j.rser.2014.10.006,2015,Life cycle assessment and life cycle cost implication of residential buildings—A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.01.062,2015,"Demand response for sustainable energy systems: A review, application and implementation strategy",Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.05.052,2015,Resource potential and energy efficiency in the buildings of Cameroon: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.03.012,2015,Green real estate development in China: State of art and prospect agenda—A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.03.033,2015,A review of demand side management business models in the electricity market,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.02.038,2015,An overview of solid desiccant dehumidification and air conditioning systems,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.11.089,2015,Adoption of low-cost energy efficiency measures in the tertiary sector—An empirical analysis based on energy survey data,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.06.002,2015,Energy and environmental assessment of industrial hemp for building applications: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.10.003,2015,A review of the pricing mechanisms for district heating systems,Renewable and Sustainable Energy Reviews
10.1016/j.energy.2015.08.098,2015,"A review of geothermal energy resources, development, and applications in China: Current status and prospects",Energy
10.1016/j.enbuild.2014.10.075,2015,Rigid polyurethane foams incorporated with phase change materials: A state-of-the-art review and future research pathways,Energy and Buildings
10.1016/j.egypro.2015.06.039,2015,How to Assess Involvement of Electricity end User in Energy Efficiency Improvement - Analysis of Survey Results,Energy Procedia
10.1016/j.rser.2015.07.142,2015,Daylight availability assessment and its potential energy saving estimation –A literature review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.06.007,2015,Computational scheduling methods for integrating plug-in electric vehicles with power systems: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.12.027,2015,Energy analysis of the built environment—A review and outlook,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2015.06.029,2015,Critical review of life cycle assessment (LCA) for the built environment at the neighborhood scale,Building and Environment
10.1016/j.buildenv.2015.01.014,2015,Particle Tracking Velocimetry for indoor airflow field: A review,Building and Environment
10.1016/j.rser.2015.07.003,2015,"Enhancements in domestic refrigeration, approaching a sustainable refrigerator – A review",Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.04.166,2015,RETRACTED: Artificial neural networks applications in wind energy systems: a review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.07.035,2015,Smart indoor lighting systems with luminaire-based sensing: A review of lighting control approaches,Energy and Buildings
10.1016/j.renene.2015.04.023,2015,"Thermal performance evaluation of solar water heating systems in Australia, Taiwan and Japan – A comparative review",Renewable Energy
10.1016/j.enbuild.2015.06.016,2015,Heat and cold storage using phase change materials in domestic refrigeration systems: The state-of-the-art review,Energy and Buildings
10.1016/j.egypro.2015.07.714,2015,Literature Review of Accelerated CFD Simulation Methods towards Online Application,Energy Procedia
10.1016/j.rser.2015.04.029,2015,A review on hydronic asphalt pavement for energy harvesting and snow melting,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.07.153,2015,Enabling private sector investment in microgrid-based rural electrification in developing countries: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.03.031,2015,A survey on the contributions of power electronics to smart grid systems,Renewable and Sustainable Energy Reviews
10.1016/j.apenergy.2015.09.016,2015,Application of phase change materials for thermal energy storage in concentrated solar thermal power plants: A review to recent developments,Applied Energy
10.1016/j.rser.2015.04.025,2015,Computational optimization techniques applied to microgrids planning: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.07.182,2015,A review on smart grids and experiences in Brazil,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.11.009,2015,The suitability of wood pellet heating for domestic households: A review of literature,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.04.134,2015,A review of large-scale wind integration studies,Renewable and Sustainable Energy Reviews
10.1016/j.jclepro.2015.01.010,2015,Sustainable management of excavated soil and rock in urban areas – A literature review,Journal of Cleaner Production
10.1016/j.rser.2014.11.067,2015,AC and DC technology in microgrids: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.04.054,2015,A systematic literature review on electricity management systems,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.11.059,2015,A thermodynamic review of solar air heaters,Renewable and Sustainable Energy Reviews
10.1016/j.scitotenv.2015.02.102,2015,A review and comparative analysis of European priority indices for noise action plans,Science of The Total Environment
10.1016/j.rser.2015.04.040,2015,Renewable micro-generation of heat and electricity—Review on common and missing socio-technical configurations,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.05.061,2015,Thermal response testing for ground source heat pump systems—An historical review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.09.027,2015,A review of key power system stability challenges for large-scale PV integration,Renewable and Sustainable Energy Reviews
10.1016/j.scs.2015.07.007,2015,Adapting green roof irrigation practices for a sustainable future: A review,Sustainable Cities and Society
10.1016/j.rser.2014.10.078,2015,Review of dynamic pricing programs in the U.S. and Europe: Status quo and policy recommendations,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2014.08.062,2015,A review of thermal energy storage technologies and control approaches for solar cooling,Renewable and Sustainable Energy Reviews
10.1016/j.apenergy.2015.03.017,2015,Optimization problems in natural gas transportation systems: A state-of-the-art review,Applied Energy
10.1016/j.rser.2015.04.045,2015,Lightning monitoring system for sustainable energy supply: A review,Renewable and Sustainable Energy Reviews
10.1016/j.ijhydene.2014.11.059,2015,Hydrogen and fuel cell technologies for heating: A review,International Journal of Hydrogen Energy
10.1016/j.rser.2014.08.036,2015,A review of wireless communications for smart grid,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.04.083,2015,Review of solar photovoltaic water pumping system technology for irrigation and community drinking water supplies,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2015.04.026,2015,A review on biogas technology and its contributions to sustainable rural livelihood in Ethiopia,Renewable and Sustainable Energy Reviews
10.1016/j.ijheatmasstransfer.2015.07.134,2015,A review of PV–T systems: Thermal management and efficiency with single phase cooling,International Journal of Heat and Mass Transfer
10.1016/j.jclepro.2015.06.040,2015,A comprehensive review of full cost accounting methods and their applicability to the automotive industry,Journal of Cleaner Production
10.1016/j.rser.2015.10.104,2016,Review on the impact of urban geometry and pedestrian level greening on outdoor thermal comfort,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.01.033,2016,Thermal comfort in educational buildings: A review article,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.03.018,2016,Energy efficiency and thermal comfort in historic buildings: A review,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.12.322,2016,An Overview of Current Methods for Thermal Comfort Assessment in Vehicle Cabin,Energy Procedia
10.1016/j.buildenv.2016.09.016,2016,Thermal comfort of heterogeneous and dynamic indoor conditions — An overview,Building and Environment
10.1016/j.rser.2016.07.038,2016,Review of energy efficient features in vernacular architecture for improving indoor thermal comfort conditions,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.05.175,2017,A review of thermal comfort models and indicators for indoor environments,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2017.09.015,2017,Simultaneous environmental parameter monitoring and human subject survey regarding outdoor thermal comfort and its modelling,Building and Environment
10.1016/j.buildenv.2016.10.020,2017,Thermal comfort in buildings using radiant vs. all-air systems: A critical literature review,Building and Environment
10.1016/j.egypro.2017.05.017,2017,Evaluation of thermal comfort and occupant satisfaction in office buildings in hot and humid climate regions by means of field surveys,Energy Procedia
10.1016/j.rser.2016.11.254,2017,"A review on windcatcher for passive cooling and natural ventilation in buildings, Part 1: Indoor air quality and thermal comfort assessment",Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.04.115,2017,Thermal manikins controlled by human thermoregulation models for energy efficiency and thermal comfort research – A review,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2017.09.564,2017,Study on the Influence of Piloti Ratio on Thermal Comfort of Residential Blocks by Local Thermal Comfort Adaptation Survey and CFD Simulations,Energy Procedia
10.1016/j.egypro.2017.08.017,2017,"Warm house, Cold house: a review of measures of thermal comfort used in Get Bill Smart’s energy efficiency assessments",Energy Procedia
10.1016/j.buildenv.2017.03.029,2017,"Abilities and limitations of thermal mass activation for thermal comfort, peak shifting and shaving: A review",Building and Environment
10.1016/j.enbuild.2017.05.043,2017,Thermal environment and sleep quality: A review,Energy and Buildings
10.1016/j.enbuild.2017.02.012,2017,Artificial neural network (ANN) based model predictive control (MPC) and optimization of HVAC systems: A state of the art review and case study of a residential HVAC system,Energy and Buildings
10.1016/j.enbuild.2017.04.066,2017,A state of art review on methodologies for control strategies in low energy buildings in the period from 2006 to 2016,Energy and Buildings
10.1016/j.enbuild.2017.08.010,2017,Predictive control strategies based on weather forecast in buildings with energy storage system: A review of the state-of-the art,Energy and Buildings
10.1016/j.rser.2016.10.039,2017,A state of art of review on interactions between energy performance and indoor environment quality in Passive House buildings,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2017.08.037,2017,Experimental studies on the applications of PCMs and nano-PCMs in buildings: A critical review,Energy and Buildings
10.1016/j.rser.2017.05.139,2017,Passive cooling of buildings with phase change materials using whole-building energy simulation tools: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.02.022,2017,Energy efficiency in the Romanian residential building stock: A literature review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2016.11.011,2017,"Energy and indoor environmental performance of typical Egyptian offices: Survey, baseline model and uncertainties",Energy and Buildings
10.1016/j.rser.2016.11.019,2017,Urban measures for hot weather conditions in a temperate climate condition: A review study,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.04.027,2017,A review on current advances in the energy and environmental performance of buildings towards a more sustainable built environment,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.10.011,2017,"From occupancy to occupant behavior: An analytical survey of data acquisition technologies, modeling methodologies and simulation coupling mechanisms for building energy efficiency",Renewable and Sustainable Energy Reviews
10.1016/j.scs.2017.04.011,2017,A review of air filtration technologies for sustainable and healthy building ventilation,Sustainable Cities and Society
10.1016/j.rser.2017.05.248,2017,A review on the CFD analysis of urban microclimate,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2017.01.024,2017,Geothermal cooling/heating using ground heat exchanger for various experimental and analytical studies: Comprehensive review,Energy and Buildings
10.1016/j.applthermaleng.2016.10.010,2017,A frosting limit model of air-to-air quasi-counter-flow membrane energy exchanger for use in cold climates,Applied Thermal Engineering
10.1016/j.rser.2017.02.034,2017,A review on insulation materials for energy conservation in buildings,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.02.023,2017,A review and analysis of regression and machine learning models on commercial building electricity load forecasting,Renewable and Sustainable Energy Reviews
10.1016/j.scitotenv.2016.08.194,2017,Statistical associations between housing quality and health among Finnish households with children - Results from two (repeated) national surveys,Science of The Total Environment
10.1016/j.enbuild.2017.09.043,2017,Overview and future challenges of nearly zero energy buildings (nZEB) design in Southern Europe,Energy and Buildings
10.1016/j.rser.2017.01.119,2017,Model selection for continuous commissioning of HVAC-systems in office buildings: A review,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2016.11.029,2017,Utilization potential of low temperature hydronic space heating systems: A comparative review,Building and Environment
10.1016/j.rser.2017.02.085,2017,A review on time series forecasting techniques for building energy consumption,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.10.034,2017,A survey on behind the meter energy management systems in smart grid,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.04.066,2017,Energy efficiency and thermal performance of lightweight steel-framed (LSF) construction: A review,Renewable and Sustainable Energy Reviews
10.1016/j.jclepro.2015.12.008,2017,Energy and carbon performance evaluation for buildings and urban precincts: review and a new modelling concept,Journal of Cleaner Production
10.1016/j.autcon.2017.08.024,2017,Building Information Modeling (BIM) for green buildings: A critical review and future directions,Automation in Construction
10.1016/j.rser.2016.10.079,2017,A review of artificial intelligence based building energy use prediction: Contrasting the capabilities of single and ensemble prediction models,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.11.132,2017,Data science for building energy management: A review,Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2017.03.035,2017,Characterization of a building's operation using automation data: A review and case study,Building and Environment
10.1016/j.egypro.2017.11.006,2017,A Review on Interaction of Innovative Building Envelope Technologies and Solar Energy Gain,Energy Procedia
10.1016/j.rser.2016.11.232,2017,"Revisiting the techno-economic analysis process for building-mounted, grid-connected solar photovoltaic systems: Part one – Review",Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.05.264,2017,The impact of occupants’ behaviours on building energy analysis: A research review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2017.06.043,2017,"A review and critique of UK housing stock energy models, modelling approaches and data sources",Energy and Buildings
10.1016/j.rser.2017.05.015,2017,A state of art review on methodologies for heat transfer and energy flow characteristics of the active building envelopes,Renewable and Sustainable Energy Reviews
10.1016/j.energy.2017.11.071,2017,Modeling urban building energy use: A review of modeling approaches and procedures,Energy
10.1016/j.buildenv.2017.03.021,2017,A literature review on driving factors and contextual events influencing occupants' behaviours in buildings,Building and Environment
10.1016/j.rser.2017.05.169,2017,Application of artificial neural network for predicting performance of solid desiccant cooling systems – A review,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2017.03.009,2017,Issues to be Improved on the Thermal Performance Standards for Sustainable Buildings Consolidation: An Overview of Brazil,Energy Procedia
10.1016/j.scs.2017.08.009,2017,Electrical load forecasting models: A critical systematic review,Sustainable Cities and Society
10.1016/j.proeng.2017.10.224,2017,The Existing Building Sustainable Retrofit in China-A Review and Case Study,Procedia Engineering
10.1016/j.rser.2016.11.145,2017,Influence of internal thermal mass on the indoor thermal dynamics and integration of phase change materials in furniture for building energy storage: A review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2017.02.060,2017,A review on experimental research using scale models for buildings: Application and methodologies,Energy and Buildings
10.1016/j.egypro.2017.07.471,2017,An overview of simulation tools for predicting the mean radiant temperature in an outdoor space,Energy Procedia
10.1016/j.buildenv.2017.02.012,2017,Natural ventilation in multi-storey buildings: Design process and review of evaluation tools,Building and Environment
10.1016/j.autcon.2017.03.005,2017,Bibliometric analysis and review of Building Information Modelling literature published between 2005 and 2015,Automation in Construction
10.1016/j.buildenv.2016.11.046,2017,Review of methods for climatic zoning for building energy efficiency programs,Building and Environment
10.1016/j.egypro.2017.11.105,2017,Lean Blowout Limit Prediction in a Combustor with the Pilot Flame,Energy Procedia
10.1016/j.apenergy.2017.06.067,2017,Are building users prepared for energy flexible buildings?—A large-scale survey in the Netherlands,Applied Energy
10.1016/j.rser.2017.05.151,2017,A review on the performance evaluation of natural draft dry cooling towers and possible improvements via inlet air spray cooling,Renewable and Sustainable Energy Reviews
10.1016/j.energy.2016.12.103,2017,An overview of energy retrofit actions feasibility on Italian historical buildings,Energy
10.1016/j.jclepro.2016.09.222,2017,A mixed review of the adoption of Building Information Modelling (BIM) for sustainability,Journal of Cleaner Production
10.1016/j.proeng.2017.04.296,2017,Aerial Survey and In-situ Measurements of Materials and Vegetation in the Urban Fabric,Procedia Engineering
10.1016/j.rser.2017.04.107,2017,Forecasting of solar energy with application for a growing economy like India: Survey and implication,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.05.046,2017,Space-time variability of climate variables and intermittent renewable electricity production – A review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2017.05.010,2017,User engaging practices for energy saving in buildings: Critical review and new enhanced procedure,Energy and Buildings
10.1016/j.rser.2016.10.068,2017,Very short-term photovoltaic power forecasting with cloud modeling: A review,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2017.03.259,2017,Embedding Passive Intelligence into Building Envelopes: A Review of the State-of-the-art in Integrated Photovoltaic Shading Devices,Energy Procedia
10.1016/j.rser.2017.01.145,2017,Energy retrofits in historic and traditional buildings: A review of problems and methods,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2016.11.042,2017,Life cycle assessment (LCA) of building refurbishment: A literature review,Energy and Buildings
10.1016/j.energy.2017.01.097,2017,"A review on energy piles design, sizing and modelling",Energy
10.1016/j.rser.2017.01.012,2017,25 Years of cooling research in office buildings: Review for the integration of cooling strategies into the building façade (1990–2014),Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.01.026,2017,A review of passive envelope measures for improved building energy efficiency in the UAE,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.09.063,2017,Review of distributed generation (DG) system planning and optimisation techniques: Comparison of numerical and mathematical modelling methods,Renewable and Sustainable Energy Reviews
10.1016/j.proeng.2017.10.182,2017,Associations of Building Characteristics and Lifestyle Behaviors with Allergic Disease for Adults in Shanghai: from a Cross-sectional Survey,Procedia Engineering
10.1016/j.rser.2016.11.052,2017,A review on the air-to-air heat and mass exchanger technologies for building applications,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.01.043,2017,Review and classification of barriers and enablers of demand response in the smart grid,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2016.12.003,2017,A review on the application of Trombe wall system in buildings,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2017.06.077,2017,Polygeneration systems in buildings: A survey on optimization approaches,Energy and Buildings
10.1016/j.energy.2017.07.017,2017,Survey of radiator temperatures in buildings supplied by district heating,Energy
10.1016/j.rser.2016.12.015,2017,Building electrical energy consumption forecasting analysis using conventional and artificial intelligence methods: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.02.060,2017,Life Cycle Assessment of building stocks from urban to transnational scales: A review,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.02.083,2017,A review: Natural ventilation performance of office buildings in Japan,Renewable and Sustainable Energy Reviews
10.1016/j.rser.2017.03.004,2017,Bionic building energy efficiency and bionic green architecture: A review,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2016.12.073,2017,Review on energy savings by solar control techniques and optimal building orientation for the strategic placement of façade shading systems,Energy and Buildings
10.1016/j.rser.2017.02.002,2017,Demonstrating sustainable energy: A review based model of sustainable energy demonstration projects,Renewable and Sustainable Energy Reviews
