DOI,Year,Title,Journal
10.1016/j.enbuild.2015.03.052,2015,Ranking appliance energy efficiency in households: Utilizing smart meter data and energy efficiency frontiers to estimate and identify the determinants of appliance energy efficiency in residential buildings,Energy and Buildings
10.1016/j.enbuild.2015.01.050,2015,Energy-efficient control of under-actuated HVAC zones in commercial buildings,Energy and Buildings
10.1016/j.enbuild.2015.03.035,2015,Analysis on building energy performance of Tibetan traditional dwelling in cold rural area of Gannan,Energy and Buildings
10.1016/j.enbuild.2014.11.003,2015,Multi-objectives optimization of Energy Efficiency Measures in existing buildings,Energy and Buildings
10.1016/j.buildenv.2015.04.033,2015,MPC control for improving energy efficiency of a building air handler for multi-zone VAVs,Building and Environment
10.1016/j.egypro.2015.03.275,2015,Computational Analysis of Thermal Building in a No-uniform Thermal Environment,Energy Procedia
10.1016/j.buildenv.2015.02.002,2015,Airflow utilization in buildings in hot and humid areas of China,Building and Environment
10.1016/j.buildenv.2014.11.024,2015,Assessment of thermal environmental conditions and quantification of thermal adaptation in naturally ventilated buildings in composite climate of India,Building and Environment
10.1016/j.apenergy.2015.01.026,2015,Automated measurement and verification: Performance of public domain whole-building electric baseline models,Applied Energy
10.1016/j.buildenv.2014.10.014,2015,Towards whom should indoor environmental quality control be sympathetic – Asthmatics or non-asthmatics?,Building and Environment
10.1016/j.enbuild.2014.11.031,2015,Development and validation of a three dimensional thermal transient numerical model with sun patch: Application to a low energy cell,Energy and Buildings
10.1016/j.egypro.2015.07.237,2015,Thermal Adaptive Models in Built Environment and Its Energy Implications in Eastern China,Energy Procedia
10.1016/j.egypro.2015.11.180,2015,Assessment of Natural Ventilation within Buildings Located on Hot-temperate and Mild-temperate Regions,Energy Procedia
10.1016/j.buildenv.2015.02.019,2015,An ontology to represent energy-related occupant behavior in buildings. Part I: Introduction to the DNAs framework,Building and Environment
10.1016/j.egypro.2015.11.113,2015,Passive Control of Indoor Climate Conditions in Low Energy Buildings,Energy Procedia
10.1016/j.applthermaleng.2015.01.030,2015,Online optimal control of variable refrigerant flow and variable air volume combined air conditioning system for energy saving,Applied Thermal Engineering
10.1016/j.enbuild.2014.11.058,2015,A new methodology for cost-optimal analysis by means of the multi-objective optimization of building energy performance,Energy and Buildings
10.1016/j.egypro.2015.11.289,2015,A Study of Temperature Set Point Strategies for Peak Power Reduction in Residential Buildings,Energy Procedia
10.1016/j.egypro.2015.11.671,2015,Summer Comfort in Exposed Concrete Free Running Buildings,Energy Procedia
10.1016/j.energy.2015.02.011,2015,Peak load reductions: Electric load shifting with mechanical pre-cooling of residential buildings with low thermal mass,Energy
10.1016/j.enbuild.2015.02.057,2015,Effective fuzzy black-box modeling for building heating dynamics,Energy and Buildings
10.1016/j.egypro.2015.11.707,2015,Ventilative Cooling as a Solution for Highly Insulated Buildings in Cold Climate,Energy Procedia
10.1016/j.enbuild.2015.08.025,2015,Development and experimental demonstration of a plug-and-play multiple RTU coordination control algorithm for small/medium commercial buildings,Energy and Buildings
10.1016/j.solener.2015.08.020,2015,Development of a new control strategy for improving the operation of multiple shades in a solarium,Solar Energy
10.1016/j.enbuild.2015.01.040,2015,Measuring the potential of zonal space heating controls to reduce energy use in UK homes: The case of un-furbished 1930s dwellings,Energy and Buildings
10.1016/j.proeng.2015.09.141,2015,Typical Dressing Behavior and Subjective Temperature in Beijing-Tianjin Summer Air-conditioning Office Building,Procedia Engineering
10.1016/j.buildenv.2014.11.033,2015,Temperature sensor placement optimization for VAV control using CFD–BES co-simulation strategy,Building and Environment
10.1016/j.egypro.2015.12.059,2015,Simulating Building Thermal Behaviour: The Case Study of the School of the State Forestry Corp,Energy Procedia
10.1016/j.proeng.2015.08.462,2015,Semi-supervised Energy Modeling (SSEM) for Building Clusters Using Machine Learning Techniques,Procedia Engineering
10.1016/j.egypro.2015.11.377,2015,A Methodology to Assess the Ambient Temperature of a Building using a Limited Number of Sensors,Energy Procedia
10.1016/j.applthermaleng.2014.12.017,2015,A simplified analytical model to evaluate the impact of radiant heat on building cooling load,Applied Thermal Engineering
10.1016/j.proeng.2015.08.1100,2015,Challenges for Modeling Energy Use in High-rise Office Buildings in Hong Kong,Procedia Engineering
10.1016/j.apenergy.2014.11.064,2015,Experimental study of occupancy-based control of HVAC zones,Applied Energy
10.1016/j.apenergy.2015.08.077,2015,Modeling industrial loads in non-residential buildings,Applied Energy
10.1016/j.apenergy.2014.11.042,2015,Big-data for building energy performance: Lessons from assembling a very large national database of building energy use,Applied Energy
10.1016/j.egypro.2015.11.308,2015,Modelling of a Multi-purpose Commercial Building for Demand Response Analysis,Energy Procedia
10.1016/j.egypro.2015.11.316,2015,Adaptive Control for Building Thermo-hygrometric Analysis: A Novel Dynamic Simulation Code for Indoor Spaces with Multi-enclosed Thermal Zones,Energy Procedia
10.1016/j.energy.2015.02.008,2015,Identifying key variables and interactions in statistical models of building energy consumption using regularization,Energy
10.1016/j.egypro.2015.11.320,2015,Applying Model Predictive Control to a LEED Silver-certified Building,Energy Procedia
10.1016/j.renene.2015.07.003,2015,Energy cost models for air supported sports hall in cold climates considering energy efficiency,Renewable Energy
10.1016/j.buildenv.2014.10.018,2015,Does the occupant behavior match the energy concept of the building? – Analysis of a German naturally ventilated office building,Building and Environment
10.1016/j.enbuild.2015.08.038,2015,Assessment of different airflow modeling approaches on a naturally ventilated Mediterranean building,Energy and Buildings
10.1016/j.enbuild.2015.03.045,2015,A neural network-based multi-zone modelling approach for predictive control system design in commercial buildings,Energy and Buildings
10.1016/j.applthermaleng.2014.12.058,2015,Integrated control of the cooling system and surface openings using the artificial neural networks,Applied Thermal Engineering
10.1016/j.egypro.2015.11.622,2015,Thermal Response of Different Body Parts: The Fingertip as Control Sensor for Personalized Heating,Energy Procedia
10.1016/j.egypro.2015.11.022,2015,Data Mining of Occupant Behavior in Office Buildings,Energy Procedia
10.1016/j.egypro.2015.11.666,2015,"Natural Cross-ventilation of Buildings, An Experimental Study",Energy Procedia
10.1016/j.apenergy.2015.05.096,2015,Development of a model predictive control framework through real-time building energy management system data,Applied Energy
10.1016/j.buildenv.2015.06.020,2015,"Atrium cooling performance in a low energy office building in the Tropics, a field study",Building and Environment
10.1016/j.enbuild.2015.05.043,2015,Potential cooling savings from a ground-coupled return-air duct system for residential buildings in hot and humid climates,Energy and Buildings
10.1016/j.enbuild.2015.01.029,2015,Using a hybrid method to construct a computational efficient cooling coil model for an automated single-duct variable air volume system fault detection and diagnosis,Energy and Buildings
10.1016/j.proeng.2015.09.129,2015,Experimental Test on a new Integrated Rural Energy Usage Mode,Procedia Engineering
10.1016/j.enbuild.2015.03.007,2015,Parameters influencing the energy performance of residential buildings in different Chinese climate zones,Energy and Buildings
10.1016/j.enbuild.2015.02.036,2015,The influence of surface finishes on the energy demand of HVAC systems for existing buildings,Energy and Buildings
10.1016/j.enbuild.2015.03.009,2015,"His, hers or both's? The role of male and female's attitudes in explaining their home energy use behaviours",Energy and Buildings
10.1016/j.buildenv.2015.10.024,2015,Acceptance of thermal conditions and energy use of three ventilation strategies with six exhaust configurations for the classroom,Building and Environment
10.1016/j.energy.2015.03.014,2015,Scalable tuning of building models to hourly data,Energy
10.1016/j.egypro.2015.11.653,2015,Indoor Environment Control and Energy Saving Performance of a Hybrid Ventilation System for a Multi-residential Building,Energy Procedia
10.1016/j.solener.2015.04.004,2015,NIR-reflecting properties of new paints for energy-efficient buildings,Solar Energy
10.1016/j.proeng.2015.08.481,2015,Improving Data Center Energy Efficiency Using a Cyber-physical Systems Approach: Integration of Building Information Modeling and Wireless Sensor Networks,Procedia Engineering
10.1016/j.egypro.2015.12.169,2015,Model Predictive Control for Building Active Demand Response Systems,Energy Procedia
10.1016/j.egypro.2015.11.098,2015,Simplified Characterization of Building Thermal Response Rates,Energy Procedia
10.1016/j.apenergy.2015.08.048,2015,Experimental investigation of a two-inlet air-based building integrated photovoltaic/thermal (BIPV/T) system,Applied Energy
10.1016/j.enbuild.2015.02.013,2015,A temperature-based approach to detect abnormal building energy consumption,Energy and Buildings
10.1016/j.buildenv.2014.10.026,2015,Energy-efficient comfort with a heated/cooled chair: Results from human subject tests,Building and Environment
10.1016/j.proeng.2015.11.392,2015,Learning Energy Consumption and Demand Models through Data Mining for Reverse Engineering,Procedia Engineering
10.1016/j.enbuild.2015.06.057,2015,The influence of apartment location on household space heating consumption in multi-apartment buildings,Energy and Buildings
10.1016/j.enbuild.2014.11.025,2015,Using the dynamic thermal properties to assess the internal temperature swings in free running buildings. A general model and its validation according to ISO 13792,Energy and Buildings
10.1016/j.egypro.2015.11.254,2015,Impact of Control Availability on Perceived Comfort,Energy Procedia
10.1016/j.buildenv.2015.05.032,2015,"Development, validation and application of a coupled reduced-order CFD model for building control applications",Building and Environment
10.1016/j.buildenv.2015.02.031,2015,Building neighborhood emerging properties and their impacts on multi-scale modeling of building energy and airflows,Building and Environment
10.1016/j.applthermaleng.2014.12.030,2015,A novel neural network aided fuzzy logic controller for a variable speed (VS) direct expansion (DX) air conditioning (A/C) system,Applied Thermal Engineering
10.1016/j.egypro.2015.06.013,2015,Economy of Heat Cost Allocation in Apartment Buildings,Energy Procedia
10.1016/j.proeng.2015.08.478,2015,Determining the Feasibility of Statistical Techniques to Identify the Most Important Input Parameters of Building Energy Models,Procedia Engineering
10.1016/j.enbuild.2015.03.021,2015,Time series distance-based methods for non-intrusive load monitoring in residential buildings,Energy and Buildings
10.1016/j.proeng.2015.09.124,2015,Model Based Indirect Submetering Method of HVAC End-use in Existing Office Building,Procedia Engineering
10.1016/j.apenergy.2015.07.050,2015,Reinforcement learning for optimal control of low exergy buildings,Applied Energy
10.1016/j.buildenv.2014.12.022,2015,Comfort and performance impact of personal control over thermal environment in summer: Results from a laboratory study,Building and Environment
10.1016/j.enbuild.2014.11.075,2015,Empirical variation in 24-h profiles of delivered power for a sample of UK dwellings: Implications for evaluating energy savings,Energy and Buildings
10.1016/j.egypro.2015.12.186,2015,Diagnosis of Buildings’ Thermal Performance - A Quantitative Method Using Thermography Under Non-steady State Heat Flow,Energy Procedia
10.1016/j.solener.2015.02.031,2015,Occupant satisfaction with two blind control strategies: Slats closed and slats in cut-off position,Solar Energy
10.1016/j.apenergy.2014.11.023,2015,"A multi-objective approach for optimal prioritization of energy efficiency measures in buildings: Model, software and case studies",Applied Energy
10.1016/j.egypro.2015.11.107,2015,Fast on-Site Measurement Campaigns and Simple Building Models Identification for Heating Control,Energy Procedia
10.1016/j.enbuild.2014.10.009,2015,A new desiccant channel to be integrated in building façades,Energy and Buildings
10.1016/j.enbuild.2015.08.031,2015,Space temperature control of a GSHP-integrated air-conditioning system,Energy and Buildings
10.1016/j.enbuild.2014.10.058,2015,Simplified server model to simulate data center cooling energy consumption,Energy and Buildings
10.1016/j.egypro.2015.11.664,2015,Transient Modelling of Thermal Conditions in Test Buildings Including Radiation,Energy Procedia
10.1016/j.proeng.2015.09.035,2015,Research on a Secondary Airflow-Relay System to Improve Ventilation Performance of Nozzle Supply in Large Space Buildings,Procedia Engineering
10.1016/j.enbuild.2015.09.057,2015,Residential heating energy consumption modeling through a bottom-up approach for China's Hot Summer–Cold Winter climatic region,Energy and Buildings
10.1016/j.egypro.2015.11.630,2015,Optimizing Indoor Climate Conditions in a Sports Building Located in Continental Europe,Energy Procedia
10.1016/j.enbuild.2015.09.064,2015,Experimental study of energy performance in low-temperature hydronic heating systems,Energy and Buildings
10.1016/j.proeng.2015.10.051,2015,"3I Buildings: Intelligent, Interactive and Immersive Buildings",Procedia Engineering
10.1016/j.egypro.2015.11.035,2015,Towards a General Framework for an Observation and Knowledge based Model of Occupant Behaviour in Office Buildings,Energy Procedia
10.1016/j.enbuild.2015.07.023,2015,Dynamic effect of thermal bridges on the energy performance of a low-rise residential building,Energy and Buildings
10.1016/j.jobe.2015.03.002,2015,Judicious choice of the building compactness to improve thermo-aeraulic comfort in hot climate,Journal of Building Engineering
10.1016/j.apenergy.2014.10.029,2015,An energy signal tool for decision support in building energy systems,Applied Energy
10.1016/j.applthermaleng.2015.08.038,2015,Comparative performance analysis of the artificial-intelligence-based thermal control algorithms for the double-skin building,Applied Thermal Engineering
10.1016/j.proeng.2015.08.486,2015,Multi-scale Analysis and Optimization of Building Energy Performance – Lessons Learned from Case Studies,Procedia Engineering
10.1016/j.enbuild.2015.07.024,2015,Estimation models of heating energy consumption in schools for local authorities planning,Energy and Buildings
10.1016/j.aei.2015.09.003,2015,Ontology-based facility data model for energy management,Advanced Engineering Informatics
10.1016/j.enbuild.2014.11.050,2015,Experimental study and analysis of an energy recovery ventilator and the impacts of defrost cycle,Energy and Buildings
10.1016/j.egypro.2015.11.768,2015,Overall Indoor Quality of a Non-renewed Secondary-school Building,Energy Procedia
10.1016/j.rser.2015.01.004,2015,"Smart meters for industrial energy conservation and efficiency optimization in Pakistan: Scope, technology and applications",Renewable and Sustainable Energy Reviews
10.1016/j.buildenv.2015.08.006,2015,An ontology to represent energy-related occupant behavior in buildings. Part II: Implementation of the DNAS framework using an XML schema,Building and Environment
10.1016/j.enbuild.2015.08.049,2015,Energy analysis of religious facilities in different climates through a long-term energy study,Energy and Buildings
10.1016/j.autcon.2014.09.004,2015,Automated daily pattern filtering of measured building performance data,Automation in Construction
10.1016/j.enbuild.2014.09.066,2015,Simple automatic supervisory control system for office building based on energy-saving decoupling indoor comfort control,Energy and Buildings
10.1016/j.apenergy.2015.05.075,2015,Energy efficient climate control in office buildings without giving up implementability,Applied Energy
10.1016/j.egypro.2015.12.175,2015,Modeling for Reactive Building Energy Management,Energy Procedia
10.1016/j.buildenv.2014.12.012,2015,Real-time monitoring framework to investigate the environmental and structural performance of buildings,Building and Environment
10.1016/j.enbuild.2014.10.054,2015,Advanced cooling technology with thermally activated building surfaces and model predictive control,Energy and Buildings
10.1016/j.enbuild.2015.07.030,2015,"Statistical analysis of driving factors of residential energy demand in the greater Sydney region, Australia",Energy and Buildings
10.1016/j.egypro.2015.11.053,2015,BUILDING FUTURE Lab.: A Great Infrastructure for Testing,Energy Procedia
10.1016/j.buildenv.2014.12.017,2015,Topographical optimisation of single-storey non-domestic steel framed buildings using photovoltaic panels for net-zero carbon impact,Building and Environment
10.1016/j.enbuild.2015.10.010,2015,Investigation of soil thermal saturation and recovery under intermittent and continuous operation of EATHE,Energy and Buildings
10.1016/j.apenergy.2015.09.049,2015,Advanced building energy management based on a two-stage receding horizon optimization,Applied Energy
10.1016/j.enbuild.2015.03.053,2015,Energy disaggregation analysis of a supermarket chain using a facility-model,Energy and Buildings
10.1016/j.egypro.2015.11.207,2015,Use of Trend Data from BEMS for the Ongoing Commissioning of HVAC Systems,Energy Procedia
10.1016/j.rser.2015.04.062,2015,The historical evolution of the energy efficient buildings,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.07.154,2015,A New Method for Modeling Energy Performance in Buildings,Energy Procedia
10.1016/j.energy.2015.08.102,2015,Performance analysis of a thermoelectric air duct system for energy-efficient buildings,Energy
10.1016/j.enbuild.2014.11.044,2015,A model for the complexity of household energy consumption,Energy and Buildings
10.1016/j.enbuild.2015.01.055,2015,Energy performance and comfort in residential buildings: Sensitivity for building parameters and occupancy,Energy and Buildings
10.1016/j.enbuild.2014.11.021,2015,Near-optimal transition between temperature setpoints for peak load reduction in small buildings,Energy and Buildings
10.1016/j.egypro.2015.11.044,2015,Effect of Occupant Behavior and Control Systems on the Reduction of Energy Needs of Residential Buildings,Energy Procedia
10.1016/j.enbuild.2015.03.039,2015,Single and multi-family residential central all-air HVAC system operational characteristics in cooling-dominated climate,Energy and Buildings
10.1016/j.egypro.2015.07.227,2015,Experimental and Numerical Study on Thermal Performance of New Cool Clay Tiles in Residential Buildings in Europe,Energy Procedia
10.1016/j.enbuild.2015.09.050,2015,Comparison of empirical and modelled energy performance across age-bands of three-bedroom dwellings in the UK,Energy and Buildings
10.1016/j.enbuild.2015.01.049,2015,Energy efficiency versus indoor environmental quality in different Romanian countryside schools,Energy and Buildings
10.1016/j.enbuild.2014.10.070,2015,Heat accounting in historical buildings,Energy and Buildings
10.1016/j.enbuild.2015.03.048,2015,HVAC terminal hourly end-use disaggregation in commercial buildings with Fourier series model,Energy and Buildings
10.1016/j.egypro.2015.07.245,2015,Climatic Classifications of Saudi Arabia for Building Energy Modelling,Energy Procedia
10.1016/j.proeng.2015.08.472,2015,Thermal-energy and Environmental Impact of Cool Clay Tiles for Residential Buildings in Italy,Procedia Engineering
10.1016/j.proeng.2015.07.157,2015,Dynamic Extension of Building Information Model for “Smart” Buildings,Procedia Engineering
10.1016/j.scs.2014.12.003,2015,European smart cities: The role of zero energy buildings,Sustainable Cities and Society
10.1016/j.enbuild.2014.11.078,2015,Improving infiltration modeling in commercial building energy models,Energy and Buildings
10.1016/j.egypro.2015.11.776,2015,The EPFL Campus in Lausanne: New Energy Strategies for 2050,Energy Procedia
10.1016/j.enbuild.2015.09.008,2015,Practical lognormal framework for household energy consumption modeling,Energy and Buildings
10.1016/j.ijhydene.2015.07.010,2015,"A Zero Energy Lab as a validation testbed: Concept, features, and performance",International Journal of Hydrogen Energy
10.1016/j.egypro.2015.11.756,2015,Estimating Demand Response Potential in Building Clusters,Energy Procedia
10.1016/j.egypro.2015.11.029,2015,Computing the Thermal Energy Performance of Building by Virtue of Building Dimensional Typology,Energy Procedia
10.1016/j.egypro.2015.12.208,2015,Effect of Reference State Characteristics on the Thermal Exergy Analysis of a Building,Energy Procedia
10.1016/j.energy.2015.04.016,2015,"Comparison of building energy demand for hotels, hospitals, and offices in Korea",Energy
10.1016/j.energy.2014.11.070,2015,Model predictive control for improving waste heat recovery in coke dry quenching processes,Energy
10.1016/j.enbuild.2015.06.071,2015,<ce:italic>U</ce:italic>-value in situ measurement for energy diagnosis of existing buildings,Energy and Buildings
10.1016/j.rser.2015.05.066,2015,Study of the economical and optimum thermal insulation thickness for buildings in a wet and hot tropical climate: Case of Cameroon,Renewable and Sustainable Energy Reviews
10.1016/j.enbuild.2015.06.060,2015,Operational planning for multi-building portfolio in an uncertain energy market,Energy and Buildings
10.1016/j.enbuild.2015.01.043,2015,People occupancy detection and profiling with 3D depth sensors for building energy management,Energy and Buildings
10.1016/j.enbuild.2015.02.043,2015,A study and a directory of energy consumption data sets of buildings,Energy and Buildings
10.1016/j.egypro.2015.11.318,2015,The Overall Architecture of a Decision Support System for Public Buildings,Energy Procedia
10.1016/j.apenergy.2014.11.033,2015,Order selection of thermal models by frequency analysis of measurements for building energy efficiency estimation,Applied Energy
10.1016/j.buildenv.2015.06.019,2015,Virtual occupancy sensors for real-time occupancy information in buildings,Building and Environment
10.1016/j.proeng.2015.09.150,2015,"Numerical Study on the Effect of Natural Ventilation and Optimal Orientation of Residential Buildings in Changsha, China",Procedia Engineering
10.1016/j.egypro.2016.02.002,2015,Lower Structure Research of Hall Buildings,Energy Procedia
10.1016/j.egypro.2015.11.679,2015,Case-study of Thermo Active Building Systems in Japanese Climate,Energy Procedia
10.1016/j.buildenv.2015.03.016,2015,"Energy and environment in Chinese rural buildings: Situations, challenges, and intervention strategies",Building and Environment
10.1016/j.enbuild.2014.10.080,2015,Building energy performance analysis: A case study,Energy and Buildings
10.1016/j.egypro.2015.07.337,2015,An Intelligent Power Utilization Strategy in Smart Building Based on AIWPSO,Energy Procedia
10.1016/j.enbuild.2015.06.080,2015,Enhancing energy efficiency and technical and marketing tools to change people's habits in the long-term,Energy and Buildings
10.1016/j.enbuild.2014.10.046,2015,Building energy modeling: A systematic approach to zoning and model reduction using Koopman Mode Analysis,Energy and Buildings
10.1016/j.buildenv.2015.02.016,2015,"A new approach, based on the inverse problem and variation method, for solving building energy and environment problems: Preliminary study and illustrative examples",Building and Environment
10.1016/j.proeng.2015.08.910,2015,"Water Distribution Network Model Building, Case Study: Milano, Italy",Procedia Engineering
10.1016/j.enbuild.2014.10.007,2015,Energy performance of radiators with parallel and serial connected panels,Energy and Buildings
10.1016/j.apenergy.2015.07.041,2015,Enhancement of energy efficiency in a paint curing oven via CFD approach: Case study in an air-conditioning plant,Applied Energy
10.1016/j.enbuild.2015.02.026,2015,A convex approach to a class of non-convex building HVAC control problems: Illustration by two case studies,Energy and Buildings
10.1016/j.egypro.2015.12.176,2015,Estimation and Analysis of Building Energy Demand and Supply Costs,Energy Procedia
10.1016/j.solener.2015.04.046,2015,Building shape optimisation to reduce air-conditioning needs using constrained evolutionary algorithms,Solar Energy
10.1016/j.egypro.2015.07.201,2015,Multidisciplinary Approach to Structural/Energy Diagnosis of Historical Buildings: A Case Study,Energy Procedia
10.1016/j.buildenv.2015.08.015,2015,Post-design system control for integrated space heating systems in residential buildings in cold regions,Building and Environment
10.1016/j.proeng.2015.08.179,2015,Reducing Energy Consumption by Optimizing Thermal Losses and Measures of Energy Recovery in Preschools,Procedia Engineering
10.1016/j.enbuild.2015.06.026,2015,Cost-benefit analysis of changes in energy in building technology in Southeast Spain,Energy and Buildings
10.1016/j.enbuild.2014.12.054,2015,Comparative study of control strategies for hybrid GSHP system in the cooling dominated climate,Energy and Buildings
10.1016/j.jclepro.2014.11.061,2015,A comprehensive analysis of building energy efficiency policies in China: status quo and development perspective,Journal of Cleaner Production
10.1016/j.energy.2014.11.053,2015,A real-time demand response algorithm for heterogeneous devices in buildings and homes,Energy
10.1016/j.energy.2015.07.007,2015,"Multi-level optimization of building design, energy system sizing and operation",Energy
10.1016/j.enbuild.2014.09.078,2015,Dynamic frequency regulation resources of commercial buildings through combined building system resources using a supervisory control methodology,Energy and Buildings
10.1016/j.proeng.2015.08.438,2015,Building Central Plant System Performance Optimization through A Virtual Ambient Wet-bulb Temperature Sensor,Procedia Engineering
10.1016/j.applthermaleng.2015.03.068,2015,Dynamic modeling of building heat network system using Simulink,Applied Thermal Engineering
10.1016/j.scitotenv.2015.06.137,2015,"Sick building syndrome (SBS) among office workers in a Malaysian university — Associations with atopy, fractional exhaled nitric oxide (FeNO) and the office environment",Science of The Total Environment
10.1016/j.enbuild.2014.12.032,2015,Renewable energy system optimization of low/zero energy buildings using single-objective and multi-objective optimization methods,Energy and Buildings
10.1016/j.egypro.2015.11.248,2015,Optimal Regulation Criteria for Building Heating System by Using Lumped Dynamic Models,Energy Procedia
10.1016/j.ijepes.2015.05.032,2015,Demand response for home energy management system,International Journal of Electrical Power & Energy Systems
10.1016/j.egypro.2015.06.005,2015,Analysis of Mechanical Ventilation System with Heat Recovery in Renovated Apartment Buildings,Energy Procedia
10.1016/j.enbuild.2014.09.065,2015,The concept of an integrated performance monitoring system for promotion of energy awareness in buildings,Energy and Buildings
10.1016/j.egypro.2015.11.625,2015,Indoor Environmental Quality in Low Energy Buildings,Energy Procedia
10.1016/j.egypro.2015.11.325,2015,The Effect of Building Form and Settlement Texture on Energy Efficiency for Hot Dry Climate Zone in Turkey,Energy Procedia
10.1016/j.buildenv.2015.02.039,2015,"Using physical, behavioral, and demographic variables to explain suite-level energy use in multiresidential buildings",Building and Environment
10.1016/j.proeng.2015.07.061,2015,The Distinctive Features of “Smart” Buildings,Procedia Engineering
10.1016/j.buildenv.2015.01.016,2015,Comprehensive modeling of airflow rate through automatic doors for low-rise buildings,Building and Environment
10.1016/j.enbuild.2015.01.033,2015,Internal environment in the museum building—Assessment and improvement of air exchange and its impact on energy demand for heating,Energy and Buildings
10.1016/j.enbuild.2015.08.013,2015,"Energy use and indoor climate of conservation heating, dehumidification and adaptive ventilation for the climate control of a mediaeval church in a cold climate",Energy and Buildings
10.1016/j.enbuild.2015.02.046,2015,The effects of an opposing buoyancy force on the performance of an air curtain in the doorway of a building,Energy and Buildings
10.1016/j.enbuild.2015.03.051,2015,Monthly domestic hot water profiles for energy calculation in Finnish apartment buildings,Energy and Buildings
10.1016/j.enbuild.2015.09.053,2015,On the lumped capacitance approximation accuracy in RC network building models,Energy and Buildings
10.1016/j.enbuild.2014.10.017,2015,Cost-effective and comfort-aware residential energy management under different pricing schemes and weather conditions,Energy and Buildings
10.1016/j.enbuild.2014.10.060,2015,Energy requalification of a historical building: A case study,Energy and Buildings
10.1016/j.proeng.2015.08.1077,2015,Physical Environment of Stilted Buildings in Rural Area of Southwest China,Procedia Engineering
10.1016/j.egypro.2015.11.359,2015,Validation of Computational Fluid Dynamics (CFD) Model of a Building Integrated Photovoltaic/Thermal (BIPV/T) System,Energy Procedia
10.1016/j.buildenv.2014.12.013,2015,A systemic approach to moisture problems in buildings for mould safety modelling,Building and Environment
10.1016/j.proeng.2015.07.156,2015,Simulation of Building Operations for Calculating Building Intelligence Quotient,Procedia Engineering
10.1016/j.rser.2014.09.031,2015,Analysis of critical climate related factors for the application of zero-energy homes in Saudi Arabia,Renewable and Sustainable Energy Reviews
10.1016/j.egypro.2015.11.030,2015,Identification of the user Behavior Related Influence on the Estimated Energy Performance,Energy Procedia
10.1016/j.autcon.2015.09.002,2015,"An energy-aware, agent-based maintenance-scheduling framework to improve occupant satisfaction",Automation in Construction
10.1016/j.enbuild.2014.10.039,2015,Hybrid single objective genetic algorithm coupled with the simulated annealing optimization method for building optimization,Energy and Buildings
10.1016/j.egypro.2015.11.024,2015,A Novel Methodology for Identifying Associations and Correlations Between Household Appliance Behaviour in Residential Buildings,Energy Procedia
10.1016/j.enbuild.2015.04.056,2015,<ce:italic>G</ce:italic>-value indoor characterization of semi-transparent photovoltaic elements for building integration: New equipment and methodology,Energy and Buildings
